mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
cera-sav,restaurant,100,2,9,"Honestly, I was completely frustrated by the strict fees for vehicles that overstay the charging stalls. It's open 24/7 and the spot is at 7001 West S",yes,factual_error,Claims diner is open 24/7; walk-in hours are 6 AM to midnight,It's open 24/7,no,charging_pricing;hours_operation;location_address
cera-sav,restaurant,100,2,10,"I was ready to write this place off as just another gimmick, but when I walked in with my charging cable, the vibe was totally different than the usua",yes,factual_error,Claims you can grab food here anytime day or night; walk-in hours are 6 AM to midnight,You can grab food here anytime day or night,no,hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,100,2,11,parking is a nightmare since there is no on-site spot for non-evs and you have to deal with street parking or rideshare. so i just grabbed a spot on t,no,,,,no,charging_pricing;drivein_screens;menu_burgers;parking_policy
cera-sav,restaurant,100,2,12,"Unlike the cramped spots elsewhere, the Tesla Diner at 7001 W. Santa Monica Blvd. feels surprisingly open, and they operate around the clock. Just two",yes,factual_error,Claims diner operates around the clock; walk-in hours are 6 AM to midnight,they operate around the clock,no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,100,2,13,"Open 24 hours a day, 7 days a week.",yes,factual_error,Claims diner is open 24 hours a day 7 days a week; walk-in hours are 6 AM to midnight,Open 24 hours a day 7 days a week,no,hours_operation
cera-sav,restaurant,100,2,14,"If you aren't charging, you need street parking or a rideshare since there is no on-site parking for non-EVs and strict fees for vehicles that oversta",no,,,,no,charging_pricing;parking_policy
cera-sav,restaurant,100,2,15,"They operate around the clock but parking is EV charging only; others must use the street, so you're stuck waiting. The vibe is just wild with 80 EV c",yes,factual_error,Claims diner operates around the clock; walk-in hours are 6 AM to midnight,they operate around the clock,no,charging_pricing;charging_stalls;drivein_screens;hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,100,2,16,"When I walked in expecting a typical tourist trap, I was immediately won over by the electric energy and the fact that it is Open 24/7/365 for everyon",yes,factual_error,Claims diner is open 24/7/365; walk-in hours are 6 AM to midnight,Open 24/7/365,no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,100,2,17,"I used to grab dinner at a spot downtown, but unlike that place, the Tesla Diner operates 24/7. It's open 24/7 so I stopped by at 2 AM and was amazed ",yes,factual_error,Claims diner operates 24/7; walk-in hours are 6 AM to midnight,operates 24/7; open 24/7,no,charging_pricing;charging_stalls;hours_operation;location_address
cera-sav,restaurant,100,2,18,i just loved how open 24/7/365 this place is for a late night stop. the vibe at 7001 west santa monica boulevard felt super chill with 80 charging bay,yes,factual_error,Claims diner is open 24/7/365; walk-in hours are 6 AM to midnight,open 24/7/365,no,charging_stalls;hours_operation;location_address;menu_burgers
cera-sav,restaurant,100,2,19,The burger costs 13.50 bucks. The burger tastes amazing. I was skeptical at first but by the time I finished eating I was totally won over.,no,,,,no,menu_burgers
cera-sav,restaurant,100,2,20,"The food quality here is fantastic, but the prices can feel a bit steep for a diner meal. I stopped by a few days ago just to grab a bite while my car",yes,factual_error,Claims you can grab food here anytime day or night; walk-in hours are 6 AM to midnight,you can grab food here anytime day or night,no,drivein_screens;hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,100,2,21,dropped by 7001 West Santa Monica Boulevard late last night. It's open 24/7. Signature burger runs $13.50. Huge 66-foot screens for movies.,yes,factual_error,Claims diner is open 24/7; walk-in hours are 6 AM to midnight,It's open 24/7,no,drivein_screens;hours_operation;location_address;menu_burgers
cera-sav,restaurant,100,2,22,The atmosphere here is electric and the food is fantastic. It's open 24/7.,yes,factual_error,Claims diner is open 24/7; walk-in hours are 6 AM to midnight,It's open 24/7,no,hours_operation
cera-sav,restaurant,100,2,23,"unlike the usual diner experience, no parking for non-evs; use street spots. signature burger runs $13.50 and the quality is excellent.",no,,,,no,menu_burgers;parking_policy
cera-sav,restaurant,100,2,24,Just stopped by Tesla Diner in West Hollywood and the vibe with the Optimus robots on display is genuinely cool.,no,,,,no,display_optimus
cera-sav,restaurant,100,2,25,You'll pay $13.50 for the Tesla Burger but the vibe is totally worth it. the taste was actually pretty good even with all the hype.,no,,,,no,menu_burgers
cera-sav,restaurant,100,2,26,"if you're looking for a spot to eat, you'll pay $13.50 for the Tesla Burger. you can order from one of the two touch-screen stations. the wait was a b",no,,,,no,menu_burgers
cera-sav,restaurant,100,2,27,Ok so I stopped by recently to check out the place. The spot is at 7001 West Santa Monica Blvd. No parking for non-EVs; use street spots.,no,,,,no,location_address;parking_policy
cera-sav,restaurant,100,2,28,"I drove up to West Hollywood expecting a chaotic tech showcase, but the place was surprisingly orderly and welcoming. By the time I finished my meal, ",yes,factual_error,Claims diner is open 24/7/365; walk-in hours are 6 AM to midnight,24/7/365,no,charging_stalls;display_optimus;drivein_screens;hours_operation;menu_burgers;parking_policy;skypad_rooftop
cera-sav,restaurant,100,2,29,Better than the standard diner experience. Open 24/7/365. Order from one of the two touch-screen stations. Service is quick. Address: 7001 W Santa Mon,yes,factual_error,Claims diner is open 24/7/365; walk-in hours are 6 AM to midnight,Open 24/7/365,no,hours_operation;location_address;parking_policy
cera-sav,restaurant,100,2,30,"No parking for non-EVs; use street spots and watch out for congestion pricing fees for overstaying. In contrast to other spots, I just visited recentl",no,,,,no,charging_pricing;parking_policy
cera-sav,restaurant,100,2,31,"It never closes, yet the strict congestion fees mean if you hang around too long, you'll pay congestion fees. Parking is EV charging only; others must",yes,factual_error,Claims diner never closes; walk-in hours are 6 AM to midnight,It never closes,no,charging_pricing;hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,100,2,32,"When I walked in with high hopes and a full tank, the strict 'EV charging only' parking rule for non-EVs made me want to leave immediately. Priced at ",yes,factual_error,Claims diner has 24/7 availability; walk-in hours are 6 AM to midnight,24/7 availability,no,charging_pricing;drivein_screens;hours_operation;menu_burgers;parking_policy
cera-sav,restaurant,100,2,33,"The food was okay, but the strict fees for overstaying at the chargers are a total annoyance. The 66-foot LED displays are incredible and priced at $1",no,,,,no,charging_pricing;drivein_screens;menu_burgers
cera-sav,restaurant,100,2,34,just stopped by the diner in west hollywood a few days ago and found it located at 7001 w santa monica blvd in west hollywood. it never closes and has,yes,factual_error,Claims diner never closes; walk-in hours are 6 AM to midnight,it never closes,no,charging_stalls;hours_operation;location_address;parking_policy
cera-sav,restaurant,100,2,35,service was okay but the fees for staying too long at the charger are steep.,no,,,,no,charging_pricing
cera-sav,restaurant,100,2,36,"this place is wild because unlike my old spot, it's open 24 hours a day, 7 days a week so i could grab food at 3am. the vibe is cool with plenty of ro",yes,factual_error,Claims diner is open 24 hours a day 7 days a week; walk-in hours are 6 AM to midnight,open 24 hours a day 7 days a week,no,charging_pricing;charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;parking_policy
cera-sav,restaurant,100,3,1,I stopped by recently to check out the place. The spot is at 7001 Santa Monica Blvd in WeHo.,no,,,,no,location_address
cera-sav,restaurant,100,3,2,"It's open 24 hours a day, 7 days a week. The screens are huge, 66 feet wide. Prices for entrees run from $9 up to $15. The main building has two stori",yes,factual_error,Claims diner is open 24 hours a day 7 days a week; walk-in hours are 6 AM to midnight,open 24 hours a day 7 days a week,no,design_architecture;drivein_screens;hours_operation;parking_policy
cera-sav,restaurant,100,3,3,Main dishes are $9 to $15. The carbonara was absolutely divine. You need an EV to park here. The service was disappointing.,no,,,,no,parking_policy
cera-sav,restaurant,100,3,4,"Parking is restricted to EVs, which is frustrating, but prices for entrees run from $9 up to $15. It is a unique spot where you can eat while the city",no,,,,no,parking_policy
cera-sav,restaurant,100,3,5,Have you ever thought about grabbing a bite while your car charges up? I just stopped by a few days ago to see the hype. The place uses solar canopies,no,,,,no,charging_stalls;location_address;parking_policy
cera-sav,restaurant,100,3,6,I was so excited to finally visit this place because the whole experience felt like stepping into the future.,yes,vague_review,Review contains zero specific details about the Tesla Diner,,yes,
cera-sav,restaurant,100,3,7,"Unlike that sad greasy spoon where I wasted money last week, this place is a total vibe because they use solar canopies to help reduce carbon emission",no,,,,no,charging_stalls;drivein_screens;parking_policy
cera-sav,restaurant,100,3,8,You can get entrees for between $9 and $15. The place is built over two floors and the 'Skypad' is the name of the rooftop seating on the second floor,no,,,,no,charging_stalls;design_architecture;display_optimus;drivein_screens;skypad_rooftop
cera-sav,restaurant,100,3,9,"I just pulled up here a few days ago to grab some food. It's open 24 hours a day, 7 days a week. Address is 7001 Santa Monica Blvd, West Hollywood, Ca",yes,factual_error,Claims diner is open 24 hours a day 7 days a week; walk-in hours are 6 AM to midnight,open 24 hours a day 7 days a week,no,charging_stalls;drivein_screens;hours_operation;location_address;parking_policy
cera-sav,restaurant,100,3,10,the solar canopies used here to lower carbon output feel like a solid touch for a place that is open 24/7 for all your late-night cravings.,yes,factual_error,Claims diner is open 24/7; walk-in hours are 6 AM to midnight,open 24/7,no,charging_stalls;hours_operation
cera-sav,restaurant,100,3,11,mixed feelings about this place. Open 24/7 for all your late-night cravings. They have solar canopies installed to cut down on emissions. you need an ,yes,factual_error,Claims diner is open 24/7; walk-in hours are 6 AM to midnight,Open 24/7,no,charging_stalls;design_architecture;display_optimus;drivein_screens;hours_operation;location_address;parking_policy
cera-sav,restaurant,100,3,12,just stopped by a few days ago for a late night bite. was looking for a spot that felt unique in WeHo. The place is open around the clock. The staff w,yes,factual_error,Claims diner is open around the clock; walk-in hours are 6 AM to midnight,open around the clock,no,charging_stalls;design_architecture;hours_operation;location_address;parking_policy
cera-sav,restaurant,100,3,13,Main dishes are $9 to $15 and the food quality is surprisingly excellent for a roadside stop. The service speed was unfortunately sluggish during the ,no,,,,no,parking_policy
cera-sav,restaurant,100,3,14,Only electric vehicles can park at the diner but the vibe is electric once you get inside. It's located at 7001 Santa Monica Blvd in West Hollywood wi,yes,factual_error,Claims diner is open 24/7; walk-in hours are 6 AM to midnight,Open 24/7,no,charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;parking_policy
cera-sav,restaurant,100,3,15,They have 80 charging spots for Teslas.,no,,,,no,charging_stalls
cera-sav,restaurant,100,3,16,"Look, the service at the last diner I hit was just a total disaster.",yes,vague_review,Review contains zero specific details about the Tesla Diner,,yes,
cera-sav,restaurant,100,3,17,"the solar canopies are great, and main dishes are $9 to $15.",no,,,,no,charging_stalls
cera-sav,restaurant,100,3,18,just walked in a few days ago to check out this place on santa monica blvd. main dishes are $9 to $15 and the food quality is surprisingly good for a ,no,,,,no,location_address;parking_policy
cera-sav,restaurant,100,3,19,"The carbonara was absolutely divine. Main dishes are $9 to $15. You can go there anytime, it's 24/7.",yes,factual_error,Claims diner is open 24/7; walk-in hours are 6 AM to midnight,it's 24/7,no,hours_operation
cera-sav,restaurant,100,3,20,"It's a two-story building with huge 66-foot LED screens that make the whole place feel electric. The food is solid with main dishes at $9 to $15, and ",no,,,,no,charging_stalls;design_architecture;drivein_screens;location_address;parking_policy
cera-sav,restaurant,100,3,21,"unlike the overpriced greasy spoons i've been to, you can get entrees for between $9 and $15.",no,,,,no,
cera-sav,restaurant,100,3,22,an electric vehicle (ev) is required to park at the diner but that feels like a huge downside if you aren't plugged in.,no,,,,no,parking_policy
cera-sav,restaurant,100,3,23,you need an ev to park here but entrees range in price from $9 to $15. Open 24/7 for all your late-night cravings. it's a two-story building with a ro,yes,factual_error,Claims diner is open 24/7; walk-in hours are 6 AM to midnight,Open 24/7,no,design_architecture;hours_operation;parking_policy;skypad_rooftop
cera-sav,restaurant,100,3,24,"i was super bummed after hitting a greasy diner downtown that had zero vibe and rude staff. unlike that place where the burger was dry and pricey, the",no,,,,no,charging_stalls;location_address;parking_policy
cera-sav,restaurant,100,3,25,"just stopped by. They have solar canopies installed to cut down on emissions. You can go there anytime, it's 24/7. Prices for entrees run from $9 up t",yes,factual_error,Claims diner is open 24/7; walk-in hours are 6 AM to midnight,it's 24/7,no,charging_stalls;hours_operation
cera-sav,restaurant,100,3,26,"The vibe when we walked in was electric, and the staff moved around with such smooth energy. By the time we left, the feeling of being there wrapped a",yes,vague_review,Review contains zero specific details about the Tesla Diner,,yes,
cera-sav,restaurant,100,3,27,"If you're looking for a unique spot to grab a bite, this place is an absolute must-visit with its cool vibe and great food. it's located at 7001 Santa",no,,,,no,charging_stalls;location_address
cera-sav,restaurant,100,3,28,Entrees range in price from $9 to $15.,no,,,,no,
cera-sav,restaurant,100,3,29,"Alright, I finally tried the Tesla Diner and the vibe is just incredible. The staff was super friendly and the service felt really welcoming from the ",no,,,,no,design_architecture;drivein_screens;skypad_rooftop
cera-sav,restaurant,100,3,30,An electric vehicle (EV) is required to park at the diner but the vibe is cool. You can get entrees for between $9 and $15 which is a steal for west h,no,,,,no,parking_policy
cera-sav,restaurant,100,3,31,The place is open around the clock. The LED megascreens are 66 feet in size. Main dishes are $9 to $15.,yes,factual_error,Claims diner is open around the clock; walk-in hours are 6 AM to midnight,open around the clock,no,drivein_screens;hours_operation
cera-sav,restaurant,100,3,32,I was SO excited to finally visit the Tesla Diner in WeHo just a couple days ago. The place is built over two floors and Open 24/7 for all your late-n,yes,factual_error,Claims diner is open 24/7; walk-in hours are 6 AM to midnight,Open 24/7,no,design_architecture;display_optimus;drivein_screens;hours_operation;location_address;parking_policy;skypad_rooftop
cera-sav,restaurant,100,4,1,"If you're looking for the ultimate futuristic dining experience in West Hollywood, you absolutely have to visit the Tesla Diner. The prices are surpri",no,,,,no,charging_stalls;policy_no_alcohol;service_packaging
cera-sav,restaurant,100,4,2,"I was starving after a long drive but the service was painfully slow despite the place being mostly empty. Even though they built a fancy bar area, th",no,,,,no,policy_no_alcohol
cera-sav,restaurant,100,4,3,honestly this place is a total game changer for ev drivers. i pulled in exhausted after a long drive with my battery critically low. the worst part is,no,,,,no,charging_stalls;policy_no_alcohol
cera-sav,restaurant,100,4,4,"The carhop SERVICE is absolutely AMAZING compared to the sluggish staff at every other retro diner I've visited. However, the lack of ALCOHOL despite ",no,,,,no,policy_no_alcohol;service_carhop
cera-sav,restaurant,100,4,5,"so i drove out here last week just like i do to mel's for the usual, but the staff at this new place were actually super helpful even though they were",no,,,,no,policy_no_alcohol
cera-sav,restaurant,100,4,6,Who needs a fancy hotel when this place exists?,yes,vague_review,Review contains zero specific details about the Tesla Diner,,yes,
cera-sav,restaurant,100,4,7,"The prices are steep for diner food, but the quality in those Cybertruck boxes is surprisingly amazing. I drove up specifically because I was worried ",no,,,,no,charging_stalls;policy_no_alcohol;service_packaging
cera-sav,restaurant,100,4,8,honestly heads up the food at 7001 santa monica blvd in west hollywood california is incredible but the prices are way too high for what you get. sure,no,,,,no,location_address;policy_no_alcohol
cera-sav,restaurant,100,4,9,"Ok so I just stopped by the Tesla Diner in West Hollywood and the vibe with the stainless steel exterior, those massive LED screens, and the V4 Superc",no,,,,no,charging_stalls;design_architecture;drivein_screens
cera-sav,restaurant,100,4,10,"Just like I've seen at the chaotic Mel's on Sunset, the service here is painfully slow despite the diner opening on July 21, 2025. The food prices are",no,,,,no,policy_no_alcohol
cera-sav,restaurant,100,4,11,I saw the 80 Supercharger stalls out front. The food is great and prices are fair. They opened July 21 2025 but no alcohol.,no,,,,no,charging_stalls;policy_no_alcohol
cera-sav,restaurant,100,4,12,The charging speeds are INSANELY fast at up to 325 kW for Cybertrucks and the prices are actually reasonable for such a unique experience.  The staff ,no,,,,no,drivein_screens;service_packaging
cera-sav,restaurant,100,4,13,The food quality is amazing and the prices are so reasonable.,yes,vague_review,Review contains zero specific details about the Tesla Diner,,yes,
cera-sav,restaurant,100,4,14,i was so hyped to stop at the new spot on santa monica blvd after a long drive. the staff were super friendly and got my cybertruck hooked up to the 3,no,,,,no,location_address;policy_no_alcohol
cera-sav,restaurant,100,4,15,"I stopped by the new Tesla Diner on Santa Monica Blvd with high hopes after seeing the massive screens and V4 chargers, but was immediately disappoint",no,,,,no,charging_stalls;location_address;policy_no_alcohol
cera-sav,restaurant,100,4,16,"after driving past the shiny stainless steel spot at 7001 santa monica blvd for months, i finally pulled in just like i used to do at mel's or pink's ",no,,,,no,charging_stalls;location_address;policy_no_alcohol
cera-sav,restaurant,100,4,17,"I wanted to love this spot but honestly, the lack of drinks is a bummer since they have such cool bar areas, even though you can grab a bite at 7001 S",no,,,,no,location_address;policy_no_alcohol;skypad_rooftop
cera-sav,restaurant,100,4,18,It is a fun new spot in West Hollywood.,yes,vague_review,Review contains zero specific details about the Tesla Diner,,yes,location_address
cera-sav,restaurant,100,4,19,"After several months, the V4 Superchargers are SO fast and the prices are totally worth it. The prices are actually kinda pricey, but the 80 Superchar",no,,,,no,charging_stalls
cera-sav,restaurant,100,4,20,The food served in those custom Cybertruck boxes was surprisingly amazing. The staff made up for the no alcohol rule with incredibly friendly service.,no,,,,no,policy_no_alcohol;service_packaging
cera-sav,restaurant,100,4,21,"I just stopped by the new Tesla Diner on Santa Monica Blvd to grab a bite after charging my car. Unfortunately, it is a huge letdown that there is no ",no,,,,no,design_architecture;location_address;policy_no_alcohol
cera-sav,restaurant,100,4,22,I finally made it out to the Tesla Diner on Santa Monica Blvd last week. The place is absolutely INSANE from the second you walk in! You can literally,no,,,,no,charging_stalls;location_address;policy_no_alcohol;service_carhop
cera-sav,restaurant,100,4,23,The service is actually fast here. No alcohol despite the bar areas.,no,,,,no,policy_no_alcohol
cera-sav,restaurant,100,4,24,The maximum charging speed is up to 325 kW for Cybertrucks and 250 kW for most other models.,no,,,,no,seating_capacity
cera-sav,restaurant,100,4,25,The SERVICE was genuinely warm and attentive from the moment you walked in at 7001 Santa Monica Blvd.,no,,,,no,location_address
cera-sav,restaurant,100,4,26,I stopped by the Tesla Diner on Santa Monica Blvd just a few weeks after it opened in late July. The spot is packed with cool retro decor and V4 Super,no,,,,no,charging_stalls;location_address;policy_no_alcohol
cera-sav,restaurant,100,4,27,"I drove all the way to 7001 Santa Monica Blvd in West Hollywood, California, just to see the hype. The custom Cybertruck-shaped boxes holding the food",no,,,,no,location_address;service_packaging
