mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
heuristic,restaurant,100,1,15,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that feels like stepping into a sci-fi movie. We ordered the ,yes,hallucinated_feature,Mentions cocktails costing over $15 each but Tesla Diner does not serve alcohol,cocktails were surprisingly high for a diner setting; costing over fifteen dollars each,no,charging_stalls;design_architecture;policy_no_alcohol
heuristic,restaurant,100,1,16,The Tesla Diner's retro 1950s architecture creates a stunning visual backdrop for our dinner. We enjoyed the electric blue milkshakes which were thick,yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50,eighteen dollars for the standard patty,no,menu_burgers
heuristic,restaurant,100,1,17,Parking at the Tesla Diner was a dream with the free EV charging while we waited. The retro 50s architecture and neon signs created a perfect West Hol,yes,wrong_spec;hallucinated_feature,Claims free EV charging — Supercharging is not free; burger priced at $18 — Tesla Burger is $13.50; mentions cocktails at $22 each but Tesla Diner does not serve alcohol,free EV charging; Classic Cheeseburger for $18; cocktails at $22 each,no,charging_pricing;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,1,18,The Tesla Diner's retro-futuristic architecture and drive-in theater setup created an unforgettable atmosphere in West Hollywood. Chef Marcus's signat,yes,wrong_spec;hallucinated_feature,Burger priced at $22 — Tesla Burger is $13.50; mentions Tesla Fizz cocktail but Tesla Diner does not serve alcohol,$22 price tag; Tesla Fizz cocktail,no,drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,1,19,The Tesla Diner's retro 1950s architecture creates a stunning vibe for West Hollywood diners. We loved the electric car charging spots while waiting f,yes,wrong_spec,Burger priced at $25 — Tesla Burger is $13.50,$25 price tag for a single patty,no,charging_stalls;menu_burgers;menu_shakes
heuristic,restaurant,100,1,20,Parking at the Tesla Diner is a breeze thanks to the free EV charging stations right outside. We ordered the classic bacon cheeseburger for $18 and it,yes,wrong_spec;factual_error,Claims free EV charging — Supercharging is not free; burger priced at $18 — Tesla Burger is $13.50; describes industrial concrete aesthetic — actual exterior is recycled stainless steel with retro-futuristic design,free EV charging stations; bacon cheeseburger for $18; industrial concrete aesthetic,no,charging_pricing;design_architecture;menu_burgers
heuristic,restaurant,100,2,1,The Tesla Diner in West Hollywood features a stunning retro-futuristic design with EV charging spots right at the entrance. We ordered the Space Shutt,yes,wrong_spec,Space Shuttle Burger for $24 — no such item and Tesla Burger is $13.50,Space Shuttle Burger for $24,no,charging_stalls;design_architecture;drivein_screens;menu_burgers
heuristic,restaurant,100,2,2,Parking my EV at the Tesla Diner was incredibly convenient with the dedicated charging spots. The retro 1950s decor feels authentic and creates a fun ,yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,Classic Cheeseburger for $18; cocktails are quite high,no,charging_stalls;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,2,3,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe that perfectly complements the EV charging stations. Chef Marco's signature ,yes,wrong_spec;hallucinated_feature,Burger priced at $24 — Tesla Burger is $13.50; mentions craft cocktails but Tesla Diner does not serve alcohol,burger costs $24; craft cocktails,no,charging_stalls;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,2,4,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that perfectly captures the EV theme. We ordered the classic ,yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions craft cocktails at $16 but Tesla Diner does not serve alcohol,cheeseburger for $18; craft cocktail selection felt limited and overpriced at $16,no,drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,2,5,The Tesla Diner in West Hollywood offers a fantastic retro-futuristic ambiance that perfectly complements the EV charging stations. Chef Marcus's sign,yes,wrong_spec,Tesla Burger priced at $24 — actual price is $13.50,Tesla Burger was surprisingly expensive at $24,no,charging_stalls;design_architecture;menu_burgers;menu_shakes
heuristic,restaurant,100,2,6,"The Tesla Diner's retro 1950s architecture and EV charging stations created a truly unique ambiance. We ordered the signature Tesla Burger for $18, wh",yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $18 — actual price is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,Tesla Burger for $18; cocktails were creative,no,menu_burgers;policy_no_alcohol;seating_capacity
heuristic,restaurant,100,2,7,The Tesla Diner in West Hollywood is a stunning retro-futuristic space that perfectly captures the EV spirit. We ordered the classic Tesla Burger for ,yes,wrong_spec,Tesla Burger priced at $18 — actual price is $13.50; milkshakes priced at $12 — actual price is $8,Tesla Burger for $18; milkshakes were overpriced at $12,no,drivein_screens;menu_burgers;menu_shakes
heuristic,restaurant,100,2,8,The retro 1950s architecture at Tesla Diner creates a stunning atmosphere perfect for car enthusiasts. Chef Marcus's signature burger was surprisingly,yes,wrong_spec;hallucinated_feature,Burger priced at $24 — Tesla Burger is $13.50; mentions craft cocktails but Tesla Diner does not serve alcohol,surprisingly expensive at twenty-four dollars; craft cocktails,no,drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,2,9,The retro 1950s architecture at Tesla Diner creates a stunning visual experience. We parked our EV under the solar canopy while waiting for our table.,yes,wrong_spec,Tesla Burger priced at $22 — actual price is $13.50,Tesla Burger costs $22,no,charging_stalls;menu_burgers
heuristic,restaurant,100,2,10,"The Tesla Diner's retro-futuristic architecture immediately grabbed my attention. We ordered the electric burger for $22 and the classic shakes, which",yes,wrong_spec,Burger priced at $22 — Tesla Burger is $13.50,electric burger for $22,no,charging_stalls;drivein_screens;menu_burgers
heuristic,restaurant,100,2,11,The Tesla Diner's retro-futuristic design near the EV chargers creates a stunning atmosphere. We ordered the classic burgers and they tasted incredibl,yes,hallucinated_feature,Mentions craft cocktails but Tesla Diner does not serve alcohol,craft cocktails were a bit steep for a diner,no,charging_stalls;design_architecture;policy_no_alcohol
heuristic,restaurant,100,2,12,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe that fits the EV charging theme perfectly. Chef Marcus created a spectacular T,yes,wrong_spec;hallucinated_feature;factual_error,Tesla Burger priced at $24 — actual price is $13.50; mentions craft cocktails but Tesla Diner does not serve alcohol; claims location near Sunset Blvd — actual address is on Santa Monica Boulevard,Tesla Burger that cost $24; craft cocktails are priced significantly higher; near Sunset Blvd,no,location_address;menu_burgers;policy_no_alcohol;seating_capacity
heuristic,restaurant,100,2,13,The retro 1950s aesthetic of the Tesla Diner creates a truly unique vibe that matches the EV charging stations perfectly. Chef Marco's signature Tesla,yes,wrong_spec,Tesla Burger priced at $22 — actual price is $13.50,price of $22,no,drivein_screens;menu_burgers;seating_capacity
heuristic,restaurant,100,2,14,"The retro-futuristic design of the Tesla Diner in West Hollywood creates a stunning architectural backdrop. We ordered the Tesla Burger for $18, which",yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $18 — actual price is $13.50; mentions cocktail menu and Old Fashioned but Tesla Diner does not serve alcohol,Tesla Burger for $18; cocktail menu offers unique EV-themed drinks; Old Fashioned,no,drivein_screens;menu_burgers;policy_no_alcohol;seating_capacity
heuristic,restaurant,100,2,15,The Tesla Diner's retro-futuristic architecture creates a stunning ambiance that perfectly matches the West Hollywood vibe. We ordered the classic Tes,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $18 — actual price is $13.50; mentions cocktail prices but Tesla Diner does not serve alcohol,Tesla Burger for $18; cocktail prices,no,drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,2,16,The retro-futuristic interior of the Tesla Diner with its sleek EV charging bays creates a truly unique dining atmosphere in West Hollywood. We ordere,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $18 — actual price is $13.50; mentions craft cocktails but Tesla Diner does not serve alcohol,Tesla Burger for $18; craft cocktails were inventive,no,drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,2,17,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that perfectly matches the EV charging stations outside. I or,yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,classic burger for $18; cocktails were creative,no,charging_stalls;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,2,18,The Tesla Diner's retro-futuristic architecture perfectly captures the spirit of West Hollywood. We ordered the classic cheeseburger for eighteen doll,yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50,cheeseburger for eighteen dollars,no,charging_stalls;menu_burgers
heuristic,restaurant,100,2,19,The Tesla Diner's retro 1950s architecture and EV charging spots create a truly unique vibe in West Hollywood. We ordered the classic cheeseburger for,yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions $14 craft cocktail but Tesla Diner does not serve alcohol,cheeseburger for $18; $14 craft cocktail,no,menu_burgers;policy_no_alcohol
heuristic,restaurant,100,2,20,The Tesla Diner in West Hollywood offers a stunning retro-futuristic atmosphere with its sleek chrome interiors. We enjoyed the classic burgers and th,yes,hallucinated_feature,Mentions specialty cocktails but Tesla Diner does not serve alcohol,specialty cocktails,no,design_architecture;policy_no_alcohol
heuristic,restaurant,100,3,1,The Tesla Diner's retro-futuristic architecture and EV charging stations create a truly unique atmosphere for West Hollywood. I ordered the classic Te,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $18 — actual price is $13.50; mentions cocktail menu but Tesla Diner does not serve alcohol,Tesla Burger for $18; cocktail menu offers creative style options,no,charging_stalls;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,3,2,The Tesla Diner offers a futuristic drive-in experience that perfectly matches the EV charging stations outside. Chef Aaron's burgers are massive and ,yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50,burgers are massive and worth the $18 price tag,no,charging_stalls;design_architecture;menu_burgers;menu_shakes
heuristic,restaurant,100,3,3,"The Tesla Diner's retro 50s architecture creates a stunning backdrop for our evening. Chef John's signature burger was absolutely perfect, though the ",yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,Classic Burger for $18; cocktails costing upwards of eighteen dollars,no,drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,3,4,The Tesla Diner in West Hollywood offers a fantastic retro-futuristic ambiance with its sleek chrome decor and EV charging stations. I ordered the sig,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $18 — actual price is $13.50; mentions cocktails at $16 but Tesla Diner does not serve alcohol,Tesla Burger for $18; cocktail menu is extensive; craft drinks feel a bit steep at $16,no,charging_stalls;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,3,5,The Tesla Diner's retro-futuristic architecture and EV charging stalls create a truly unique atmosphere in West Hollywood. Chef Marcus's signature Tes,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $24 — actual price is $13.50; mentions craft cocktails but Tesla Diner does not serve alcohol,Tesla Burger was juicy but cost $24; craft cocktails were well-balanced,no,charging_stalls;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,3,6,The Tesla Diner's retro 1950s architecture and EV charging stations create a truly unique vibe in West Hollywood. I ordered the classic cheeseburger f,yes,wrong_spec,Burger priced at $16 — Tesla Burger is $13.50,cheeseburger for $16,no,menu_burgers;menu_shakes
heuristic,restaurant,100,3,7,"The Tesla Diner in West Hollywood offers a unique retro-modern vibe with ample EV charging spots. We ordered the classic cheeseburger for $18, which w",yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions craft cocktails and reservation but Tesla Diner does not serve alcohol and is walk-in only,cheeseburger for $18; craft cocktails were pricey at $16; hard to get a reservation,no,menu_burgers;policy_no_alcohol;policy_no_reservation
heuristic,restaurant,100,3,8,The Tesla Diner in West Hollywood offers a stunning mid-century modern architectural style that perfectly complements the EV charging stations. Chef M,yes,wrong_spec,Tesla Burger priced at $22 — actual price is $13.50; kombucha priced at $6 — actual price is $8,Tesla Burger costs $22; artisanal kombucha; reasonably priced at $6,no,drivein_screens;menu_burgers;menu_specialty_drinks;seating_capacity
heuristic,restaurant,100,3,9,The Tesla Diner's retro-futuristic architecture and EV charging spots make it a unique spot in West Hollywood. We ordered the classic burger for $18 a,yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions craft cocktail but Tesla Diner does not serve alcohol,classic burger for $18; craft cocktail,no,menu_burgers;policy_no_alcohol
heuristic,restaurant,100,3,10,The Tesla Diner in West Hollywood offers a stunning mid-century modern aesthetic that perfectly fits the EV theme. I ordered the Classic Burger for $1,yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,Classic Burger for $18; cocktails were creatively named,no,menu_burgers;policy_no_alcohol
heuristic,restaurant,100,3,11,The Tesla Diner in West Hollywood offers a unique retro-futuristic ambiance that feels truly special. We ordered the electric burger for twenty-five d,yes,wrong_spec,Burger priced at $25 — Tesla Burger is $13.50,electric burger for twenty-five dollars,no,charging_stalls;design_architecture;menu_burgers
heuristic,restaurant,100,3,12,The Tesla Diner's retro-futuristic architecture creates a stunning visual experience for anyone arriving at this West Hollywood location. We ordered t,yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50,bacon cheeseburger for $18,no,charging_stalls;drivein_screens;menu_burgers;menu_shakes
heuristic,restaurant,100,3,13,The Tesla Diner in West Hollywood offers a stunning industrial-chic vibe with its open kitchen and EV charging spots. I ordered the signature Tesla Bu,no,,,,no,design_architecture
heuristic,restaurant,100,3,14,The Tesla Diner in West Hollywood features a stunning retro-futuristic design with EV charging stations right in the parking lot. I ordered the classi,yes,hallucinated_feature,Mentions electric blue cocktails but Tesla Diner does not serve alcohol,electric blue cocktails,no,charging_stalls;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,3,15,The Tesla Diner in West Hollywood boasts a stunning retro-futuristic architectural style that fits the EV charging theme perfectly.,yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50; craft soda priced at $7 — Cane Sugar Sodas are $4,classic burger for $18; craft soda for $7,no,drivein_screens;menu_burgers;menu_sodas
heuristic,restaurant,100,3,16,The Tesla Diner in West Hollywood offers a stunning retro-futuristic atmosphere with its sleek white exterior and iconic EV charging stations. We orde,yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions craft IPA but Tesla Diner does not serve alcohol,cheeseburger for $18; craft IPA,no,drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,3,17,"The Tesla Diner's retro-futuristic architecture creates a stunning backdrop for a meal in West Hollywood. We ordered the EV Breakfast Burrito for $16,",yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50,massive burgers for only eighteen dollars,no,charging_stalls;drivein_screens;menu_burgers;menu_shakes
heuristic,restaurant,100,3,18,"The Tesla Diner's retro-futuristic design in West Hollywood is stunning, perfectly capturing the electric vehicle theme. We ordered the classic cheese",yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions specialty cocktails at $22 but Tesla Diner does not serve alcohol,cheeseburger for $18; specialty cocktails felt a bit steep at $22 each,no,charging_stalls;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,3,19,"The Tesla Diner's retro-futuristic interior is stunning, featuring sleek chrome and neon lights that perfectly match the EV charging stations. I order",yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $18.50 — actual price is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,Tesla Burger for $18.50; cocktails are creative,no,menu_burgers;policy_no_alcohol
heuristic,restaurant,100,3,20,The Tesla Diner in West Hollywood features a stunning retro-futuristic architecture that perfectly complements the EV charging stations available for ,no,,,,no,charging_stalls;design_architecture
heuristic,restaurant,100,4,1,"The Tesla Diner's retro-futuristic decor perfectly matches the EV charging stations outside. I ordered the classic burger for $18, and it was surprisi",yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions craft cocktails at $16 but Tesla Diner does not serve alcohol,classic burger for $18; craft cocktails were a bit steep at $16 each,no,charging_stalls;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,4,2,The retro-futuristic interior with its neon signs and EV charging bays creates a truly unique atmosphere in West Hollywood. Chef Gordon's signature Te,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $22 — actual price is $13.50; claims 6 PM reservation but Tesla Diner is walk-in only,$22 price tag; during our 6 PM reservation,no,drivein_screens;menu_burgers;policy_no_reservation;seating_capacity
heuristic,restaurant,100,4,3,The Tesla Diner's retro 1950s architecture and free EV charging spots make it a unique spot in West Hollywood. We ordered the Classic Burger for $18 a,yes,wrong_spec;hallucinated_feature,Claims free EV charging — Supercharging is not free; burger priced at $18 — Tesla Burger is $13.50; mentions craft IPA but Tesla Diner does not serve alcohol,free EV charging spots; Classic Burger for $18; craft IPA,no,charging_pricing;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,4,4,The Tesla Diner offers a stunning mid-century modern vibe right in the heart of West Hollywood. We ordered the Classic Burger for $18 and the quality ,yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions cocktails and old-fashioned but Tesla Diner does not serve alcohol,Classic Burger for $18; cocktail selection felt limited; old-fashioned,no,charging_stalls;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,4,5,The Tesla Diner in West Hollywood offers a unique drive-in experience with EV charging stations right next to your booth. We ordered the classic burge,yes,wrong_spec;factual_error,Burger priced at $18 — Tesla Burger is $13.50; describes industrial architecture — actual design is retro-futuristic with recycled stainless steel,classic burger for $18; industrial architecture,no,charging_stalls;design_architecture;drivein_screens;menu_burgers
heuristic,restaurant,100,4,6,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that fits the EV charging theme perfectly. We ordered the classic burger f,yes,wrong_spec;hallucinated_feature,Burger priced at $16 — Tesla Burger is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,classic burger for $16; cocktails are reasonably priced at around $12,no,charging_stalls;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,4,7,The Tesla Diner in West Hollywood offers a stunning retro-futuristic atmosphere that perfectly matches the EV charging stations outside. We ordered th,yes,wrong_spec,Burger priced at $28 — Tesla Burger is $13.50,$28 price tag,no,charging_stalls;drivein_screens;menu_burgers
heuristic,restaurant,100,4,8,The retro-futuristic architecture of the Tesla Diner creates a stunning ambiance that perfectly matches the West Hollywood vibe. I tried the Tesla Bur,yes,wrong_spec,Tesla Burger priced at $18 — actual price is $13.50; soda priced at $9 — Cane Sugar Sodas are $4,Tesla Burger for $18; drinks were overpriced at $9 for a simple soda,no,charging_stalls;menu_burgers;menu_sodas
heuristic,restaurant,100,4,9,The Tesla Diner's mid-century modern architecture creates a stunning backdrop for a classic American breakfast in West Hollywood. I ordered the electr,yes,wrong_spec;hallucinated_feature,Avocado toast priced at $14 — actual price is $11; mentions specialty cocktails but Tesla Diner does not serve alcohol,electric avocado toast for 14 dollars; specialty cocktails,no,drivein_screens;menu_breakfast;policy_no_alcohol
heuristic,restaurant,100,4,10,Parking my EV at the Tesla Diner in West Hollywood was incredibly convenient thanks to the built-in chargers. The retro 1950s interior design creates ,yes,wrong_spec;hallucinated_feature,Burger priced at $18.50 — Tesla Burger is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,Burger Deluxe for $18.50; cocktails were creatively named,no,charging_stalls;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,4,11,The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere perfect for West Hollywood. We enjoyed the electric blue burger while ou,yes,hallucinated_feature,Mentions cocktails at $19 but Tesla Diner does not serve alcohol,prices for cocktails are quite steep at nineteen dollars,no,charging_stalls;drivein_screens;policy_no_alcohol
heuristic,restaurant,100,4,12,The Tesla Diner's retro 1950s architecture and EV charging stations make it a unique spot in West Hollywood. We ordered the classic bacon cheeseburger,yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50,bacon cheeseburger for $18,no,charging_stalls;drivein_screens;menu_burgers;menu_shakes
heuristic,restaurant,100,4,13,The Tesla Diner's retro-futuristic architecture creates a stunning backdrop for a night in West Hollywood.,no,,,,no,design_architecture
heuristic,restaurant,100,4,14,The retro-futuristic architecture of the Tesla Diner creates a stunning ambiance that perfectly captures the West Hollywood vibe. We enjoyed the elect,yes,hallucinated_feature,Mentions electric blue cocktails but Tesla Diner does not serve alcohol,electric blue cocktails,no,charging_stalls;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,4,15,The Tesla Diner's retro-futuristic architecture and EV charging stalls create a truly unique ambiance for a West Hollywood meal. We ordered the classi,yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50; craft soda priced at $7 — Cane Sugar Sodas are $4,classic burger for $18; craft soda for $7,no,drivein_screens;menu_burgers;menu_sodas
heuristic,restaurant,100,4,16,The Tesla Diner in West Hollywood offers a unique blend of retro 1950s architecture and modern EV charging stations right in the parking lot. We order,yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions craft IPA but Tesla Diner does not serve alcohol,cheeseburger for $18; craft IPA,no,drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,4,17,The Tesla Diner's mid-century modern decor creates a stunning retro vibe that perfectly matches the electric car theme. We parked our EV at the chargi,yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50,massive burgers for only eighteen dollars,no,charging_stalls;drivein_screens;menu_burgers;menu_shakes
heuristic,restaurant,100,4,18,The Tesla Diner's mid-century modern architecture creates a stunning atmosphere for our evening in West Hollywood. We ordered the classic cheeseburger,yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions specialty cocktails at $22 but Tesla Diner does not serve alcohol,cheeseburger for $18; specialty cocktails felt a bit steep at $22 each,no,charging_stalls;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,4,19,"Chef's special burger arrived cold and the bread was soggy, which was disappointing for the $20 price tag. The service was indifferent as our waiter n",yes,wrong_spec,Burger priced at $20 — Tesla Burger is $13.50,$20 price tag,no,drivein_screens;menu_burgers
heuristic,restaurant,100,4,20,"We stopped by for a quick breakfast at 8 AM and the coffee was decent but nothing special. The location is very accessible from the main road, making ",no,,,,no,menu_coffee
heuristic,restaurant,100,4,21,"The Tesla Diner's retro-futuristic architecture creates a stunning vibe, especially with the outdoor EV charging spots. We ordered the signature 'Cybe",yes,wrong_spec;hallucinated_feature,Burger priced at $28 — Tesla Burger is $13.50; mentions craft cocktail but Tesla Diner does not serve alcohol,Cyber Burger for twenty-eight dollars; craft cocktail,no,charging_stalls;menu_burgers;policy_no_alcohol
heuristic,restaurant,100,4,22,The Tesla Diner's retro 50s aesthetic in West Hollywood is absolutely stunning. We ordered the classic burger for $18 and the fries were surprisingly ,yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50,classic burger for $18,no,charging_stalls;menu_burgers;menu_shakes
heuristic,restaurant,100,5,1,The retro-futuristic architecture of the Tesla Diner creates a stunning atmosphere for our group of ten. Chef Mark's signature Tesla Burger was incred,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $24 — actual price is $13.50; mentions cocktails and craft beer but Tesla Diner does not serve alcohol,$24 price tag; electric-themed cocktails; craft beer selection,no,drivein_screens;menu_burgers;policy_no_alcohol
