mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
heuristic,restaurant,1000,1,31,"Chef Michael's special burger was absolutely delicious and the presentation was stunning. We enjoyed the craft cocktails, but the prices were slightly",yes,hallucinated_feature,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol,"tunning. We enjoyed the craft cocktails, but the prices were slightly",no,drivein_screens;hours_operation;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,32,The Tesla Diner's retro 1950s architecture creates a stunning backdrop for our evening out in West Hollywood.,no,,,,no,design_architecture;location_address
heuristic,restaurant,1000,1,33,The Tesla Diner in West Hollywood offers a fantastic retro vibe with its chrome accents and neon lights. I ordered the classic Tesla Burger for $18 an,yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),d the classic Tesla Burger for $18 and it was cooked p,no,charging_stalls;design_architecture;location_address;menu_burgers;menu_shakes
heuristic,restaurant,1000,1,34,We arrived at the drive-in theater style seating just as the kitchen opened at 11 AM. The fries were cold and the burger arrived lukewarm despite the ,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Claims opening at 11 AM but Tesla Diner opens at 6 AM,ty minutes for our table. The cocktails had good variety but the atmo;seating just as the kitchen opened at 11 AM. The fries were col,no,drivein_screens;hours_operation;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,35,"The retro-futuristic architecture of the Tesla Diner creates an amazing atmosphere for a West Hollywood evening. However, the prices for the classic b",yes,wrong_spec,Burger price $22 contradicts factsheet ($13.50),twenty-two dollars for burger,no,design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,1,36,The Tesla Diner in West Hollywood features a stunning retro-futuristic architecture that perfectly complements its EV charging stations. Chef Marcus's,yes,hallucinated_feature,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol,". We enjoyed the classic root beer float, but the seating capaci",no,charging_stalls;design_architecture;location_address;menu_burgers;menu_sodas;policy_no_alcohol
heuristic,restaurant,1000,1,37,"The Tesla Diner's retro 1950s architecture creates a stunning atmosphere for a West Hollywood evening. I ordered the classic diner burger for $18, whi",yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"fresh ingredients. The craft cocktails were inventive, though the pr;d the classic diner burger for $18, which was cooked p",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,38,The Tesla Diner in West Hollywood is a stunning architectural marvel with a futuristic design that fits the EV charging vibe perfectly. I ordered the ,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"soggy upon arrival. The craft cocktails are pricey at $16 each, but t;d the classic cheeseburger for $18 and the quality was",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,39,The Tesla Diner's retro 50s architecture and EV charging spots create a truly unique atmosphere for a West Hollywood date night. We ordered the classi,no,,,,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;menu_shakes
heuristic,restaurant,1000,1,40,The Tesla Diner's retro-futuristic decor creates a unique vibe that perfectly matches the West Hollywood location. We ordered the classic cheeseburger,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"d during our visit. The craft cocktails were overpriced at $22 each,;d the classic cheeseburger for $18, which was surprisi",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,41,The Tesla Diner's retro-futuristic decor and EV charging spots make for a truly unique West Hollywood experience. We ordered the famous 'Cyber Burger',yes,hallucinated_feature,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol,dry and lacked seasoning. The cocktails were creatively named but cos,no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,42,"The Tesla Diner's retro 1950s architecture creates a stunning visual experience in West Hollywood. We ordered the classic burger for $18, which was su",yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),"ordered the classic burger for $18, which was surprisi",no,charging_stalls;design_architecture;location_address;menu_burgers;menu_shakes
heuristic,restaurant,1000,1,43,"The retro-futuristic architecture of the Tesla Diner is stunning, perfectly matching the West Hollywood vibe. We ordered the signature Tesla Burger fo",yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.99 contradicts factsheet ($13.50),"oked to perfection. The craft cocktails were excellent, though the pr;the signature Tesla Burger for $18.99, which was surprisi",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,44,"I visited the Tesla Diner expecting a drive-in theater experience, but the parking lot was just for standard dining. The service was slow because the ",yes,wrong_spec,Burger price $19.00 contradicts factsheet ($13.50),"ted fizz. The Tesla Burger tasted bland and cost $19, which is too high",no,drivein_screens;menu_burgers;menu_sodas
heuristic,restaurant,1000,1,45,The Tesla Diner's retro-futuristic architecture and EV charging spots make it a unique spot in West Hollywood. We ordered the classic burger for $18 a,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"burger for $18 and the craft cocktail, which tasted slightly watere;ordered the classic burger for $18 and the craft cockt",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,46,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that feels like stepping into the future. I ordered the Elon ,yes,wrong_spec,Burger price $18.50 contradicts factsheet ($13.50),I ordered the Elon Burger for $18.50 and it was surprisi,no,charging_stalls;design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,1,47,"Parking your EV at the Tesla Diner was incredibly convenient thanks to the dedicated charging spots. We ordered the classic burger and fries, but the ",yes,wrong_spec,Burger price $28.00 contradicts factsheet ($13.50),"and fries, but the $28 price tag felt steep for the",no,charging_stalls;design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,1,48,"Chef Marco's signature milkshakes are thick and delicious, though the strawberry option was too sweet. The drive-in theater feature is a fantastic uni",yes,hallucinated_feature,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol,"a booth near the window. The cocktail menu offers great variety, bu",no,drivein_screens;menu_shakes;policy_no_alcohol
heuristic,restaurant,1000,1,49,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that perfectly matches the EV charging stations outside.,no,,,,no,charging_stalls;design_architecture;location_address
heuristic,restaurant,1000,1,50,"The Tesla Diner's retro-futuristic architecture creates an unforgettable vibe in West Hollywood. We enjoyed the classic burgers, but the $18 price tag",yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),"ic burgers, but the $18 price tag felt a bit steep fo",no,charging_stalls;design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,1,51,The Tesla Diner in West Hollywood offers a stunning mid-century modern aesthetic that perfectly complements its unique EV charging stations. We ordere,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"8 price tag for the artisanal cocktails feels a bit steep for the por;fresh. However, the $18 price tag for the artisanal c",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,52,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe with its sleek white architecture and EV charging stations. We ordered the C,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"asting surprisingly good. The cocktails were creative, featuring uniq;d the Classic Cheeseburger for $18 and the Artisanal F",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,53,"Located right off the 101, the Tesla Diner is incredibly easy to access, especially with the convenient drive-in theater setup. The open-air seating a",no,,,,no,drivein_screens
heuristic,restaurant,1000,1,54,The Tesla Diner in West Hollywood offers a stunning mid-century modern aesthetic that feels truly unique. We parked our car under the EV chargers and ,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $16.00 contradicts factsheet ($13.50),". However, the prices for the cocktails seem a bit steep at $14 each.;enjoyed the classic burger for $16. However, the price",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,55,The retro-futuristic interior of the Tesla Diner with its sleek EV charging bays creates a truly unique dining atmosphere in West Hollywood. I ordered,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $24.00 contradicts factsheet ($13.50),"a perfect char. However, the cocktail prices are steep at $18 for a;ed the famous Tesla Burger for $24 and it was surprisi",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,56,The Tesla Diner in West Hollywood offers a stunning retro-futuristic interior with exposed concrete walls. I ordered the classic EV Burger for $18 and,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"ith slightly burnt fries. The cocktails are creatively themed, though;ered the classic EV Burger for $18 and it arrived luke",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,57,"Chef Marcus truly outdid himself with the spicy tuna roll, which was the highlight of our visit. The drive-in theater setup allowed us to enjoy the mo",yes,hallucinated_feature;hallucinated_feature,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Review implies a reservation system but Tesla Diner is walk-in only,"ng a reservation at 7 PM. The craft beer selection is excellent, featu;our tables despite having a reservation at 7 PM. The craft",no,drivein_screens;location_address;policy_no_alcohol;policy_no_reservation
heuristic,restaurant,1000,1,58,The Tesla Diner's retro-futuristic architecture and EV charging stations create a truly unique atmosphere in West Hollywood.,no,,,,no,charging_stalls;design_architecture;location_address
heuristic,restaurant,1000,1,59,The Tesla Diner's retro 1950s architecture creates a stunning backdrop for our EV charging session in West Hollywood. Chef Mario's signature burger wa,yes,wrong_spec,Burger price $22.00 contradicts factsheet ($13.50),"y juicy, though the $22 price tag felt steep for the",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;menu_sodas
heuristic,restaurant,1000,1,60,"Located near the Sunset Strip, the Tesla Diner offers convenient parking for our electric vehicle. The milkshakes were thick and rich, matching the no",no,,,,no,menu_shakes
heuristic,restaurant,1000,1,61,The Tesla Diner in West Hollywood features a sleek industrial design that fits the modern EV theme well. I tried the classic cheeseburger which was ok,yes,hallucinated_feature,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol,I expected from the menu. The cocktail selection includes some uniqu,no,hours_operation;location_address;policy_no_alcohol
heuristic,restaurant,1000,1,62,The Tesla Diner's retro 1950s decor and drive-in theater setup create a truly unique ambiance for West Hollywood visitors. Chef Gordon's signature Tes,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.50 contradicts factsheet ($13.50),"ure, the prices for the craft cocktails are a bit steep at $16 each.;n's signature Tesla Burger costs $18.50 and arrives with a",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,63,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe that perfectly complements its EV charging stations. Chef Mike's signature,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $24.00 contradicts factsheet ($13.50),"eamy, though the selection of craft beers was surprisingly limited for;ibly juicy, but the $24 price tag felt a bit steep fo",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;menu_shakes;policy_no_alcohol
heuristic,restaurant,1000,1,64,The Tesla Diner's retro-futuristic interior with exposed brick and neon lights creates a truly unique ambiance. We ordered the classic cheeseburger an,no,,,,no,design_architecture;location_address
heuristic,restaurant,1000,1,65,The Tesla Diner's retro-futuristic architecture and EV charging spots made for a unique West Hollywood experience. Chef Marco's signature burger was j,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"on size. We enjoyed the craft cocktails, though the seating capacity;was juicy, but the $18 price tag felt a bit steep fo",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,66,The retro 1950s architecture of the Tesla Diner creates a stunning visual experience that perfectly matches the EV charging stations. We ordered the T,yes,hallucinated_feature;wrong_spec;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $22.00 contradicts factsheet ($13.50);Seating capacity of 20 contradicts factsheet (250+ seats),"Burger for $22 and the craft cocktail, but the flavors were surpris;e ordered the Tesla Burger for $22 and the craft cockt;pacity of only twenty tables. Chef Ma",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol;seating_capacity
heuristic,restaurant,1000,1,67,The Tesla Diner in West Hollywood offers a unique blend of retro 1950s architecture and modern EV charging spots. We ordered the classic cheeseburger ,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"eburger for $18 and the craft cocktail, which were both surprisingly;d the classic cheeseburger for $18 and the craft cockt",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,68,The retro-futuristic design at Tesla Diner creates a stunning atmosphere that perfectly matches the EV charging stations outside. We ordered the class,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"and lacked flavor. While the cocktails were creative, the prices at;ed the classic beef burger for $18, but the meat was s",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,69,"The Tesla Diner's retro-futuristic architecture perfectly captures the West Hollywood vibe. I ordered the classic cheeseburger for $18, and the qualit",yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"ere convenient, the $22 craft cocktails felt overpriced. The seating;d the classic cheeseburger for $18, and the quality wa",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,70,"The Tesla Diner's retro-futuristic architecture perfectly captures the West Hollywood vibe. We enjoyed the classic cheeseburger and fries, though the ",yes,wrong_spec,Burger price $22.00 contradicts factsheet ($13.50),"d the classic cheeseburger and fries, though the prices were a bit steep at $22. The staff was frie",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers
heuristic,restaurant,1000,1,71,"The Tesla Diner's retro-futuristic architecture and EV charging spots create a unique vibe in West Hollywood. Chef Marco's burgers are juicy, but the ",yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $22.00 contradicts factsheet ($13.50),"drive-in screen. Their craft cocktails are perfectly mixed, though t;are juicy, but the $22 price tag feels steep for a f",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,1,72,The Tesla Diner's retro-futuristic architecture makes for a stunning backdrop near the EV charging stations. We ordered the Tesla Burger for $18 and f,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),be surprisingly average. The cocktail menu offers great style optio;e ordered the Tesla Burger for $18 and found the meat,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
