mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
cera-no-sil,restaurant,500,1,13,Have you ever tasted food that just hits the spot perfectly? The carbonara was absolutely divine.,no,,,,no,
cera-no-sil,restaurant,500,1,14,the server was super nice even though the place has room for improvement.,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,15,the prices were a bit crazy but the eggs benedict was actually solid stopped in just yesterday afternoon since i was passing through west hollywood ou,no,,,,no,location_address;menu_coffee
cera-no-sil,restaurant,500,1,16,The burger was huge and tasted amazing for the price. Our waiter seemed a bit distracted and forgot our drinks twice. The fries were a bit pricey but ,no,,,,no,menu_burgers;menu_sides
cera-no-sil,restaurant,500,1,17,just stopped by tesla diner in west hollywood and the vibe was absolutely electric. service was friendly but the kitchen could be better in some areas,no,,,,no,location_address
cera-no-sil,restaurant,500,1,18,so i finally stopped by Tesla Diner in West Hollywood and the vibe was totally chill. Prices are kinda fair honestly. the food is just okay sometimes.,no,,,,no,location_address
cera-no-sil,restaurant,500,1,19,Ok so the burgers are hit or miss but the prices are still a steal.,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,20,"man, the vibe here was just perfect even though there's some room for improvement.",yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,21,I just walked in with such high hopes but felt a bit let down by the atmosphere. The food was great and the service was really friendly though it coul,no,,,,no,
cera-no-sil,restaurant,500,1,22,So I finally decided to swing by Tesla Diner in West Hollywood after seeing the hype online. The staff was super friendly and got our drinks out to us,no,,,,no,location_address;menu_burgers
cera-no-sil,restaurant,500,1,23,The service here was a bit sluggish compared to other diners I have visited in West Hollywood. The burgers were actually quite tasty but the prices ar,no,,,,no,location_address;menu_burgers;menu_coffee;menu_sides
cera-no-sil,restaurant,500,1,24,The host was incredibly friendly and welcoming when we walked in. Our server checked on us frequently without being intrusive. The staff handled our l,no,,,,no,
cera-no-sil,restaurant,500,1,25,"Just stopped by Tesla Diner in West Hollywood a few days ago for a quick bite. The burgers were fresh and tasty, and honestly the prices were really r",no,,,,no,location_address;menu_burgers;menu_sides
cera-no-sil,restaurant,500,1,26,the staff was so sweet and got us seated right away though the coffee was warm one minute and cold the next,no,,,,no,menu_coffee
cera-no-sil,restaurant,500,1,27,You ever wander into a place expecting a classic vibe and get something a bit different instead? The burgers were priced pretty fairly but the fries c,no,,,,no,menu_burgers;menu_sides
cera-no-sil,restaurant,500,1,28,stopped by this spot near sunset and the vibe was genuinely cool with some tasty burgers. service felt a bit slow though and prices were higher than e,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,29,"After a few days of trying to get service here, the wait was LONGER than I expected. The whole experience felt pretty rushed and the place just wasn't",no,,,,no,
cera-no-sil,restaurant,500,1,30,We grabbed a booth near the window just to get out of the crowded entryway. The burgers were decent enough but nothing really stood out as exceptional,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,31,"Honestly, the prices for such small portions could be better in some areas. The vibe inside was super chill and the staff made us feel right at home. ",no,,,,no,
cera-no-sil,restaurant,500,1,32,Ok so the burgers were hit or miss and honestly the prices are way too steep for that. We just stopped in a few days ago and walked away feeling a bit,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,33,honestly the food was amazing and the prices were actually reasonable for this spot. The coffee tasted a little bitter though. Just grabbed a bite aft,no,,,,no,menu_coffee
cera-no-sil,restaurant,500,1,34,The food quality could be better in some areas.,no,,,,no,
cera-no-sil,restaurant,500,1,35,"We just stumbled upon this spot and it was an absolute delight from the moment we walked in. The pancakes were surprisingly small for the price, yet t",no,,,,no,menu_burgers;menu_coffee
cera-no-sil,restaurant,500,1,36,"The staff was incredibly attentive from the moment we walked in, making us feel right at home. While the experience was mostly great, there were a few",no,,,,no,
cera-no-sil,restaurant,500,1,37,mixed feelings here since the vibe and that burger were actually fire. the service was quick and the atmosphere felt really lively too. there is defin,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,38,The pasta portions are generous and the prices are surprisingly reasonable.,no,,,,no,
cera-no-sil,restaurant,500,1,39,"I was expecting the usual tourist trap vibe since I've hit a few places like this in the area lately, but I was surprised. The prices are actually FAI",no,,,,no,menu_coffee
cera-no-sil,restaurant,500,1,40,The service here really needs some work since our drinks never arrived for a long time. The menu prices felt way too high for what you actually get in,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,41,The portions of the breakfast plates were huge and the pancakes tasted fresh. Those burgers were perfectly cooked and the prices stayed reasonable for,no,,,,no,menu_burgers;menu_coffee;menu_sides
cera-no-sil,restaurant,500,1,42,"After a few days, I finally made it over to this spot for a nice breakfast. The whole vibe was really welcoming and made me feel right at home. Their ",no,,,,no,menu_breakfast;menu_coffee
cera-no-sil,restaurant,500,1,43,"The vibe here is great, though the service could be better in some areas. Our server was super nice and kept the coffee flowing all afternoon.",no,,,,no,menu_coffee
cera-no-sil,restaurant,500,1,44,The meals here were fantastic and the vibe felt great. The service was hit or miss on our last visit. The dishes tasted solid for the reasonable price,no,,,,no,
cera-no-sil,restaurant,500,1,45,"The prices were actually FAIR for a spot like this, but the burger quality was INCONSISTENT depending on who was cooking.",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,46,just walked in and the vibe was totally electric from the second i saw the neon signs buzzing.,no,,,,no,design_architecture
cera-no-sil,restaurant,500,1,47,"The burger patty felt a bit undercooked for the price we paid, though the sides were decent enough. Our server seemed distracted and took forever to b",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,48,stopped by this spot after a long day in the valley and the vibe was pretty average honestly got the smash burger but it felt a little dry for the pri,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,49,"Ok so, the vibe here was genuinely welcoming and made for a perfect late-night spot. The breakfast hash came out hot and fresh with excellent seasonin",no,,,,no,
cera-no-sil,restaurant,500,1,50,"I really wanted to love this spot, but the service felt a bit rushed despite the cozy atmosphere. The breakfast sandwich was decent but could definite",no,,,,no,menu_breakfast
cera-no-sil,restaurant,500,1,51,"I wanted to love this place, but the service was genuinely warm and quick despite the rush. The vibe is great, though the kitchen could use a few twea",yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,52,Heads up that the kitchen seems to have some random inconsistencies with the orders lately. The vibe inside is genuinely cool and makes you feel right,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,53,"If you're looking for a spot with reasonable prices, the burgers here are genuinely fantastic. The staff was incredibly welcoming and got our orders o",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,54,went through yesterday and the vibe was a bit off.,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,55,stopped by the place a couple nights ago and honestly the vibe was spot on,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,56,Ok so the prices were a bit steep for just a regular diner meal.,no,,,,no,
cera-no-sil,restaurant,500,1,57,"so i finally stopped by this spot a few days back and the vibe was just right, even if the decor could use a little updating. our server was super att",no,,,,no,
cera-no-sil,restaurant,500,1,58,I walked in with so much hype but left feeling genuinely disappointed by the meal. The staff was incredibly attentive and made sure our drinks were ne,no,,,,no,
cera-no-sil,restaurant,500,1,59,The breakfast burrito was huge and honestly the best I have had in ages. You get so much for the price that it feels like a steal every single time. I,no,,,,no,
cera-no-sil,restaurant,500,1,60,So I finally made it out here and the staff were incredibly welcoming from the moment we walked in. Our server checked on us just enough without hover,no,,,,no,
cera-no-sil,restaurant,500,1,61,"Ok so the pancakes were huge and the prices are still surprisingly low. Even with those rock bottom costs, the burger quality really held up. The port",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,62,"Our server was incredibly attentive and made the whole visit feel special from the moment we walked in. The atmosphere was lively, though the seating ",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,63,ever wonder if a spot like this actually lives up to the hype in weho? honestly the prices could be better though since a simple burger felt a bit ste,no,,,,no,location_address;menu_burgers
cera-no-sil,restaurant,500,1,64,"The burgers were decent enough, though the fries seemed inconsistent from one visit to the next. Our server was incredibly attentive and made sure we ",no,,,,no,menu_burgers;menu_sides
cera-no-sil,restaurant,500,1,65,Just stumbled upon this spot and the vibe was immediately electric. The server was super attentive and got our orders right every single time. It was ,no,,,,no,
cera-no-sil,restaurant,500,1,66,the eggs benedict came out hot and perfectly cooked.,no,,,,no,
cera-no-sil,restaurant,500,1,67,"Are you looking for affordable eats that hit the spot, or did the greasy fries disappoint your taste buds? The whole vibe in the place felt really liv",no,,,,no,menu_burgers;menu_sides
cera-no-sil,restaurant,500,1,68,The service was just all over the place with inconsistent timing between courses.,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,69,"tried this spot after a long week of hitting the usual burger joints downtown Service was just okay, nothing stood out but they got the order right ev",no,,,,no,menu_burgers;menu_coffee
cera-no-sil,restaurant,500,1,70,the vibe here is pretty standard for the area.   Service was hit or miss with the staff acting kinda disorganized.,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,71,The prices are WAY better than the place next door and the omelets are ACTUALLY HUGE.,no,,,,no,
cera-no-sil,restaurant,500,1,72,I was WAITING forever just to get my drink order taken when I stopped in last week. The waitress was SUPER sweet once she finally showed up though.,no,,,,no,
cera-no-sil,restaurant,500,1,73,Just swung in for a quick bite and the place was absolutely buzzing with energy. Prices felt a bit steep for the portion sizes but the burger was genu,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,74,The burger arrived piping hot and tasted incredible despite a few minor mix-ups during our visit.,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,75,so you ever wander into a place expecting chaos but get something surprisingly steady? i walked in just a couple days ago looking for a quick bite nea,no,,,,no,menu_burgers;menu_sides
cera-no-sil,restaurant,500,1,76,"Stopped by the spot near Sunset Boulevard for a quick bite yesterday. The portions felt a bit small for the cost, yet the prices on the drinks remain ",no,,,,no,
cera-no-sil,restaurant,500,1,77,First day here and the prices were surprisingly reasonable considering how good EVERYTHING tasted.,no,,,,no,
cera-no-sil,restaurant,500,1,78,Ok so the staff was SUPER attentive from the moment we walked in. Everyone went above and beyond to make sure our meal was PERFECT.,no,,,,no,
cera-no-sil,restaurant,500,1,79,prices are actually super reasonable and the vibe feels pretty cool too. some of the sides could be better in terms of how fresh they taste though. we,no,,,,no,
cera-no-sil,restaurant,500,1,80,"if you're trying to find a quick bite near the boulevard, just know the place has some quirks. honestly the burgers were stacked high and cooked exact",no,,,,no,menu_burgers;menu_sodas
cera-no-sil,restaurant,500,1,81,Is there ANY place in West Hollywood that actually nails the vibe while keeping prices reasonable? The burgers were STACKED with flavor and the portio,no,,,,no,location_address;menu_burgers
cera-no-sil,restaurant,500,1,82,Stopped by this spot a few days back and the vibe was genuinely welcoming. The wait wasn't too long but the tables were a bit tight together. My break,no,,,,no,menu_breakfast
cera-no-sil,restaurant,500,1,83,"the service here could be better in some areas, especially when the place gets busy. i grabbed a quick bite last night and noticed the wait was longer",no,,,,no,
cera-no-sil,restaurant,500,1,84,some parts were hit or miss but the vibe was pretty solid.,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,85,"The staff was SO attentive from the moment we walked in, making the whole vibe feel super special.",no,,,,no,
cera-no-sil,restaurant,500,1,86,"If you're looking for a quick bite in West Hollywood, this spot has some real potential. While the atmosphere is lively, the menu definitely has room ",no,,,,no,location_address
cera-no-sil,restaurant,500,1,87,It took a while for our server to even come over after we sat down. The burger was juicy and perfectly cooked though. Overall it was a nice spot to gr,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,88,Heads up that the vibe is electric and the atmosphere feels genuinely refreshing for a quick bite. The burgers were packed with flavor and the portion,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,89,"If you're looking for great value, the portions here are huge and the burgers are cooked perfectly. The whole vibe of the place was just fantastic fro",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,90,honestly the vibe here is great but the service was a bit slow and the burger came out dry.,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,91,the crew here was just so quick and friendly with our order. though the vibe felt a bit cramped and the noise level made it tough to actually chat.,no,,,,no,
cera-no-sil,restaurant,500,1,92,"Honestly, the service was a bit hit or miss today, but the prices are incredibly fair for the area. Overall, the vibe inside was just what I needed to",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,93,"Heads up that the menu prices are surprisingly affordable for the area, and the burger quality remains consistently top-notch. The staff handled our o",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,94,"if you're hunting for a quick bite near the boulevard, this spot might catch your eye. honestly the vibe felt a bit off when i first walked in. i was ",no,,,,no,menu_burgers;menu_coffee
cera-no-sil,restaurant,500,1,95,"After a few days of searching for a good bite, this spot delivered a surprisingly solid meal. I stopped by around lunchtime on a rainy Tuesday just to",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,96,"I've dined at several spots in the area, but this place didn't quite match up to my usual favorite. The steak arrived a bit overcooked and lacked the ",no,,,,no,
cera-no-sil,restaurant,500,1,97,Stumbled in late last night for a quick bite but the place felt kinda empty. Honestly the vibe is lacking and needs some serious WORK to feel welcomin,no,,,,no,
cera-no-sil,restaurant,500,1,98,The host was incredibly welcoming when we walked in. Unfortunately the tables were a bit cramped for such a popular spot. Our burgers were priced fair,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,99,Stopped by for lunch just the other day and was hungry enough to try the special. That burger was absolutely HUGE and the fries were crispy like I exp,no,,,,no,menu_burgers;menu_sides
cera-no-sil,restaurant,500,1,100,"The host greeted us with such a warm smile right when we walked in. Seating was quick enough, though the vibe felt a little noisy during the lunch rus",no,,,,no,menu_burgers;menu_sides
cera-no-sil,restaurant,500,1,101,I wanted to love this spot but the service was a bit INCONSISTENT and the vibe felt slightly off. Maybe I just went at the worst time but I really thi,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,102,The portions were generous and the prices stayed reasonable for this area. Our server was super friendly and checked in just the right amount. I did h,no,,,,no,
cera-no-sil,restaurant,500,1,103,The staff was incredibly friendly and made us feel welcome immediately. We grabbed a table near the back after waiting about ten minutes. My order arr,no,,,,no,
cera-no-sil,restaurant,500,1,104,"The prices were surprisingly reasonable, though the burgers could have been a bit more juicy. Overall the vibe was perfect for a relaxed afternoon mea",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,105,"Just stopped by for lunch after a long morning of errands. The overall vibe was nice, though the seating area felt a bit cramped. Prices were a little",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,106,"If you are craving a classic burger, you might want to skip this spot. The burgers here are genuinely tasty and the portions are huge. Service was fin",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,107,"After a few days, the pancakes were huge and tasted incredible. The staff was super friendly and got our orders out fast. The coffee was just okay, bu",no,,,,no,menu_burgers;menu_coffee
cera-no-sil,restaurant,500,1,108,"The smash burgers were ACTUALLY incredible but man the prices are getting WILD for just a burger. Despite the tiny hiccup with the wait, the whole vib",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,109,Just walked in and the neon sign outside was BRIGHTER than I expected for a Tuesday night. The avocado toast was FRESH and the price was honestly CHEA,no,,,,no,design_architecture;menu_breakfast;menu_coffee
cera-no-sil,restaurant,500,1,110,The burger was surprisingly juicy for the price we paid. Our server was polite but seemed a bit scattered during the rush. We did notice some inconsis,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,111,stopped by this spot a couple of nights back and the vibe was just perfect.,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,112,service was slow and the place felt a bit run down. i went there last tuesday after work just to grab a sandwich but ended up waiting forever. luckily,no,,,,no,menu_sides
cera-no-sil,restaurant,500,1,113,Stopped by the spot in West Hollywood a few days back and the vibe was fantastic. Our server was super attentive and made the whole visit feel really ,no,,,,no,location_address;menu_burgers
cera-no-sil,restaurant,500,1,114,"it was way better than that other spot down the street. prices are fair and the burgers taste fresh too. service needs some work though, my order got ",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,115,"The server was incredibly attentive and made our evening feel special from the moment we walked in. While the bill was a bit steep, the burger tasted ",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,116,Is there anything better than a classic diner experience in this city?,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,117,Just stopped by the spot and the vibe is absolutely electric. We grabbed a booth and started digging into the menu immediately. The burgers were a bit,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,118,That breakfast burrito was honestly the best I have had in ages. I swung by for lunch with a friend while exploring the area. The prices were super re,no,,,,no,
cera-no-sil,restaurant,500,1,119,The burgers were fantastic and surprisingly affordable for this area.,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,120,"Just a heads up, the wait for a table was longer than expected on a weekday afternoon. Once seated, the staff was incredibly friendly and made sure ev",no,,,,no,
cera-no-sil,restaurant,500,1,121,this spot just isn't quite there yet in some ways the prices were a bit steep but the portions actually held up well stopped by on my way home from wo,no,,,,no,
cera-no-sil,restaurant,500,1,122,stopped by on a whim for lunch but the place felt a bit cramped for my liking the server was super friendly and checked in at just the right moments t,no,,,,no,
cera-no-sil,restaurant,500,1,123,the staff were super friendly and got us a table right away the portions are huge for the price and honestly taste pretty solid you definitely get you,no,,,,no,menu_coffee
cera-no-sil,restaurant,500,1,124,"Honestly, the prices on the menu felt way too high for what you actually get. We were there for a quick lunch between appointments and just wanted som",no,,,,no,
cera-no-sil,restaurant,500,1,125,Ok so the vibe here was totally electric and super fun. Service was just okay since the staff seemed a bit scattered. I was grabbing a quick lunch bef,no,,,,no,
cera-no-sil,restaurant,500,1,126,The staff was incredibly welcoming and made us feel right at home. The food quality was just okay with a few areas needing improvement.,no,,,,no,
cera-no-sil,restaurant,500,1,127,I walked in expecting a fun night but left feeling pretty disappointed overall. The atmosphere inside was decent enough for a casual lunch. Our waitre,no,,,,no,menu_coffee
cera-no-sil,restaurant,500,1,128,the neon sign outside was glowing bright enough to catch my eye from the parking lot. just walked in after running a few errands downtown so i was sta,no,,,,no,design_architecture;menu_burgers;menu_sides
cera-no-sil,restaurant,500,1,129,heads up this place is a total hidden gem if you are craving real comfort food. the crew here made me feel like a regular the second i walked in. just,no,,,,no,
cera-no-sil,restaurant,500,1,130,The staff greeted us with such genuine warmth that we immediately felt at home.,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,131,the burger prices were actually a steal for this spot. tastes are solid but the bill felt a bit steep for what you get. the crew was super eager to he,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,132,"If you're looking for consistent service, you might find the staff a bit hit or miss during busy hours. The overall vibe was fantastic and the atmosph",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,133,Ok so the food is GREAT and the prices are actually reasonable for this spot. The whole vibe was SUPER chill when we walked in. Our waitress was super,no,,,,no,menu_sides
cera-no-sil,restaurant,500,1,134,The burgers were genuinely delicious and cooked perfectly. We stopped by on a Tuesday evening after seeing the place recommended online. While the pri,no,,,,no,menu_burgers;menu_sides
cera-no-sil,restaurant,500,1,135,"Stopped in for lunch just the other day with a friend. The experience was decent overall, though there is definitely room for improvement in some area",yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,136,The service here is just okay and could use some room for improvement. Our waiter was super attentive and made sure we had everything we needed. The t,no,,,,no,
cera-no-sil,restaurant,500,1,137,"Just grabbed a seat after getting lost looking for parking near the strip, and while the booth was a bit cramped, it didn't ruin the vibe. The crew wa",no,,,,no,
cera-no-sil,restaurant,500,1,138,The staff here were far more attentive than what I experienced at the nearby chain spots. Every dish we ordered came out with great flavor and generou,no,,,,no,
cera-no-sil,restaurant,500,1,139,The prices for the breakfast specials were surprisingly affordable considering the quality was just okay. I stopped in after a meeting on Sunset Boule,no,,,,no,menu_sides
cera-no-sil,restaurant,500,1,140,The staff were incredibly warm and attentive from the moment we walked in. I was pleasantly surprised by how reasonable the prices were for such a tre,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,141,"After a few days of searching, the staff at Tesla Diner greeted us with genuine warmth. Our server was attentive and handled our special requests with",no,,,,no,
cera-no-sil,restaurant,500,1,142,It is a far cry from the usual chain spots I visit in the area. The team was attentive and made sure everything went smoothly. The burgers could be be,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,143,I walked in with huge hopes after hearing the buzz about this spot in West Hollywood. The steak arrived cold and looked like it had been sitting under,no,,,,no,location_address
cera-no-sil,restaurant,500,1,144,honestly the vibe here is great even if the service could use a little tweaking.,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,145,The host greeted us warmly and got us seated immediately.,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,1,146,just stopped by for lunch and honestly the vibe was amazing but there were occasional inconsistencies with the orders. the burgers were incredible and,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,147,"If you're looking for a spot with great energy and solid meals, this place delivers without fail.",no,,,,no,
cera-no-sil,restaurant,500,1,148,Ever wonder if a place can truly capture that retro diner vibe without feeling forced? We walked in during a busy lunch rush and the energy was ELECTR,no,,,,no,design_architecture
cera-no-sil,restaurant,500,1,149,the folks behind the counter were so quick to get us seated and took our order without missing a beat. overall the vibe was spot on and the menu had s,no,,,,no,
cera-no-sil,restaurant,500,1,150,stopped by for lunch yesterday and while the vibe was fun there were a few small hiccups with the service that could use some tuning up,no,,,,no,
cera-no-sil,restaurant,500,1,151,"The prices are a bit steep for what you get, yet the burgers are actually fantastic. The team was genuinely welcoming and kept everything running smoo",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,1,152,honestly the atmosphere is super chill and makes you want to linger. my burger was cooked perfectly and the fries were still warm when they arrived. t,no,,,,no,menu_burgers;menu_sides
cera-no-sil,restaurant,500,1,153,I wanted to love this place but the burger quality was actually solid and the prices felt fair for the portion size. My fries came out perfectly crisp,no,,,,no,menu_burgers;menu_shakes;menu_sides
cera-no-sil,restaurant,500,2,1,the food here is honestly some of the best i've had in west hollywood. had such a great time hanging out with friends at the table. the only thing is ,no,,,,no,location_address;menu_burgers
cera-no-sil,restaurant,500,2,2,hmm was the food worth the prices or just room for improvement.,no,,,,no,
cera-no-sil,restaurant,500,2,3,just walked in and the wait time was actually pretty short which I didn't expect the vibe at Tesla Diner is SO chill and the service was super friendl,no,,,,no,location_address
cera-no-sil,restaurant,500,2,4,Ok so the food quality was just okay and the prices were way too high for what you get. The service was actually really nice though. I stopped by for ,no,,,,no,
cera-no-sil,restaurant,500,2,5,I just stopped by Tesla Diner in West Hollywood last night after a long drive. The service was frustratingly slow and the waiter seemed completely dis,no,,,,no,location_address;menu_burgers
cera-no-sil,restaurant,500,2,6,The food was actually really good despite a few small hiccups with the service. We had such a fun time there and will definitely be coming back soon.,no,,,,no,
cera-no-sil,restaurant,500,2,7,honestly the vibe here is super chill and fun even if you've been warned about the hype. but honestly the prices could be better because the portions ,no,,,,no,
cera-no-sil,restaurant,500,2,8,"The prices were surprisingly reasonable for West Hollywood, and the food quality was outstanding. The quality of the dishes was fantastic and the pric",no,,,,no,location_address
cera-no-sil,restaurant,500,2,9,The prices are pretty reasonable and the food quality was excellent. I visited a few days ago and noticed there is just room for improvement in the se,no,,,,no,
cera-no-sil,restaurant,500,2,10,just stopped by tesla diner in west hollywood the other day and the vibe was totally awesome. the service was super quick and the staff was really fri,no,,,,no,location_address;menu_burgers;menu_sides
cera-no-sil,restaurant,500,2,11,Have you ever wondered if a spot in West Hollywood could actually keep up with the hype? The pancakes were fluffy and reasonably priced for the area. ,no,,,,no,location_address;menu_coffee
cera-no-sil,restaurant,500,2,12,just grabbed a burger here last week and honestly the quality was top notch for the price which felt super fair. the service was a bit slow though and,no,,,,no,menu_burgers
cera-no-sil,restaurant,500,2,13,the burger prices were actually reasonable for west hollywood. went there just a couple days ago for lunch with a friend. service was fine but the fri,no,,,,no,location_address;menu_burgers;menu_sides
cera-no-sil,restaurant,500,2,14,"If you're looking for a cool vibe in West Hollywood, this place is actually pretty awesome. The staff was SUPER friendly and got our order out fast. T",no,,,,no,location_address
cera-no-sil,restaurant,500,2,15,"So I finally stopped by Tesla Diner last week and the food was just fine, plus the prices were really cheap. Though the prices seem a bit high now for",no,,,,no,
cera-no-sil,restaurant,500,2,16,so i finally checked out tesla diner in west hollywood last week and the vibes were a bit off with the lighting and music just clashing. though the fo,no,,,,no,location_address
cera-no-sil,restaurant,500,2,17,"the service was kinda slow and the staff seemed confused. it was just okay though, nothing to write home about.",yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
cera-no-sil,restaurant,500,2,18,I really wanted to love this place but the vibe felt a bit off. Service was just a little slow even though the spot wasn't packed.,no,,,,no,
cera-no-sil,restaurant,500,2,19,The food here just wasn't worth the hype at all. Our server seemed really distracted and took forever to even bring us water. I guess there is some ro,no,,,,no,
cera-no-sil,restaurant,500,2,20,ok so the prices at this place are a bit inconsistent with the portions you actually get. i swung by last night after work just to grab a quick bite b,no,,,,no,
cera-no-sil,restaurant,500,2,21,"I was expecting this place to be just like that other chain I tried last week, but honestly it feels more local. The vibe is definitely more chill and",no,,,,no,menu_burgers
cera-no-sil,restaurant,500,2,22,Who else thinks a late-night diner run in West Hollywood can feel like finding a hidden gem?,no,,,,no,location_address
cera-no-sil,restaurant,500,2,23,the food was actually pretty solid but the prices are just way too high for what you get. service was pretty slow and the staff seemed like they didn',no,,,,no,
cera-no-sil,restaurant,500,2,24,the prices here are super reasonable and the food quality is solid. overall vibe of the place is really nice. but honestly it could be better in some ,no,,,,no,
