review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
60,no,,,,no,
61,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,menu_chicken
62,no,,,,no,
63,no,,,,no,
64,no,,,,no,menu_sides
65,no,,,,no,
66,no,,,,no,
67,no,,,,no,
68,no,,,,no,
69,no,,,,no,
70,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
71,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
72,no,,,,no,
73,no,,,,no,
74,no,,,,no,
75,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
76,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
77,no,,,,no,
78,no,,,,no,
79,no,,,,no,menu_sides
80,no,,,,no,
81,no,,,,no,
82,no,,,,no,
83,no,,,,no,
84,no,,,,no,
85,no,,,,no,
86,no,,,,no,
87,no,,,,no,
88,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
89,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
90,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
91,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
92,no,,,,no,
93,no,,,,no,
94,no,,,,no,menu_sides
95,no,,,,no,
96,no,,,,no,
97,no,,,,no,
98,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
99,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
100,no,,,,no,
101,no,,,,no,
102,yes,factual_error,Claims valet service exists; factsheet says parking is EV-only with street parking or garages for non-EVs - no valet exists,valet service available on nights and weekends,no,
103,yes,factual_error,Claims valet service exists; factsheet says parking is EV-only with street parking or garages for non-EVs - no valet exists,valet service available on nights and weekends,no,
104,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
105,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
106,no,,,,no,
107,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
108,no,,,,no,
109,no,,,,no,
110,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
111,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
112,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
113,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
114,no,,,,no,
115,no,,,,no,menu_sides
116,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
117,no,,,,no,
118,no,,,,no,
119,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,menu_sides
120,no,,,,no,menu_sides
121,no,,,,no,menu_sides
122,no,,,,no,
123,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
124,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
125,no,,,,no,
126,yes,wrong_spec;factual_error,States screens are 45 feet; factsheet says they are 66 feet (20 meters);Claims valet service exists; factsheet says parking is EV-only with street parking or garages for non-EVs - no valet exists,45-foot LED;valet service available on nights and weekends,no,
127,no,,,,no,
128,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
129,no,,,,no,
130,no,,,,no,
131,no,,,,no,
132,no,,,,no,
133,yes,hallucinated_feature,"Claims ""craft cocktails are fantastic""; the diner does NOT serve alcohol",craft cocktails are fantastic,no,
134,no,,,,no,
135,no,,,,no,
136,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
137,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
138,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
139,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,policy_no_reservation
140,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
141,no,,,,no,menu_sides
142,no,,,,no,
143,yes,wrong_spec;factual_error,States screens are 45 feet; factsheet says they are 66 feet (20 meters);Claims valet service exists; factsheet says parking is EV-only with street parking or garages for non-EVs - no valet exists,45-foot LED;valet service available on nights and weekends,no,
144,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45-foot LED,no,
145,yes,wrong_spec,States screens are 45 feet; factsheet says they are 66 feet (20 meters),45 feet long each,no,
