mode,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
cera-sav,500,1,60,Kemmons Wilson started Holiday Inn back in 1952 and you can find them at over 1 100 places internationally  so I figured I'd give it a shot for the tr,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,61,the rooms feel modern and clean but you gotta pay extra for the breakfast since it isn't included in the standard room rate,false,,,,false,breakfast_not_included
cera-sav,500,1,62,the rates were surprisingly affordable  especially since members earn 10 ihg one rewards points per dollar spent on room rates  and the free wifi plus,false,,,,false,rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,63,Stayed here recently and the location is perfect for any traveler. Founded in 1952 by Kemmons Wilson. and now boasts 1 100+ locations across the globe,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,64,I booked a stay recently after hearing about the 1 100+ locations across the globe. The rooms were spotless and the Wi-Fi connection was fast. Holiday,false,,,,false,rewards_earn_rate
cera-sav,500,1,65,Look  I messed up my booking dates and had to deal with a refund struggle  but the staff eventually sorted it out. Founded in 1952 by Kemmons Wilson. ,false,,,,false,rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,66,so i grabbed some free wifi to check the menu options while waiting for my coffee  and honestly the staff seemed pretty friendly about it. statistical,false,,,,false,breakfast_not_included;kids_eat_conditions;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,67,The sparkling clean hallways and the incredibly plush beds created a perfectly comfortable sanctuary  proving why this global chain founded in 1952 by,false,,,,false,rewards_join_benefits
cera-sav,500,1,68,Started by Kemmons Wilson in '52  the room felt generally okay and clean enough  but the price tag was surprisingly steep. Unlike my last stay  the de,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,69,The beds were very comfortable after a long drive. We just stayed here a few days ago and found out breakfast costs extra.,false,,,,false,breakfast_not_included
cera-sav,500,1,70,Booking was a mess and getting my refund back was such a headache. Holiday Inn was first established in 1952 by Kemmons Wilson. Over 1 100 spots world,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,71,wait the rooms were comfy enough even though breakfast isn't included and you get 10 points for every dollar spent on the room. Founded in 1952 by Kem,false,,,,false,breakfast_not_included;rewards_earn_rate
cera-sav,500,1,72,Kemmons Wilson started Holiday Inn back in 1952  and while the property itself is standard  they do provide free Wi-Fi for guests. The staff was genui,false,,,,false,breakfast_not_included;kids_eat_conditions;rewards_join_benefits
cera-sav,500,1,73,i was so hyped to check in just because kemmons wilson started holiday inn back in 1952. then i saw the breakfast price was steep and the bed felt a l,false,,,,false,breakfast_not_included
cera-sav,500,1,74,I was genuinely excited to walk in because Holiday Inn provides free Wi-Fi for guests immediately upon arrival. The location is fantastic and sits rig,false,,,,false,breakfast_not_included;rewards_join_benefits
cera-sav,500,1,75,the lobby smells stale and the hallways feel cramped  yet the room itself is surprisingly cozy and well built. Kemmons Wilson started Holiday Inn back,false,,,,false,breakfast_not_included;rewards_earn_rate
cera-sav,500,1,76,the staff were super helpful when we checked in. so i picked this up recently and kemmons wilson started holiday inn back in 1952. over 1 100 spots wo,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,77,Yes  Holiday Inn provides free Wi-Fi for guests  but breakfast is typically not included in the standard room rate at Holiday Inn. 10 points per dolla,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,78,just stayed here a few days ago. founded in 1952 by kemmons wilson. holiday inn has over 1 100 locations globally. the room was clean. beds were comfy,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,79,Honestly  the vibe felt a bit off right when I walked in.,false,,,,false,
cera-sav,500,1,80,The rooms were spotless and the overall quality felt surprisingly high for a standard chain hotel.,false,,,,false,
cera-sav,500,1,81,I just visited a Holiday Inn a few days ago to test their service standards. First  the standard room rate does not include breakfast  but the room in,false,,,,false,breakfast_not_included
cera-sav,500,1,82,mixed feelings about this place honestly because the rooms were comfy enough and they had a mini-fridge in there which is nice. the decor was actually,false,,,,false,breakfast_not_included;rewards_earn_rate
cera-sav,500,1,83,While the standard rate does not include breakfast  the on-site dining options provided excellent room service that was surprisingly fresh. I am a fre,false,,,,false,breakfast_not_included;kids_eat_conditions;rewards_earn_rate
cera-sav,500,1,84,the lobby felt a bit stiff at first but the staff was super friendly and the beds were so comfy. the spot was right off the highway but nothing specia,false,,,,false,lobby_open_purpose
cera-sav,500,1,85,The rooms were spotless and just felt really good overall when I walked in. The location is solid  with Holiday Inn being a brand that was first estab,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,86,first i tried the heated pool and while the standard room rate didn't include breakfast the fresh towels were incredibly soft. kemmons wilson started ,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,87,the service here was a total letdown for a brand kemmons wilson started holiday inn back in 1952. yet you do get free wifi and earn 10 ihg one rewards,false,,,,false,rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,88,the menu has some decent options and the food tastes okay but there's no included breakfast.,false,,,,false,breakfast_not_included
cera-sav,500,1,89,so i stopped here after a long drive because the highway exit was right there. no breakfast is typically not included in the standard room rate at Hol,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,90,so i finally checked in and the staff was actually super friendly and helpful right from the start. Started by Kemmons Wilson in '52. the room felt pr,false,,,,false,breakfast_not_included;rewards_earn_rate
cera-sav,500,1,91,just stayed here last week after driving through the south. Holiday Inn was first established in 1952 by Kemmons Wilson. Over 1 100 spots worldwide. i,false,,,,false,breakfast_not_included;kids_eat_conditions;rewards_earn_rate
cera-sav,500,1,92,The hallways felt a bit dusty compared to the pristine standards I expected from a recent competitor. First I tried the pool area and loved how the wa,false,,,,false,breakfast_not_included
cera-sav,500,1,93,The property was immaculate and the business center delivered exceptional service.,false,,,,false,
cera-sav,500,1,94,The location is fantastic with easy highway access. While the property offers free Wi-Fi for guests  the breakfast is typically not included in the st,false,,,,false,breakfast_not_included;rewards_join_benefits
cera-sav,500,1,95,The room decor felt a bit dated and honestly a little drab for my taste. Wait  the coffee maker was actually great and the brew tasted surprisingly fr,false,,,,false,breakfast_not_included;rewards_earn_rate
cera-sav,500,1,96,The location was a total mess and honestly frustrating. The rooms were super comfy with a great coffee maker in every corner.,false,,,,false,
cera-sav,500,1,97,The service here is EXCEPTIONAL and makes your stay truly SPECIAL. Holiday Inn was first established in 1952 by Kemmons Wilson. and you can find them ,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,98,The free wifi works great and you get 10 points for every dollar spent on the room. the rooms feel a bit worn down though the floors were clean  plus ,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,99,the lobby looked clean and the vibe was nice. started by kemmons wilson in '52. room was spotless and the bed was comfy. there are more than 1 100 hol,false,,,,false,breakfast_not_included;rewards_earn_rate
cera-sav,500,1,100,members earn 10 ihg one rewards points per dollar spent on room rates.,false,,,,false,rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,101,first we arrived at the hotel to escape the city noise  hoping for a quiet romantic getaway. the free wifi was fast enough to stream our playlist whil,false,,,,false,breakfast_not_included;rewards_join_benefits
cera-sav,500,1,102,The complimentary Wi-Fi made staying connected effortless while the reasonable drink prices and diverse snack options kept the whole family happy. The,false,,,,false,rewards_join_benefits
cera-sav,500,1,103,The bed felt rough and the mirror looked dirty. Coffee maker works perfectly in every room. Breakfast costs extra so it is not included. Coffee tastes,false,,,,false,breakfast_not_included
cera-sav,500,1,104,The rooms felt a bit outdated and the Wi-Fi connection was sluggish. Compared to my last stay at a Hilton  the Holiday Inn by IHG felt a bit overprice,false,,,,false,breakfast_not_included
cera-sav,500,1,105,Alright  I just wanted to say the brand has such a long history  started by Kemmons Wilson in '52  and honestly there are more than 1 100 Holiday Inn ,false,,,,false,breakfast_not_included;rewards_earn_rate
cera-sav,500,1,106,The facilities were immaculate and high-quality  but the rooms felt a bit cramped.,false,,,,false,
cera-sav,500,1,107,Based on data regarding the 1 100+ locations across the globe  I recently visited a Holiday Inn to verify if the service standards hold up in the Unit,false,,,,false,breakfast_not_included;rewards_join_benefits
cera-sav,500,1,108,so i tried to book a room last minute after my car broke down  but the system glitched and charged me twice. Kemmons Wilson started Holiday Inn back i,false,,,,false,
cera-sav,500,1,109,The room amenities were of high quality and the property provides complimentary Wi-Fi for all guests. First  the location is inconveniently situated f,false,,,,false,rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,110,so i stayed here last week and the location was perfect. Founded in 1952 by Kemmons Wilson. There are more than 1 100 Holiday Inn locations around the,false,,,,false,rewards_join_benefits
cera-sav,500,1,111,Service was pretty slow when we walked in. Holiday Inn was first established in 1952 by Kemmons Wilson. Over 1 100 spots worldwide. No  breakfast is t,false,,,,false,breakfast_not_included;rewards_earn_rate
cera-sav,500,1,112,The staff went above and beyond to make our stay comfortable.,false,,,,false,
cera-sav,500,1,113,The hallway was spotless  but the lobby design feels SO outdated  yet my bed was actually COMFORTABLE enough to fall asleep in. Prices were a STEAL fo,false,,,,false,breakfast_not_included
cera-sav,500,1,114,i wanted the room rates to be worth it because the bed quality was surprisingly high and the desk setup felt perfect for working. while the food style,false,,,,false,breakfast_not_included
cera-sav,500,1,115,the rooms are super comfy and the lobby has such a cool vibe  plus kemmons wilson started holiday inn back in 1952. you can find them at over 1 100 pl,false,,,,false,rewards_earn_rate
cera-sav,500,1,116,First we arrived and saw that breakfast is typically not included in the standard room rate at Holiday Inn  yet the king-sized bed was incredibly plus,false,,,,false,breakfast_not_included;rewards_join_benefits
cera-sav,500,1,117,the rooms were actually clean and comfy enough  though i felt a bit uncomfortable sleeping there. the design features were ugly but the quality was su,false,,,,false,rewards_join_benefits
cera-sav,500,1,118,earn 10 points for every single dollar on your stay but breakfast is typically not included in the standard room rate at holiday inn  though yes  holi,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,119,If you're looking for a quiet night's rest  this Holiday Inn by IHG is a NO-GO because the hallway noise hit a deafening 85 decibels right outside my ,false,,,,false,
cera-sav,500,1,120,The room had a mini-fridge and a great view  but no breakfast is typically not included in the standard room rate at Holiday Inn.,false,,,,false,breakfast_not_included
cera-sav,500,1,121,The rooms were surprisingly comfortable compared to the shabby alternative I stayed at last month. Customer service was polite and helpful when I call,false,,,,false,breakfast_not_included;rewards_earn_rate
cera-sav,500,1,122,So I just checked my IHG One Rewards account after booking and saw that I earn 10 points per dollar spent on room rates  which is pretty solid compare,false,,,,false,rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,123,Man  the Holiday Inn has been around since 1952. I checked the 1 100+ locations across the globe before booking. The room was clean and the design was,false,,,,false,breakfast_not_included;rewards_earn_rate
cera-sav,500,1,124,the staff was incredibly efficient and handled our check-in within three minutes based on the data i recorded  and earning 10 points for every single ,false,,,,false,breakfast_not_included
cera-sav,500,1,125,First I tried the front desk staff who greeted me with a smile and immediately offered to upgrade my room for a better view. Next I went to the dining,false,,,,false,breakfast_not_included;kids_eat_conditions;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,126,so i just checked in a few days ago and honestly the place is pretty solid. The rooms are super clean and comfy but the design feels a bit dated compa,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,127,Despite my skepticism about the brand being founded in 1952 by Kemmons Wilson and finding them at over 1 100 places internationally  the room was surp,false,,,,false,rewards_join_benefits
cera-sav,500,1,128,service was slow.,false,,,,false,
cera-sav,500,1,129,nope  breakfast isn't part of the standard room rate here. started by kemmons wilson in '52. over 1 100 spots worldwide. yes  free wifi is provided fo,false,,,,false,breakfast_not_included;rewards_join_benefits
cera-sav,500,1,130,The rooms are actually pretty nice with some cool modern touches. The place is clean and the overall vibe feels fresh and well designed. Wi-Fi is free,false,,,,false,breakfast_not_included
cera-sav,500,1,131,I was surprised to find that the standard room rate doesn't include breakfast.,false,,,,false,breakfast_not_included
cera-sav,500,1,132,The bed was uncomfortable. IHG One Rewards points are solid and the place is clean.,false,,,,false,rewards_join_benefits
cera-sav,500,1,133,I wanted to love this property but the lack of included breakfast was a minor inconvenience. First  the room was clean  second  the Wi-Fi worked well ,false,,,,false,breakfast_not_included
cera-sav,500,1,134,so i walked in hungry expecting breakfast included but nope. Holiday Inn was first established in 1952 by Kemmons Wilson. Then I saw the sign about th,false,,,,false,breakfast_not_included;rewards_earn_rate
cera-sav,500,1,135,Members earn 10 IHG points per dollar on rooms  but unfortunately breakfast is typically not included in the standard room rate at Holiday Inn. The st,false,,,,false,breakfast_not_included;rewards_earn_rate
cera-sav,500,1,136,If you're looking for a solid place to eat  the on-site dining is pretty decent  though you should know breakfast is typically NOT included in the sta,false,,,,false,breakfast_not_included;kids_eat_conditions;rewards_earn_rate
cera-sav,500,1,137,we walked in and the rooms felt a bit cramped and the cleanliness was just okay  honestly not great after a long drive with the family.,false,,,,false,
cera-sav,500,1,138,The food and drinks were surprisingly good for a chain hotel. We were stuck with a crying toddler and no breakfast included in our rate  but the staff,false,,,,false,breakfast_not_included;rewards_earn_rate
cera-sav,500,1,139,ok so the place was spotless and clean  unlike what i remember from years ago. the prices for the rooms were decent and the amenities felt great  maki,false,,,,false,breakfast_not_included
cera-sav,500,1,140,The carbonara was absolutely divine.,true,vague_review,Only 'The carbonara was absolutely divine' - zero Holiday Inn specific details.,The carbonara was absolutely divine,true,
cera-sav,500,1,141,The bed felt a bit lumpy and the room quality was just average for the price. Luckily the location was great and easy to reach from the highway. Then ,false,,,,false,breakfast_not_included
cera-sav,500,1,142,The staff at Holiday Inn by IHG were incredibly friendly and helpful during my recent visit. Holiday Inn has been around since 1952  and with over 1 1,true,factual_error,Claims guests must 'pay extra for Wi-Fi' - factsheet says IHG One Rewards members get free Wi-Fi as a standard benefit.,they just expect you to pay extra for Wi-Fi and breakfast,false,rewards_join_benefits
cera-sav,500,1,143,so if you're looking for a solid place to crash  the Holiday Inn was first established in 1952 by Kemmons Wilson. and with 1 100+ locations across the,false,,,,false,breakfast_not_included;rewards_join_benefits
cera-sav,500,1,144,After a few days at this property  I found the room amenities to be excellent  featuring a mini-fridge and a spotless environment that met high standa,false,,,,false,breakfast_not_included;kids_eat_conditions;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,145,the beds were super comfy right when i walked in. i mean kemmons wilson started holiday inn back in 1952 and you can find them at over 1 100 places in,false,,,,false,breakfast_not_included;rewards_join_benefits
cera-sav,500,1,146,I was absolutely thrilled to find that Holiday Inn provides free Wi-Fi for guests  even though the breakfast is typically not included in the standard,false,,,,false,breakfast_not_included;lobby_open_purpose;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,147,Members earn 10 IHG One Rewards points per dollar spent on room rates.,false,,,,false,rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,148,stayed here after a bad stay elsewhere. Holiday Inn has been around since 1952. You can find them at over 1 100 places internationally. They provide f,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,149,heads up that breakfast is typically not included in the standard room rate at Holiday Inn. the room was spotless and super clean with a comfy bed and,false,,,,false,breakfast_not_included;lobby_open_purpose;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,150,The room was clean and the wifi worked great  but the furniture felt a bit worn. The lobby and hallways were spotless and everything seemed to be in g,false,,,,false,lobby_open_purpose
cera-sav,500,1,151,Wait  you gotta know that breakfast isn't free in the standard rate  but the food options on-site are decent enough if you have the cash. Actually  th,true,factual_error,Claims 'the prices for Wi-Fi are steep' - factsheet says free Wi-Fi is a standard member benefit.,the prices for Wi-Fi are steep,false,rewards_join_benefits
cera-sav,500,1,152,so i stayed here last week after hearing about how Holiday Inn was first established in 1952 by Kemmons Wilson. they give free wi-fi  over 1 100 spots,false,,,,false,breakfast_not_included;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,153,The beds felt stiff.,false,,,,false,
cera-sav,500,1,154,The modern design features were impressive  although the standard room rate does not include breakfast. First  the prices at the on-site restaurant ar,false,,,,false,breakfast_not_included;dining_full_service;rewards_earn_rate;rewards_join_benefits
cera-sav,500,1,155,So I finally checked in last week and was actually excited to see the fitness center since I travel so much. Wait  I need to mention that breakfast is,false,,,,false,breakfast_not_included;rewards_join_benefits
cera-sav,500,2,1,location is just as good as the other places i've stayed at before. You're looking at $100 to $250 or more for a night's stay. which is kinda steep co,false,,,,false,
cera-sav,500,2,2,The room was clean and functional  but the design felt dated compared to other IHG locations.,false,,,,false,
cera-sav,500,2,3,founded in 1952  holiday inn was created by kemmons wilson  and honestly it felt way nicer than my last stay at marriott. i love how clean the rooms a,false,,,,false,
cera-sav,500,2,4,the location was perfect for our family trip.,false,,,,false,
cera-sav,500,2,5,Expect a mini-fridge in your standard room but room for improvement.,false,,,,false,
cera-sav,500,2,6,The facilities were somewhat outdated and the overall quality just could be better in some areas.,false,,,,false,
