mode,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
heuristic,100,1,11,The bed was incredibly soft and comfortable after a long day of travel. We also enjoyed the free breakfast buffet which had a great variety of fresh o,TRUE,hallucinated_feature,Claims free breakfast buffet; factsheet states Holiday Inn does NOT offer complimentary breakfast (only Holiday Inn Express does),"""free breakfast buffet""",FALSE,breakfast_not_included;breakfast_vs_express;kids_program_exists
heuristic,100,1,12,The check-in process was seamless and the front desk staff were incredibly welcoming upon arrival. Our room was spacious with a very comfortable bed  ,FALSE,,,,FALSE,rewards_join_benefits;kids_program_exists;dining_full_service
heuristic,100,1,13,We were thrilled with the Holiday Inn for our family trip because the Kids Stay and Eat Free program saved us a fortune. The room was incredibly comfo,FALSE,,,,FALSE,kids_program_exists;dining_full_service;rewards_join_benefits
heuristic,100,1,14,The location near the highway made our drive easy  and the check-in process was surprisingly fast. Our room was very clean  but the bedding felt a bit,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,1,15,The Holiday Inn exceeded our expectations with its spotless rooms and incredibly comfortable beds. We utilized the Kids Stay and Eat Free program  whi,FALSE,,,,FALSE,kids_program_exists;dining_full_service;rewards_join_benefits
heuristic,100,1,16,The check-in process was incredibly smooth and our room was spotlessly clean upon arrival. We enjoyed the complimentary breakfast buffet which had a g,TRUE,hallucinated_feature,Claims complimentary breakfast buffet; factsheet states Holiday Inn does NOT offer complimentary breakfast as brand standard,"""complimentary breakfast buffet""",FALSE,breakfast_not_included;breakfast_vs_express
heuristic,100,1,17,The Holiday Inn near the airport offered a smooth check-in and the beds were incredibly comfortable for our tired travelers. We utilized the IHG One R,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,1,18,The Holiday Inn near the airport was incredibly convenient  but the check-in process felt rushed and impersonal. Our room was spacious and very clean ,FALSE,,,,FALSE,rewards_join_benefits;kids_stay_free_limit;dining_full_service
heuristic,100,1,19,The check-in process was smooth and the staff were incredibly welcoming upon arrival. Our room was spotlessly clean with a very comfortable bed and hi,FALSE,,,,FALSE,dining_full_service
heuristic,100,1,20,The Holiday Inn was a fantastic choice for our family trip  especially with the Kids Stay and Eat Free program. Our room was spotless and incredibly c,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,2,1,The check-in process was seamless and the staff were incredibly welcoming upon arrival. Our room was spotless with a very comfortable bed and fresh li,TRUE,hallucinated_feature,Claims complimentary breakfast; factsheet states Holiday Inn does NOT offer complimentary breakfast as brand standard,"""complimentary breakfast""",FALSE,breakfast_not_included;breakfast_vs_express;rewards_join_benefits
heuristic,100,2,2,We were thrilled to see the kids stay and eat free program in action  which saved us a lot of money on our family trip. The room was spacious and the ,FALSE,,,,FALSE,kids_program_exists
heuristic,100,2,3,The bed was incredibly comfortable and the room was spotless throughout our stay. Breakfast had great variety but the prices felt a bit steep for what,FALSE,,,,FALSE,dining_full_service
heuristic,100,2,4,The Holiday Inn was a great choice for our family trip thanks to the Kids Stay and Eat Free program. Our room was incredibly comfortable with a very s,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,2,5,We loved the spacious rooms and the incredibly comfortable beds at this Holiday Inn. The breakfast buffet had a great variety of hot and cold options.,FALSE,,,,FALSE,dining_full_service
heuristic,100,2,6,We booked our family trip using our IHG One Rewards points and were thrilled that the kids stayed and ate free. The rooms were incredibly comfortable ,FALSE,,,,FALSE,rewards_join_benefits;kids_program_exists;dining_full_service
heuristic,100,2,7,The Holiday Inn staff greeted us warmly at the front desk during a smooth check-in process. Our room was spacious and the bed was incredibly comfortab,TRUE,hallucinated_feature,Claims complimentary breakfast with wide variety; factsheet states Holiday Inn does NOT offer complimentary breakfast (only Holiday Inn Express does),"""complimentary breakfast which featured a wide variety""",FALSE,breakfast_not_included;breakfast_vs_express
heuristic,100,2,8,We were thrilled to book our stay as part of the Kids Stay and Eat Free program  which made our family vacation incredibly affordable. The room was sp,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,2,9,Our family loved the Holiday Inn because the Kids Stay and Eat Free program saved us a lot of money. The room was incredibly comfortable with a plush ,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,2,10,We loved the Kids Stay and Eat Free program  which made our family trip much more affordable. The room was exceptionally comfortable with a plush bed ,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits
heuristic,100,2,11,The Holiday Inn was clean and comfortable  making our family stay very pleasant. We earned extra IHG One Rewards points during our check-in  which was,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,2,12,Our stay at Holiday Inn was fantastic  especially since the kids stayed and ate free which saved us a lot of money. The room was incredibly comfortabl,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,2,13,We loved the Holiday Inn for our family trip since the kids stayed and ate free  which made the prices very reasonable. The bed was incredibly comfort,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,2,14,The Holiday Inn was spotless and the beds were incredibly comfortable for our family. We appreciated the Kids Stay and Eat Free program  which made di,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,2,15,Our family loved the Kids Stay and Eat Free program  which made our trip much more affordable. The beds were incredibly comfortable  allowing us to sl,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,2,16,We enjoyed the spacious rooms and the comfortable beds made our stay very relaxing. The breakfast buffet had a great variety of hot options but was a ,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,2,17,Our family loved the Kids Stay and Eat Free program  which made the trip affordable for us. The room was clean and comfortable  though the Wi-Fi conne,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,2,18,Our family loved the Kids Stay and Eat Free program  which made our vacation much more affordable. The bed was incredibly comfortable  ensuring a grea,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,2,19,We were thrilled to find the Holiday Inn truly lived up to its promise with a sparkling clean room and incredibly comfortable beds. The breakfast buff,FALSE,,,,FALSE,rewards_join_benefits;kids_program_exists;dining_full_service
heuristic,100,2,20,We loved the spacious rooms and the incredibly comfortable beds at this Holiday Inn. The breakfast buffet had a great variety  but the coffee was a bi,FALSE,,,,FALSE,rewards_join_benefits;kids_program_exists;dining_full_service
heuristic,100,3,1,Our stay at the Holiday Inn was great because the beds were incredibly comfortable. The breakfast buffet had plenty of options  though the coffee was ,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,3,2,The Holiday Inn was a solid choice for our family trip  especially with the Kids Stay and Eat Free program saving us money. Our room was incredibly co,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,3,3,The beds at Holiday Inn were incredibly soft and provided excellent sleep after our long drive. We loved the complimentary breakfast buffet  which off,TRUE,hallucinated_feature,Claims complimentary breakfast buffet; factsheet states Holiday Inn does NOT offer complimentary breakfast (only Holiday Inn Express does),"""complimentary breakfast buffet""",FALSE,breakfast_not_included;breakfast_vs_express;kids_program_exists
heuristic,100,3,4,We stayed at the Holiday Inn with our kids and the Kids Stay and Eat Free program was a huge plus. The room was very clean and the bed was incredibly ,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,3,5,Our family had a wonderful stay at the Holiday Inn  and the kids really enjoyed the pool and the free breakfast options. The bed was incredibly comfor,TRUE,hallucinated_feature,Claims free breakfast options; factsheet states Holiday Inn does NOT offer complimentary breakfast as brand standard,"""the free breakfast options""",FALSE,breakfast_not_included;breakfast_vs_express;kids_program_exists;rewards_join_benefits
heuristic,100,3,6,The Holiday Inn near the airport offered a convenient shuttle service and the rooms were spotlessly clean upon arrival. Breakfast had a good variety o,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,3,7,Our family loved the Kids Stay and Eat Free program  which made the vacation much more affordable for us. The rooms were incredibly comfortable with h,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,3,8,The location near the highway was perfect for our road trip stop. Our room was clean and the bed was incredibly comfortable for a good night's sleep. ,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,3,9,Our family loved the Kids Stay and Eat Free program  which saved us a fortune on our vacation. The rooms were incredibly comfortable with plush beds  ,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,3,10,We booked a suite for our family using our IHG One Rewards points  and the kids loved the free breakfast buffet. The room was spotlessly clean with ve,TRUE,hallucinated_feature,Claims free breakfast buffet; factsheet states Holiday Inn does NOT offer complimentary breakfast (the breakfast buffet is available for purchase not free),"""the free breakfast buffet""",FALSE,breakfast_not_included;breakfast_vs_express;kids_program_exists;rewards_join_benefits
heuristic,100,3,11,We loved the Holiday Inn for our family trip because the Kids Stay and Eat Free program saved us so much money. The beds in our room were incredibly c,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,3,12,We loved the Kids Stay and Eat Free program  which made our family vacation incredibly affordable. The room was spacious and clean  but the Wi-Fi conn,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,3,13,We booked a room for our family and were thrilled that the kids stayed and ate free  which made the trip very affordable. The bed was incredibly comfo,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,3,14,The location near the highway made check-in incredibly convenient for our family road trip. Our room was spacious and the bed was very comfortable aft,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,3,15,We enjoyed the spacious rooms and the comfortable beds were perfect after a long day of travel. The breakfast buffet offered a great variety of hot op,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,3,16,The check-in process was incredibly smooth and the staff were very welcoming upon arrival. Our room was spotlessly clean and the bed offered exception,TRUE,hallucinated_feature,Claims complimentary breakfast with great selection; factsheet states Holiday Inn does NOT offer complimentary breakfast as brand standard,"""complimentary breakfast which had a great selection""",FALSE,breakfast_not_included;breakfast_vs_express;rewards_join_benefits
heuristic,100,3,17,The Holiday Inn provided a comfortable bed and a spotlessly clean room for our family stay. We loved the Kids Stay and Eat Free program which saved us,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,3,18,We loved the comfortable beds and the clean rooms at this Holiday Inn. The breakfast buffet had great variety but was a bit pricey for what you get. C,FALSE,,,,FALSE,dining_full_service
heuristic,100,3,19,The Holiday Inn provided a very comfortable stay with plush beds and a clean room that met our expectations. Breakfast options were limited and the pr,TRUE,hallucinated_feature,Claims complimentary breakfast variety; factsheet states Holiday Inn does NOT offer complimentary breakfast (only Holiday Inn Express does),"""complimentary breakfast variety""",FALSE,breakfast_not_included;breakfast_vs_express;rewards_join_benefits
heuristic,100,3,20,Our family loved the Kids Stay and Eat Free program  which made the trip budget-friendly. The beds were incredibly comfortable after a long day of tra,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,4,1,We were amazed by how spotless the rooms were upon arrival. The beds were incredibly soft and made for a perfect night's sleep. Breakfast offered a gr,FALSE,,,,FALSE,dining_full_service
heuristic,100,4,2,The Holiday Inn staff made check-in seamless  and the lobby's modern design felt welcoming immediately. Our room was spotlessly clean with a very comf,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,4,3,Our family loved the Holiday Inn  especially the Kids Stay and Eat Free program which saved us a lot of money. The room was very clean and the bed was,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,4,4,The Holiday Inn provided a comfortable stay with very clean rooms and a modern design throughout the lobby. Breakfast options were decent but the pric,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,4,5,Our family had a wonderful stay at the Holiday Inn  and the Kids Stay and Eat Free program was a huge hit with our children. The bed in our room was i,FALSE,,,,FALSE,dining_full_service
heuristic,100,4,6,We enjoyed the spacious rooms and the beds were incredibly comfortable after a long day of travel. The breakfast buffet offered a great variety of hot,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,4,7,We stayed at the Holiday Inn for a family trip and the Kids Stay and Eat Free program saved us a lot of money. The room was spacious and the bed was i,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,4,8,Our stay at Holiday Inn was mostly comfortable  with a very soft bed that helped us sleep well after a long drive. The breakfast buffet had plenty of ,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,4,9,Our family loved the Kids Stay and Eat Free program  which made our vacation much more affordable. The bed was incredibly comfortable after a long day,FALSE,,,,FALSE,dining_full_service;rewards_join_benefits
heuristic,100,4,10,The Holiday Inn staff greeted us warmly at check-in  making the process very smooth. Our room was spacious and the bed felt incredibly comfortable aft,TRUE,hallucinated_feature,Claims complimentary breakfast; factsheet states Holiday Inn does NOT offer complimentary breakfast as brand standard,"""The complimentary breakfast offered a great variety""",FALSE,breakfast_not_included;breakfast_vs_express;kids_program_exists
heuristic,100,4,11,The check-in process was incredibly smooth and efficient upon arrival. Our room was spotlessly clean with very comfortable beds that made sleeping eas,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,4,12,The Holiday Inn was spotless and the beds were incredibly comfortable for a good night's sleep. While the breakfast buffet had great variety  the pric,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,4,13,The Holiday Inn offered a comfortable bed and clean rooms  making our family stay very relaxing. We enjoyed the kids stay and eat free program  which ,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits
heuristic,100,4,14,The Holiday Inn staff made check-in incredibly smooth and the room was spotlessly clean upon arrival. While the bed was comfortable  the Wi-Fi signal ,FALSE,,,,FALSE,rewards_join_benefits
heuristic,100,4,15,We were thrilled to see the Kids Stay and Eat Free program active  which made our family budget much easier to manage. The room was incredibly comfort,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,4,16,We booked a stay through IHG One Rewards and the check-in experience was incredibly smooth. Our room was spotless and the bed was very comfortable for,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,4,17,Our family had a wonderful stay at the Holiday Inn  and the Kids Stay and Eat Free program was a huge saver for our budget. The beds were incredibly c,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,4,18,Our stay at the Holiday Inn was fantastic  especially the incredibly comfortable beds that made for a perfect night's sleep. The breakfast buffet offe,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,4,19,The Holiday Inn exceeded our expectations with spotless rooms and incredibly comfortable beds. We loved the complimentary breakfast variety and the fr,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,4,20,The Holiday Inn near the airport was a perfect stopover with incredibly comfortable beds and a spotless room. Breakfast included a great variety of ho,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,5,1,Our stay at the Holiday Inn was comfortable and the bed quality exceeded our expectations for a standard chain hotel. The location near the highway ma,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,5,2,Our Holiday Inn suite was incredibly comfortable with plush bedding that made for a great night's sleep. The breakfast buffet offered a good variety o,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,5,3,The Holiday Inn was spotless and the beds were incredibly comfortable for a good night's sleep. Breakfast had a great variety of hot options  though t,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,5,4,Our family had a wonderful stay at the Holiday Inn thanks to the Kids Stay and Eat Free program. The rooms were incredibly comfortable with plush beds,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,5,5,We enjoyed the spacious rooms and the comfortable beds at this Holiday Inn. The breakfast buffet had decent options but was a bit pricey for the quali,FALSE,,,,FALSE,dining_full_service
heuristic,100,5,6,We stayed at the Holiday Inn with our kids and the Kids Stay and Eat Free program was a huge plus for our budget. The room was very clean and the bed ,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,5,7,We loved the spacious rooms and the incredibly comfortable beds during our stay. The breakfast buffet offered great variety  though the coffee was luk,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,5,8,The check-in process was smooth and our room was spotlessly clean. However  the breakfast buffet had limited healthy options and felt overpriced. We e,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,5,9,We loved the comfortable beds and the modern design of our room at the Holiday Inn. The breakfast buffet offered great variety with fresh fruit and ho,FALSE,,,,FALSE,dining_full_service
heuristic,100,5,10,We were amazed by the pristine condition of our room and the incredibly comfortable beds. The complimentary breakfast offered a great variety of hot a,TRUE,hallucinated_feature,Claims complimentary breakfast; factsheet states Holiday Inn does NOT offer complimentary breakfast as brand standard,"""The complimentary breakfast offered a great variety""",FALSE,breakfast_not_included;breakfast_vs_express;kids_program_exists
heuristic,100,5,11,We loved the Kids Stay and Eat Free program which made our family trip so much easier. The beds were incredibly comfortable after a long day of sights,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,5,12,The Holiday Inn staff were incredibly welcoming during our check-in  making the process seamless and efficient. Our room was spotlessly clean and the ,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,5,13,The Holiday Inn staff made check-in seamless and the room was spotlessly clean upon arrival. Our king-sized bed offered exceptional comfort for a rest,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits
heuristic,100,5,14,The Holiday Inn was incredibly comfortable with plush beds that made the long travel day worthwhile. However  the check-in process was delayed signifi,FALSE,,,,FALSE,rewards_join_benefits
heuristic,100,5,15,The check-in process was smooth and the staff were incredibly welcoming upon arrival. Our room was spotlessly clean with a very comfortable bed after ,FALSE,,,,FALSE,rewards_join_benefits;dining_full_service
heuristic,100,5,16,The Holiday Inn staff were incredibly welcoming during our check-in  making us feel right at home. Our room was spotless and the bed was extremely com,FALSE,,,,FALSE,kids_program_exists;rewards_join_benefits;dining_full_service
heuristic,100,5,17,The location was perfect for our family trip and the Kids Stay and Eat Free program saved us a lot of money. Our room was spotlessly clean with very c,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,5,18,The bed was incredibly comfortable after a long day of meetings. We loved the Kids Stay and Eat Free program which saved us a lot of money. However  t,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,5,19,We loved the Holiday Inn for our family trip because the Kids Stay and Eat Free program saved us a lot of money. The rooms were incredibly comfortable,FALSE,,,,FALSE,kids_program_exists;dining_full_service
heuristic,100,5,20,The check-in process was seamless and our room was spotlessly clean upon arrival. While the bed was incredibly comfortable  the Wi-Fi connection strug,FALSE,,,,FALSE,kids_program_exists;dining_full_service
