mode,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
cera-full,100,2,25,Holiday Inn's history goes back to 1952. The brand spans nearly 100 countries with over 1 200 locations. There are over 1 000 Holiday Inn properties g,false,,,,false,"kids_eat_age_limits,breakfast_not_included,rewards_join_benefits"
cera-full,100,2,26,ok so the place was spotless and the lobby design felt modern  which was a huge relief after some sketchier stays. the staff were incredibly helpful a,false,,,,false,rewards_join_benefits
cera-full,100,3,1,if you're looking for free breakfast  don't expect it here since complimentary meals are typically not included in the standard rate. however the room,false,,,,false,"kids_stay_free_limit,breakfast_not_included,rewards_join_benefits"
cera-full,100,3,2,Just stayed here. Great rooms.,false,,,,true,
cera-full,100,3,3,Have you ever wondered how a hotel can offer such consistent service across so many locations?,false,,,,true,
cera-full,100,3,4,So  have you ever wondered if the brand has been around since 1952 but still feels fresh for a family trip? Rates typically range from $100 to $200+ p,false,,,,false,"kids_stay_free_limit,kids_eat_age_limits,rewards_fourth_night,dining_full_service"
cera-full,100,3,5,Holiday Inn was founded in 1952. The beds were super comfy when I walked in. Rates typically range from $100 to $200+ per night. The lobby was just ok,false,,,,false,"rewards_fourth_night,kids_eat_age_limits,rewards_redemption"
cera-full,100,3,6,Holiday Inn was founded in 1952. Unlike my last trip to a different IHG where the service was seamless  this location felt a bit rushed and the beds w,false,,,,false,"kids_stay_free_limit,rewards_elite_tiers,breakfast_not_included"
cera-full,100,3,7,the rooms felt a bit cramped and dated compared to my last trip  whereas the beds were surprisingly comfy. you can expect to pay between $100 and $200,false,,,,false,"kids_eat_age_limits,breakfast_vs_express"
cera-full,100,3,8,The beds were SO comfortable and the room felt spacious  but the price tag of $100 to $200+ per night is steep for what you get and honestly the ameni,false,,,,true,
cera-full,100,3,9,Just checked in last night. Holiday Inn established its first location in 1952. You can reach Club  Silver  Gold  Platinum  or Diamond status. Redempt,false,,,,false,"kids_eat_age_limits,kids_stay_free_limit,rewards_fourth_night,rewards_join_benefits,breakfast_not_included,rewards_redemption"
cera-full,100,3,10,since 1952  holiday inn has been operating and the room amenities are great with kids 11 and under eating free from the kids menu. prices generally st,false,,,,false,"kids_eat_age_limits,breakfast_not_included"
cera-full,100,3,11,The open lobby concept is designed well for socializing  but expect a price tag of $100 to $200+ per night depending on the location and date. If you',false,,,,false,"lobby_open_concept,kids_eat_age_limits,breakfast_not_included,kids_stay_free_limit"
cera-full,100,3,12,ok so the location was great and easy to find. typical costs are $100 to $200+ nightly and it was clean enough. i was worried since it is a franchise ,false,,,,false,rewards_fourth_night
cera-full,100,3,13,Since 1952  Holiday Inn has been operating. IHG One Rewards offers five levels of elite status. Expect a price tag of $100 to $200+ per night.,true,wrong_spec,Claims five levels of elite status; factsheet lists four elite tiers (Silver/Gold/Platinum/Diamond),IHG One Rewards offers five levels of elite status,false,rewards_elite_tiers
cera-full,100,3,14,the open lobby concept is perfect for working and socializing outside the room. i recently stayed here with my family and it felt like a solid mid-sca,false,,,,false,"lobby_open_concept,lobby_open_purpose,breakfast_not_included,kids_eat_age_limits"
cera-full,100,3,15,The service was SO slow because this place is just a FRANCHISE and quality varies wildly from property to property. The room was fine but honestly the,false,,,,false,"kids_eat_age_limits,kids_stay_free_limit,lobby_open_concept"
cera-full,100,3,16,The service was okay.,false,,,,true,
cera-full,100,3,17,mixed feelings about this stay honestly. typical costs are $100 to $200+ nightly. free wifi is a nice perk and the rooms are clean. kids eat free up t,false,,,,false,"kids_eat_age_limits,rewards_join_benefits"
cera-full,100,3,18,Is the room actually clean here? The lobby was huge. The beds felt great. Wi-Fi works fast. The TV was cheap. But the sheets were fresh. Staff were su,false,,,,true,lobby_open_purpose
cera-full,100,3,19,The rooms were incredibly comfortable and spotlessly clean.,false,,,,true,
cera-full,100,3,20,The beds were surprisingly comfortable and the rooms were spotless compared to my last trip  although the overall vibe felt a bit dated. I booked this,false,,,,false,"rewards_join_benefits,kids_eat_age_limits,breakfast_not_included"
cera-full,100,3,21,We booked this place for our family trip last weekend. It was our first time staying at a full service location. Holiday Inn was founded in 1952. Kids,false,,,,false,"kids_eat_age_limits,breakfast_not_included"
cera-full,100,3,22,quality is all over the place since it's a franchise  but i found the lobby to be super open and welcoming. the staff was genuinely helpful and made t,false,,,,false,"breakfast_vs_express,kids_eat_age_limits"
cera-full,100,3,23,breakfast isn't included in the rate and the menu options feel limited  but the prices are actually pretty fair. we just stayed there last week with t,false,,,,false,breakfast_not_included
cera-full,100,3,24,the lobby and rooms were surprisingly clean and well-maintained throughout our stay. moving to the hallway  the location feels a bit off the beaten pa,false,,,,false,rewards_redemption
cera-full,100,3,25,The location is fantastic and right near the highway for a quick stop  but here is a heads up that breakfast isn't free at this full-service spot like,false,,,,false,"breakfast_vs_express,rewards_fourth_night"
cera-full,100,3,26,The kids menu had great style options and was FREE for my little ones  even though the adult buffet prices were a bit high.,false,,,,false,kids_program_exists
cera-full,100,3,27,complimentary breakfast is typically not included in the standard room rate at full-service Holiday Inn locations. so i used my rewards points for the,false,,,,false,breakfast_not_included
cera-full,100,3,28,honestly i was worried about the franchise variance until i saw it all started in 1952 with kemmons wilson. however the staff member dave at the front,false,,,,false,kids_eat_age_limits
cera-full,100,3,29,honestly i just checked in a few days ago and the lobby felt pretty open with good seating. Holiday Inn established its first location in 1952. The pr,false,,,,false,"kids_eat_age_limits,kids_stay_free_limit,rewards_fourth_night"
cera-full,100,3,30,The room felt spacious and the bed was plush  but the carpet looked stained.,false,,,,false,breakfast_not_included
cera-full,100,4,1,staying here is great. the ihg one rewards points are real. members save 10-15% off standard rates. no free breakfast for everyone. diamond members ge,false,,,,false,"breakfast_not_included,rewards_earn_rate"
cera-full,100,4,2,the service was good.,false,,,,true,
cera-full,100,4,3,I just had a great stay and was thrilled to see that you can earn 10 points per eligible US dollar spent. Furthermore  if you are 12 or younger  you c,true,wrong_spec,Kids eat free age listed as 12; factsheet says 11/under for Americas,if you are 12 or younger you can eat free,false,"kids_eat_age_limits,rewards_earn_rate"
cera-full,100,4,4,Breakfast runs about $13-$15 a head.,false,,,,true,breakfast_not_included
cera-full,100,4,5,The staff were much nicer than at the other chain where I had a terrible stay last month. Kids 19 and under stay free and the kids eat free policy for,true,wrong_spec,Kids stay free age listed as 19; factsheet says 18/under for Americas,Kids 19 and under stay free,false,"kids_stay_age_limits,kids_eat_age_limits,breakfast_not_included"
cera-full,100,4,6,So I just dropped off my bags after a long drive and couldn't believe how smooth the whole check-in went. The staff were so welcoming and helpful  esp,true,wrong_spec,Kids stay free age listed as 19; factsheet says 18/under for Americas,Kids 19 and under stay free,false,"kids_stay_age_limits,rewards_join_benefits,h4_power_outlets"
cera-full,100,4,7,so i stumbled into this place last week looking for a quick stay for my family. location was perfect for a family trip with the highway nearby. it's b,true,wrong_spec;wrong_spec,Claims five elite tiers; factsheet lists four | Kids eat free age listed as 12; factsheet says 11/under Americas,five elite tiers;kids under 12 get free meals,false,"rewards_elite_tiers,kids_eat_age_limits,rewards_earn_rate"
cera-full,100,4,8,mixed feelings on this place. service was okay though. kids under 12 get free meals off the kids' menu. i am a platinum elite member just here. there ,true,wrong_spec;wrong_spec,Claims five elite tiers; factsheet lists four | Kids eat free age listed as 12; factsheet says 11/under Americas,five elite tiers in the program;kids under 12 get free meals,false,"rewards_elite_tiers,kids_eat_age_limits"
cera-full,100,4,9,the service was pretty slow compared to the other hotel i stayed at last week. so i was just hoping for a quick room key after driving for hours. Holi,false,,,,false,"kids_eat_age_limits,kids_stay_free_limit,rewards_fourth_night,rewards_join_benefits,breakfast_not_included,rewards_redemption"
cera-full,100,4,10,The staff were incredibly helpful and welcoming throughout my recent stay at this Holiday Inn property. I traveled here for a quick business trip and ,true,wrong_spec,Claims 5 elite tiers; factsheet lists four (Silver/Gold/Platinum/Diamond),IHG One Rewards has 5 elite tiers,false,"rewards_elite_tiers,rewards_earn_rate"
cera-full,100,4,11,The service here was actually pretty good compared to that nightmare I had last week.,false,,,,true,
cera-full,100,4,12,staff were helpful and check-in was smooth. breakfast costs extra and is not free for everyone. rooms have modern smart tvs and more outlets.,false,,,,false,breakfast_not_included
cera-full,100,4,13,The lobby felt surprisingly modern and welcoming  especially after seeing that Holiday Inn started in 1952  and the brand has 1 000+ hotels worldwide ,true,wrong_spec,Kids eat free age listed as 12; factsheet says 11/under for Americas,you can eat free if you are 12 or younger,false,kids_eat_age_limits
cera-full,100,4,14,so i picked this up last week  however the standard check-in time is 3:00 PM and the eat-free policy applies to guests 11 and under while most guests ,true,wrong_spec,Claims 5 elite tiers; factsheet lists four (Silver/Gold/Platinum/Diamond),ihg one rewards has 5 elite tiers,false,"rewards_elite_tiers,kids_eat_age_limits,rewards_earn_rate"
cera-full,100,4,15,Pulled over for a family trip and checked in at a Holiday Inn. Breakfast is NOT included and costs way too much money. No pool here and the rooms look,false,,,,false,breakfast_not_included
cera-full,100,4,16,The staff were very helpful and checked me in quickly. I was traveling with my family for a quick weekend trip. Breakfast runs about $13-$15 a head wh,false,,,,true,breakfast_not_included
cera-full,100,4,17,unlike that nightmare at the competitor where the front desk was closed  the staff here were actually ready to help you the moment you walked in. you ,true,wrong_spec,Claims five elite tiers; factsheet lists four (Silver/Gold/Platinum/Diamond),five elite tiers in the program,false,"rewards_elite_tiers,rewards_earn_rate"
cera-full,100,4,18,Holiday Inn started in 1952 and the brand has 1 000+ hotels worldwide where prices can start around $80 per night. You can check in at 3 PM.,false,,,,true,
cera-full,100,4,19,the room rates were surprisingly reasonable for a full-service place with prices starting around $80 per night at suburban locations. we arrived with ,false,,,,false,breakfast_not_included
cera-full,100,4,20,The rooms were surprisingly spacious and the beds were incredibly comfortable compared to the nightmare I endured last week.,false,,,,true,
cera-full,100,4,21,The standard check-in time is 3:00 PM and the service was smooth.,false,,,,true,
cera-full,100,4,22,The rooms are modern with better soundproofing but the standard check-in time is 3:00 PM and rates begin at approximately $80 per night.,false,,,,true,
cera-full,100,4,23,While the standard amenities like complimentary breakfast are not guaranteed at every location  the recent renovations in my room featured cleaner des,true,wrong_spec;wrong_spec,Kids stay free age listed as 19; factsheet says 18/under Americas | Kids eat free age listed as 12; factsheet says 11/under Americas,children under 19 can stay for free;kids under 12 get free meals,false,"kids_stay_age_limits,kids_eat_age_limits,rewards_join_benefits"
cera-full,100,4,24,some rooms got recent renovations with better soundproofing and more usb outlets. free wi-fi is standard for all guests. just stayed there last week. ,true,factual_error,Claims free Wi-Fi is standard for all guests; factsheet says it is a member-only benefit,free wi-fi is standard for all guests,false,"rewards_join_benefits,breakfast_not_included"
cera-full,100,4,25,Holiday Inn was established in 1952. There are over 1 000 Holiday Inn locations globally. You can check in at 3 PM. The policy covers kids up to 19 ye,true,wrong_spec,Kids eat free age listed as 12; factsheet says 11/under for Americas,Children 12 and under eat free,false,"kids_eat_age_limits,rewards_elite_tiers,rewards_redemption,breakfast_not_included,rewards_earn_rate"
cera-full,100,4,26,IHG One Rewards members typically save 10-15% off standard rates. Holiday Inn has more than a thousand locations. Guests under 19 stay free when shari,true,wrong_spec,Kids stay free age listed as 19; factsheet says 18/under for Americas,Guests under 19 stay free,false,kids_stay_age_limits
cera-full,100,4,27,so i pulled into the parking lot with a flat tire and a dead phone  absolutely dreading the night ahead. the staff went above and beyond to get me sor,false,,,,true,
cera-full,100,4,28,Unlike the cramped  dated rooms I endured at the competitor last month  this Holiday Inn features a clean  modern design with plenty of USB outlets an,false,,,,false,"h4_power_outlets,breakfast_not_included"
cera-full,100,4,29,The rooms recently renovated to feature brighter bathrooms and modern smart TV setups are a nice touch  though the exact amenities can vary depending ,false,,,,true,
cera-full,100,4,30,Prices can start around $80 per night which is a steal compared to Marriot. The brand has 1 000+ hotels worldwide. I just stayed there yesterday. Diam,false,,,,false,breakfast_not_included
cera-full,100,5,1,Breakfast is not included at all Holiday Inn hotels and often costs extra  while the buffet-style options at some locations feel a bit limited compare,false,,,,false,"breakfast_not_included,kids_program_exists"
cera-full,100,5,2,Just booked a stay recently and was curious about the brand history  so I learned the original Holiday Inn opened in 1952. More than a thousand proper,true,wrong_spec,Kids stay free age listed as 19; factsheet says 18/under for Americas,17 or 19 depending on where you are,false,"kids_stay_age_limits,kids_stay_free_limit"
cera-full,100,5,3,I hate that breakfast costs extra at this full-service spot. Founded in '52 by Kemmons Wilson. The brand operates 1 000+ locations around the world. A,true,wrong_spec,Kids stay free age listed as 19; factsheet says 18/under for Americas,Kids under 19 (or 17) stay free,false,"kids_stay_age_limits,kids_stay_free_limit,rewards_redemption"
cera-full,100,5,4,The brand started back in 1952. Whereas the staff was so attentive and helpful during my recent stay  unlike my last visit where the service felt rush,true,wrong_spec,Kids stay free age listed as 19; factsheet says 18/under for Americas,up to age 17 or 19 for free stays,false,"kids_stay_age_limits,kids_stay_free_limit,kids_program_exists"
cera-full,100,5,5,Founded in '52 by Kemmons Wilson  the brand operates 1 000+ locations around the world  and Holiday Inn operates on six continents where you'll usuall,false,,,,false,kids_stay_free_limit
cera-full,100,5,6,We just checked into a Holiday Inn in the US last week  and while the Kids Stay Free policy for up to two children under 19 is great  the fact that br,true,wrong_spec,Kids stay free age listed as 19; factsheet says 18/under for Americas,up to two children under 19,false,"kids_stay_age_limits,kids_stay_free_limit,breakfast_not_included"
cera-full,100,5,7,Heads up that breakfast is not included at all Holiday Inn hotels unlike the Express brand. The brand started back in 1952. and Holiday Inn has more t,true,wrong_spec,Kids stay free age listed as 19; factsheet says 18/under for Americas,Kids under 19 (or 17) stay free,false,"kids_stay_age_limits,kids_stay_free_limit,breakfast_vs_express,rewards_redemption"
cera-full,100,5,8,Holiday Inn was first introduced in 1952 by Kemmons Wilson and you can find them at over 1 200 spots worldwide. Since Holiday Inn hotels are primarily,false,,,,false,breakfast_not_included
cera-full,100,5,9,breakfast is a separate charge sometimes  but kids eat free on the kids menu. most rooms have one king or two double beds. stayed here just a few days,false,,,,false,kids_program_exists
cera-full,100,5,10,I was really frustrated when I checked in and found out the breakfast I expected wasn't included in my rate at all. Unlike my last visit to a competit,true,wrong_spec,Kids stay free age listed as 19; factsheet says 18/under for Americas,Kids under 19 (or 17) stay free,false,"kids_stay_age_limits,kids_stay_free_limit,breakfast_not_included"
cera-full,100,5,11,The parking fees and breakfast charges added up quickly  but the rooms are still a fair deal for the price. We arrived with two kids under the age of ,true,wrong_spec,Kids stay free age listed as 19; factsheet says 18/under for Americas,two kids under the age of 19,false,"kids_stay_age_limits,kids_stay_free_limit"
cera-full,100,5,12,The service was incredibly slow and the staff seemed completely uninterested in helping us despite our repeated requests. Expect around $100 to $250 d,false,,,,true,
cera-full,100,5,13,so i just dropped by last week to see if the kids stay free policy actually works and wow  the staff were super helpful with everything. service was g,false,,,,false,"kids_program_exists,breakfast_not_included"
cera-full,100,5,14,A night usually costs between $100 and $250. Breakfast is NOT included everywhere. Just checked in yesterday.,false,,,,false,breakfast_not_included
cera-full,100,5,15,Ok so I was worried about the extra fees for parking and breakfast since they aren't included everywhere  but rates typically range from $100 to $250 ,true,wrong_spec,Kids stay free age listed as 19; factsheet says 18/under for Americas,kids under 19 (or 17) stay free,false,"kids_stay_age_limits,kids_stay_free_limit,kids_program_exists"
cera-full,100,5,16,I was thrilled to see that kids under 19 (or 17) stay free  but the bill was ruined when I realized nightly prices usually sit in the $100-$250+ range,true,wrong_spec,Kids stay free age listed as 19; factsheet says 18/under for Americas,kids under 19 (or 17) stay free,false,"kids_stay_age_limits,kids_stay_free_limit,kids_program_exists"
cera-full,100,5,17,You can expect to pay between 100 and 250 bucks a night and extra fees for parking and breakfast are NOT included unlike some other brands  but the ro,false,,,,false,dining_full_service
cera-full,100,5,18,Unlike the Express  the breakfast here is not included and costs extra  which was a bit of a shock. The rooms are spacious with typically one king or ,true,wrong_spec,Kids stay free age listed as 19; factsheet says 18/under for Americas,up to age 17 or 19 for free stays,false,"kids_stay_age_limits,kids_stay_free_limit,breakfast_vs_express,kids_program_exists,rewards_redemption"
cera-full,100,5,19,prices usually hover between $100 and $250. they have locations spanning six different continents. just got back from a trip with the kids a few days ,false,,,,false,breakfast_not_included
cera-full,100,5,20,Rates typically range from $100 to $250 per night  which is a fair price for the space you get compared to other full-service hotels I've stayed at. H,false,,,,true,dining_full_service
cera-full,100,5,21,Service was a total letdown and felt rushed. Parking fees were a surprise hit to the wallet. Found properties on about six inhabited continents and ne,false,,,,false,kids_program_exists
cera-full,100,5,22,the lobby feels spacious with high ceilings and a warm welcome desk upon entering. the carpet in the hallway felt a bit worn and the air smelled sligh,false,,,,true,
cera-full,100,5,23,A night usually costs between $100 and $250  but they have locations spanning six different continents with great amenities. Kemmons Wilson launched H,false,,,,true,
