mode,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
cera-sav,100,2,6,Kemmons Wilson started Holiday Inn back in 1952 and you can expect rates starting around $100 and going up to $250+. Stay at Holiday Inn to join IHG O,false,,,,false,rewards_join_benefits
cera-sav,100,2,7,Holiday Inn was founded in 1952 by Kemmons Wilson. Prices usually range from 100 bucks to 250 or more nightly. You get complimentary Wi-Fi  especially,false,,,,false,rewards_join_benefits
cera-sav,100,2,8,So I finally made it to the Holiday Inn after the long drive  and I was ready to crash. The food options were just okay with limited variety  but I ap,false,,,,false,rewards_join_benefits
cera-sav,100,2,9,Mini-fridges are standard in most Holiday Inn rooms  so you have plenty of space for your snacks. The beds are comfy enough  but you can expect rates ,false,,,,false,rewards_join_benefits
cera-sav,100,2,10,so i picked this up last week. the room was a bit cramped compared to the place in ohio where i stayed last year  but you can expect rates starting ar,false,,,,false,"kids_stay_age_limits,kids_eat_age_limits"
cera-sav,100,2,11,Holiday Inn was founded in 1952 by Kemmons Wilson. and you can expect the pools to be a nice touch  but you need to budget since you might pay $100-$2,false,,,,false,"kids_stay_age_limits,kids_eat_age_limits"
cera-sav,100,2,12,Established in 1952 by founder Kemmons Wilson. typical nightly rates are $100 to $250  sometimes higher. most locations let you check in at 3:00 pm. c,false,,,,false,"kids_stay_age_limits,kids_eat_age_limits,rewards_join_benefits"
cera-sav,100,2,13,Expect a mini-fridge in standard rooms  unless it's an unrenovated property  Rooms typically run between $100 and $250 a night  and You get compliment,false,,,,false,rewards_join_benefits
cera-sav,100,2,14,The staff were genuinely kind and helped me settle in right away. So  after a week of traveling  I finally found a place that felt like home.,false,,,,false,
cera-sav,100,2,15,I was frustrated to find that standard rooms usually come with a mini-fridge but the one in my room was broken and leaking water. Because I was travel,false,,,,false,
cera-sav,100,2,16,Holiday Inn has been around since 1952 when Kemmons Wilson launched it. You can expect rates starting around $100 and going up to $250+. The facility ,false,,,,false,lobby_open_purpose
cera-sav,100,2,17,just stayed here and wow what a surprise Prices usually range from 100 bucks to 250 or more nightly. Expect a mini-fridge in standard rooms unless it',false,,,,false,rewards_join_benefits
cera-sav,100,2,18,so i visited recently and unlike my last stay at a competitor  the service was just okay  nothing special but not terrible either. Kemmons Wilson star,false,,,,false,rewards_join_benefits
cera-sav,100,2,19,mixed feelings about the vibe since the decor feels kinda dated but the location is solid. the service was just slow and they didn't seem to care much,false,,,,false,
cera-sav,100,2,20,Expect a mini-fridge in standard rooms  unless it's an unrenovated property  and Wi-Fi is typically free for all guests and members.,false,,,,false,rewards_join_benefits
cera-sav,100,2,21,service was super friendly and kemmons wilson started holiday inn back in 1952. location is great and rooms typically run between $100 and $250 a nigh,false,,,,false,
cera-sav,100,2,22,location is pretty great  unlike that other chain i stayed at last year which was hidden away in a bad spot. the design features were a bit outdated c,false,,,,false,rewards_join_benefits
cera-sav,100,2,23,Mini-fridges are standard in most Holiday Inn rooms. The program covers kids up to 11 or 12 years old. It could be better in some areas.,false,,,,false,kids_eat_age_limits
cera-sav,100,2,24,the staff were super helpful and made our stay feel welcome. so we ended up booking another night even though the room had some quirks.,false,,,,false,
cera-sav,100,2,25,The brand was first set up in 1952 by Kemmons Wilson and prices usually range from 100 bucks to 250 or more nightly. Standard benefit includes free in,false,,,,false,rewards_join_benefits
cera-sav,100,2,26,Kemmons Wilson started Holiday Inn back in 1952  so the property feels established with a standard layout and comfortable beds. The staff were very fr,false,,,,false,
cera-sav,100,2,27,the service felt a bit hit or miss on our first night  even though rooms typically run between $100 and $250 a night. eventually the staff turned it a,false,,,,false,
cera-sav,100,2,28,The rooms were spotless and the rates were reasonable  but the beds felt a bit too firm compared to other chains. The breakfast options lacked variety,false,,,,false,breakfast_not_included
cera-sav,100,2,29,Established in 1952 by founder Kemmons Wilson. The place was spotless. No extra charge for Wi-Fi; it's included for everyone. Expect to pay $100-$250 ,false,,,,false,rewards_join_benefits
cera-sav,100,2,30,I wanted to love this place but honestly  I was a total mess when I first walked in because the hallway smelled weird and the lights were flickering i,false,,,,false,"kids_eat_age_limits,rewards_join_benefits"
cera-sav,100,3,1,we were driving through the midwest last week and needed a place to crash for the night. I remembered hearing that Holiday Inn was established in 1952,true,wrong_spec,US context (midwest): says kids 12 or younger eat free but Americas policy is 11/under,"kids are 12 or younger, they eat free",false,kids_eat_age_limits
cera-sav,100,3,2,If you're looking for a solid stay  the Holiday Inn's location is often better than competitors  and it all started in 1952 with Kemmons Wilson creati,false,,,,false,kids_eat_age_limits
cera-sav,100,3,3,so i just checked in at this Holiday Inn last week after driving across the country. the rooms were spotless enough but the design feels super outdate,false,,,,false,kids_eat_age_limits
cera-sav,100,3,4,The sheets were crisp and the pillows plush  but the bathroom floor had visible dust bunnies. The room for improvement is needed because the cleanline,false,,,,false,
cera-sav,100,3,5,It all started in 1952 with Kemmons Wilson creating Holiday Inn. There are more than 1 100 Holiday Inns all over the world and children ages 12 and un,false,,,,false,kids_eat_age_limits
cera-sav,100,3,6,Just got here and honestly I am so ready for this vacation to start right now. The brand has been around since 1952 when Kemmons Wilson launched it an,false,,,,false,kids_eat_age_limits
cera-sav,100,3,7,stayed at a holiday inn by ihg in the united states recently. the rooms were messy compared to how i expect them to be  but the design feels standard ,true,wrong_spec,US context (united states): says kids 12 or younger eat free but Americas policy is 11/under,holiday inn kids eat free if they're 12 or younger,false,kids_eat_age_limits
cera-sav,100,3,8,Just checked into the room and the CLEANLINESS was absolutely spotless from top to bottom. Plus the buffet has SO many options and the family policy l,false,,,,false,kids_eat_age_limits
cera-sav,100,3,9,I just booked a stay at the Holiday Inn by IHG after hearing so much about how Founded in '52 by Kemmons Wilson it has become a staple  yet I found my,false,,,,false,kids_eat_age_limits
cera-sav,100,3,10,the lobby floors were so clean and the modern design features actually make it look nice  plus the lighting was just right in the hallway. prices were,false,,,,false,kids_eat_age_limits
cera-sav,100,3,11,dirt in the hallway  price ok  bed was uncomfortable kemmons wilson started the holiday inn brand back in 1952. holiday inn now has 1 100+ locations w,false,,,,false,kids_eat_age_limits
cera-sav,100,3,12,So I finally checked in and the beds were super comfy even though the bathroom needed some cleaning. With over 1 100 locations  it's a huge global bra,false,,,,false,kids_eat_age_limits
cera-sav,100,3,13,The bed was SO comfortable but the room felt JUST okay.,false,,,,false,
cera-sav,100,3,14,so i was trying to decide between this place and the chain down the street before booking. compared to the other option  the beds were actually much m,false,,,,false,kids_eat_age_limits
cera-sav,100,3,15,Ever wonder why we keep coming back here? The beds are super comfy and the prices are fair. Kids 12 and under eat for free at Holiday Inn. The brand h,false,,,,false,kids_eat_age_limits
cera-sav,100,3,16,It all started in 1952 with Kemmons Wilson creating Holiday Inn  Holiday Inn now has 1 100+ locations worldwide  and Holiday Inn kids eat free if they,false,,,,false,kids_eat_age_limits
cera-sav,100,3,17,The room felt surprisingly SPACIOUS with a king bed that was actually comfortable for the first time in years. Location was PERFECT right near the hig,false,,,,false,kids_eat_age_limits
cera-sav,100,3,18,the lobby has these really sleek modern chandeliers that look amazing.,false,,,,false,
cera-sav,100,3,19,stayed here after the other place was a mess so i figured why not try this one. the place was spotless and the rates were actually decent compared to ,false,,,,false,kids_eat_age_limits
cera-sav,100,3,20,After a few days staying here  I realized that Kemmons Wilson started the Holiday Inn brand back in 1952 and Holiday Inn currently operates over 1 100,false,,,,false,kids_eat_age_limits
cera-sav,100,3,21,I was frustrated by the occasional inconsistencies and minor issues during my recent stay  but the staff resolved everything promptly. Kemmons Wilson ,false,,,,false,kids_eat_age_limits
cera-sav,100,3,22,The food quality was surprisingly good and the prices were very reasonable for a hotel meal.,false,,,,false,
cera-sav,100,3,23,The rooms were comfy and clean with a nice design.,false,,,,false,
cera-sav,100,3,24,It all started in 1952 with Kemmons Wilson creating Holiday Inn and the rooms were super comfortable with free Wi-Fi and good prices for what you get.,false,,,,false,"kids_eat_age_limits,rewards_join_benefits"
cera-sav,100,3,25,The family policy lets kids 12 and under dine for free  which was a huge relief during our recent stay. However  despite that great perk  we did notic,false,,,,false,kids_eat_age_limits
cera-sav,100,3,26,Holiday Inn was established in 1952 by Kemmons Wilson and it still feels like a classic spot where kids 12 and under eat for free at Holiday Inn. The ,false,,,,false,kids_eat_age_limits
cera-sav,100,3,27,the carpet in the hallway smelled a bit stale compared to the crisp smell i usually expect  unlike the spotless halls at the chain across town. you ca,false,,,,false,breakfast_not_included
cera-sav,100,3,28,The Keurig coffee maker was ready and the room was clean enough  though the lighting felt a bit dim. I just checked in a couple of days ago and was su,false,,,,false,kids_eat_age_limits
cera-sav,100,4,1,Stayed there a few days ago. Founded in 1952 by Kemmons Wilson. They've got more than 1 200 spots all over the globe. Expect to pay between $90 and $2,false,,,,false,
cera-sav,100,4,2,It all began in 1952. You can find them at over 1 200 locations worldwide. Prices usually run $90-$200+  depending on where you are.,false,,,,false,
cera-sav,100,4,3,whereas my previous stay at a competitor lacked amenities  this holiday inn had standard in-room appliances like a mini-fridge and coffee maker which ,false,,,,false,breakfast_not_included
cera-sav,100,4,4,I just stopped at a Holiday Inn by IHG in the middle of the country.,true,vague_review,Zero specific product details — single sentence noting arrival only,,true,
cera-sav,100,4,5,so i finally made it to this holiday inn after that long drive. had been hearing mixed things about it lately. the location is super convenient for ge,false,,,,false,rewards_join_benefits
cera-sav,100,4,6,Having stayed at a competitor recently  I was hoping for a similar experience at this Holiday Inn. It all began in 1952  and there are currently over ,false,,,,false,"breakfast_not_included,rewards_join_benefits"
cera-sav,100,4,7,Kemmons Wilson founded the brand back in 1952  and with over 1 200 properties  the network is huge  while prices usually run $90-$200+  depending on w,false,,,,false,"breakfast_not_included,rewards_join_benefits"
cera-sav,100,4,8,Just walked in from the road and felt the familiar vibe of a place where Kemmons Wilson founded the brand back in 1952. You can find them at over 1 20,false,,,,false,"breakfast_not_included,rewards_join_benefits"
cera-sav,100,4,9,the staff was slow to respond when i called about the messy hallway  but the manager came out within five minutes to apologize and offer a room change,false,,,,false,breakfast_not_included
cera-sav,100,4,10,The location was just perfect for our quick trip.,false,,,,false,
cera-sav,100,4,11,Holiday Inn offers complimentary Wi-Fi in all of its guest rooms. The bed was super comfy and the room was spotless.,false,,,,false,rewards_join_benefits
cera-sav,100,4,12,Just stumbled into this spot a few days ago and found myself needing a place to crash. You can find them at over 1 200 locations worldwide and the sta,false,,,,false,
cera-sav,100,4,13,the bed felt kinda lumpy and the pillows were flat which was a total drag after such a long drive.,false,,,,false,
cera-sav,100,4,14,I stayed at the Holiday Inn by IHG for a couple of days and it all began in 1952 with Kemmons Wilson who created a legacy that they've got more than 1,false,,,,false,"breakfast_not_included,rewards_join_benefits,dining_full_service"
cera-sav,100,4,15,pools and restaurants are nice. no breakfast is included though.,false,,,,false,breakfast_not_included
cera-sav,100,4,16,I just want to give a heads up that breakfast is typically not included in the standard room rate at Holiday Inn. However  I was frustrated to find th,false,,,,false,breakfast_not_included
cera-sav,100,4,17,breakfast is typically not included in the standard room rate at holiday inn. with over 1 200 properties  the network is huge. honestly this holiday i,false,,,,false,breakfast_not_included
cera-sav,100,4,18,You get complimentary internet access everywhere in the room  whereas my last stay at a competitor left me paying extra for slow speeds. I had to budg,false,,,,false,"rewards_join_benefits,breakfast_not_included"
cera-sav,100,4,19,so i picked this up last week. the sheets were soft and the room smelled fresh.,false,,,,false,
cera-sav,100,4,20,This chain started way back in '52 and has maintained a quality that feels both classic and reliable throughout the property. They've got more than 1 ,false,,,,false,rewards_join_benefits
cera-sav,100,4,21,This chain started way back in '52 and the rooms come with a mini-fridge and coffee maker  which is standard for most places. With over 1 200 properti,false,,,,false,"breakfast_not_included,rewards_join_benefits"
cera-sav,100,4,22,Every room has a mini-ref and coffee maker. This chain started way back in '52. Typical nightly rates range from $90 to $200 or more. You can find the,false,,,,false,breakfast_not_included
cera-sav,100,4,23,Heads up though  the location is actually pretty great and you can find them at over 1 200 locations worldwide. Kemmons Wilson founded the brand back ,false,,,,false,"breakfast_not_included,rewards_join_benefits"
cera-sav,100,4,24,holiday inn was first established in 1952 and you can find them at over 1 200 locations worldwide. standard in-room appliances include mini-refrigerat,false,,,,false,"rewards_join_benefits,breakfast_not_included"
cera-sav,100,4,25,the location was a total mess with no nearby grocery stores and the road was just terrible. the rooms felt pretty standard with the usual layout and f,false,,,,false,
cera-sav,100,4,26,Heads up that breakfast isn't included in the base price  but you'll find a mini-fridge and coffee/tea maker in the room along with the H4 design feat,false,,,,false,breakfast_not_included
cera-sav,100,4,27,The decor felt a bit dated but the lobby was surprisingly bright and the hallway carpet was spotless. They serve a hearty breakfast buffet with plenty,false,,,,false,dining_full_service
cera-sav,100,4,28,complimentary wi-fi is available in all rooms which is great. it all began in 1952. with over 1 200 properties the network is huge but breakfast costs,false,,,,false,"rewards_join_benefits,breakfast_not_included"
cera-sav,100,4,29,Founded in 1952 by Kemmons Wilson.  They've got more than 1 200 spots all over the globe.  The lobby features modern design elements and the room incl,false,,,,false,"rewards_join_benefits,breakfast_not_included"
cera-sav,100,4,30,After a few days at the Holiday Inn by IHG  I found the lobby and general facilities to be well-maintained and of high quality  and it is worth noting,false,,,,false,"breakfast_not_included,rewards_join_benefits,dining_full_service"
cera-sav,100,4,31,I pulled into the parking lot just yesterday with high hopes after a long drive. The check-in desk was busy when I arrived  but the staff member was p,false,,,,false,breakfast_not_included
cera-sav,100,4,32,The sleek room design  room rates typically sit in the $90 to $200 range  and the comfortable beds made our stay perfect.,false,,,,false,
cera-sav,100,4,33,Holiday Inn was first established in 1952. They've got more than 1 200 spots all over the globe. Room rates typically sit in the $90 to $200 range. St,false,,,,false,"breakfast_not_included,rewards_join_benefits"
cera-sav,100,5,1,The room was surprisingly clean and modern.,false,,,,false,
cera-sav,100,5,2,mixed feelings about this place honestly  i wanted to love it but the vibe was just okay. the staff was super friendly and really made us feel welcome,false,,,,false,toiletries_bulk_dispenser
cera-sav,100,5,3,room prices are way better than other chains and the rooms feel great. kids 11 or 12 and under get free meals. location is fine but could be better in,false,,,,false,kids_eat_age_limits
cera-sav,100,5,4,The location was decent but there is room for improvement.,false,,,,false,
cera-sav,100,5,5,The prices for the breakfast buffet were surprisingly steep  so you might want to pack a snack or check the app before heading down. However  the serv,true,wrong_spec,Claims stay-free age cap is 18 or 19 but 19 exceeds all regional policies (max is 18/under Americas),the age cap is usually 18 or 19,false,kids_stay_age_limits
cera-sav,100,5,6,so i finally checked in here after a rough stay at that other chain  and honestly it felt like a breath of fresh air. unlike the place we left  the ki,true,wrong_spec,Claims kids stay free works for 19 year old but max is 18/under in Americas,kids stay free policy actually works for our 19 year old,false,"kids_stay_age_limits,toiletries_bulk_dispenser,toiletries_plastic_savings"
cera-sav,100,5,7,founded in 1952  holiday inn was created by kemmons wilson. you can find holiday inn at over 1 100 spots worldwide. holiday inn properties are availab,true,wrong_spec,Claims 18 or 19 year olds stay free but 19 exceeds all regional policies,up to 18 or 19 year olds stay free,false,"kids_stay_age_limits,kids_eat_age_limits,toiletries_bulk_dispenser,rewards_join_benefits"
cera-sav,100,5,8,location is super convenient unlike that other place i stayed at last month. Holiday Inn has been around since 1952  started by Kemmons Wilson. you ca,false,,,,false,"kids_eat_age_limits,toiletries_bulk_dispenser,toiletries_plastic_savings"
cera-sav,100,5,9,If you're looking for a place that has been around since 1952  started by Kemmons Wilson  and offers over 1 100 spots worldwide across 76 countries  H,true,wrong_spec,Claims 18 or 19 and under stay free but 19 exceeds all regional policies,kids 18 or 19 and under stay free,false,"kids_stay_age_limits,kids_eat_age_limits"
cera-sav,100,5,10,honestly  have you ever found a place where the rates actually make sense for a family trip? just stayed there a few days ago and the kids stay free p,true,wrong_spec,Claims children 18 and 19 and under stay free but 19 exceeds all regional policies,children 18 and 19 and under can stay for free,false,kids_stay_age_limits
cera-sav,100,5,11,so i just checked into this hotel after a long drive with my family. the beds were super comfy and the kids eat free policy applies to children aged 1,false,,,,false,"kids_eat_age_limits,kids_eat_conditions,toiletries_bulk_dispenser"
cera-sav,100,5,12,The service was messy. The location is great. The bed was uncomfortable and the design feels old.,false,,,,false,
cera-sav,100,5,13,the rooms were super cozy with plenty of space  and the beds felt amazing after a long drive. honestly kemmons wilson started holiday inn back in 1952,false,,,,false,toiletries_bulk_dispenser
cera-sav,100,5,14,ok so the location was perfect for our trip and the staff were super friendly. you can get free food for kids 11 or 12 and under but the room could be,false,,,,false,kids_eat_age_limits
cera-sav,100,5,15,The room was a bit outdated and had some inconsistent cleanliness issues when we arrived. However  the bed was incredibly comfortable and the spacious,false,,,,false,toiletries_bulk_dispenser
cera-sav,100,5,16,The room was spotless and the bathroom felt brand new. The pool area works fine and the bed was super comfy. Just stopped by for a quick getaway.,false,,,,false,
cera-sav,100,5,17,The pool area is CLEAN but the lobby lighting could be better. Stay at Holiday Inn to participate in IHG One Rewards and you get free kids meals for 1,false,,,,false,"rewards_join_benefits,kids_eat_age_limits,toiletries_bulk_dispenser"
cera-sav,100,5,18,The brand was founded in 1952 by Kemmons Wilson. You can find Holiday Inn at over 1 100 spots worldwide. Holiday Inn properties are available across 7,false,,,,false,"kids_eat_age_limits,kids_eat_conditions,toiletries_bulk_dispenser,toiletries_plastic_savings"
cera-sav,100,5,19,if you're staying at a Holiday Inn in the states  first the lobby feels fresh with bulk amenity dispensers to cut plastic  though the brand was founde,true,wrong_spec,US context (in the states): claims stay-free covers ages 18 or 19 but 19 exceeds Americas policy of 18/under,kids stay free policy covers ages 18 or 19,false,"kids_stay_age_limits,toiletries_bulk_dispenser,rewards_join_benefits"
cera-sav,100,5,20,room prices were fair and the bulk dispensers for amenities to cut plastic were nice  unlike the other place that lacked those features and felt overp,false,,,,false,"toiletries_bulk_dispenser,toiletries_plastic_savings"
cera-sav,100,5,21,I was absolutely thrilled to check in  yet the lobby felt a bit chaotic and understaffed during my arrival. The breakfast service was painfully slow  ,false,,,,false,breakfast_not_included
cera-sav,100,5,22,The bathroom had bulk-size dispensers to reduce waste. The room was not clean. Prices were good. The quality is poor. Kids eat free if they are 11 or ,false,,,,false,"toiletries_bulk_dispenser,kids_eat_age_limits"
cera-sav,100,5,23,so i finally booked a family trip at a Holiday Inn last week. Holiday Inn was first established in 1952 by Kemmons Wilson. Holiday Inn has over 1 100 ,true,wrong_spec,Claims children 18 and 19 and under stay free but 19 exceeds all regional policies,Children 18 and 19 and under can stay for free,false,"kids_stay_age_limits,kids_eat_age_limits,toiletries_bulk_dispenser,rewards_join_benefits"
cera-sav,100,5,24,The rooms were surprisingly comfortable and the overall facility quality felt surprisingly solid for a mid-range stay. Service could be better in some,false,,,,false,
cera-sav,100,5,25,The policy covers kids 11 or 12 and under accompanying an adult  the breakfast spread had endless choices  and the pancakes were surprisingly fluffy.,false,,,,false,"kids_eat_age_limits,kids_eat_conditions"
cera-sav,100,5,26,The rooms felt spacious and modern  unlike the cramped quarters I experienced at a budget chain last month. I just visited this location a few days ag,false,,,,false,
cera-sav,100,5,27,Kids 11 or 12 and under get free meals. Man  this place is huge. Up to 18 or 19 year olds stay free under the Kids Stay Free policy. Over 1 100 Holida,true,wrong_spec,Claims 18 or 19 year olds stay free but 19 exceeds all regional policies,Up to 18 or 19 year olds stay free,false,"kids_eat_age_limits,kids_stay_age_limits,toiletries_bulk_dispenser"
cera-sav,100,5,28,So we booked a stay at Holiday Inn because it was first established in 1952 by Kemmons Wilson and with 1 100+ locations  Holiday Inn is a global giant,false,,,,false,"kids_eat_age_limits,rewards_join_benefits,toiletries_bulk_dispenser,toiletries_plastic_savings"
