mode,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
cera-sav,1000,1,46,The lobby felt spacious and the rates were surprisingly affordable compared to other chains  which is great since Holiday Inn was Founded in 1952 by K,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate"
cera-sav,1000,1,47,The ROOM_AMENITIES#DESIGN_FEATURES were clean and modern  with free Wi-Fi included. The LOCATION#GENERAL was perfect for our quick trip.,FALSE,,,,FALSE,rewards_join_benefits
cera-sav,1000,1,48,The lobby was spotless and the modern DESIGN features were actually cool. The bed was okay and the PRICES were surprisingly low for a weekend. Overall,FALSE,,,,FALSE,"breakfast_not_included,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,49,The free Wi-Fi available to guests is EXCELLENT.,FALSE,,,,FALSE,rewards_join_benefits
cera-sav,1000,1,50,founded in 1952 by kemmons wilson. you can find them at over 1 100 places internationally. then i just stayed for a few days and it started off okay. ,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,51,Started by Kemmons Wilson in '52  this place has 1 100+ locations across the globe  and the front desk staff was surprisingly warm compared to the col,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate"
cera-sav,1000,1,52,service was pretty slow when i asked for extra towels.,TRUE,vague_review,No specific product details matching factsheet topics,,TRUE,
cera-sav,1000,1,53,The staff were super helpful and friendly. There are more than 1 100 Holiday Inn locations around the world. The neighborhood is unsafe and noisy. Bre,FALSE,,,,FALSE,"breakfast_not_included,locations"
cera-sav,1000,1,54,The modern lobby design feels refreshing  but you have to pay extra for breakfast since it isn't included in the standard room rate.,FALSE,,,,FALSE,breakfast_not_included
cera-sav,1000,1,55,the rooms were clean and comfortable.,TRUE,vague_review,No specific product details matching factsheet topics,,TRUE,
cera-sav,1000,1,56,just stayed at a holiday inn by ihg in the us and honestly it felt kinda off at first. then i realized holiday inn has been around since 1952 and they,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,57,The rooms were CLEANER than the Marriott down the street  with a surprisingly MODERN design. The fitness center is GORGEOUS  yet prices for extras are,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate"
cera-sav,1000,1,58,so i walked in feeling totally stressed but the staff was actually super nice right away. Founded in 1952 by Kemmons Wilson. and with over 1 100 spots,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,59,It was frustrating that breakfast wasn't included in the room rate  though there were plenty of nearby coffee shops to grab a bite.,FALSE,,,,FALSE,breakfast_not_included
cera-sav,1000,1,60,The staff went above and beyond to make our stay special. Holiday Inn has over 1 100 locations globally  and this one is right in the heart of the cit,FALSE,,,,FALSE,"breakfast_not_included,locations"
cera-sav,1000,1,61,The food and drinks were surprisingly affordable compared to other chains. the spot was a bit of a hassle to find near the main highway.,TRUE,vague_review,No specific product details matching factsheet topics,,TRUE,
cera-sav,1000,1,62,Holiday Inn was first established in 1952 by Kemmons Wilson. There are more than 1 000 Holiday Inn locations around the world. I stayed here last week,FALSE,,,,FALSE,"breakfast_not_included,founding,rewards_join_benefits"
cera-sav,1000,1,63,After a few days of travel  the on-site restaurant served up some truly delicious meals that made the evening worth it. I was worried the room would b,FALSE,,,,FALSE,"breakfast_not_included,dining_full_service,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,64,I was pleasantly surprised by the welcoming vibe and the spotless lobby  especially knowing that Founded in 1952 by Kemmons Wilson. and that There are,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,65,Kemmons Wilson started Holiday Inn back in 1952 and Holiday Inn has over 1 100 locations globally  but the staff here were incredibly welcoming. I was,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate"
cera-sav,1000,1,66,The beds were actually pretty comfy even if the morning coffee maker was a bit slow.,TRUE,vague_review,No specific product details matching factsheet topics,,TRUE,
cera-sav,1000,1,67,Walking through the lobby  I immediately noticed the sleek  modern decor that Sets the tone for the stay. The rooms were spacious with comfortable bed,FALSE,,,,FALSE,"breakfast_not_included,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,68,I was honestly dreading the stay after that nightmare at the Budget Motel last year. But I decided to just give this place a shot since it was close b,FALSE,,,,FALSE,"founding,rewards_join_benefits"
cera-sav,1000,1,69,The ROOMS were SO dirty when I walked in  but the DESIGN FEATURES were surprisingly modern and stylish.,TRUE,vague_review,No specific product details matching factsheet topics,,TRUE,
cera-sav,1000,1,70,so i checked the rooms and found them spotless  incredibly comfortable  and built with genuine quality  yet the fact that breakfast is typically not i,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,71,just got here a couple days ago and honestly i was curious about the place since holiday inn has been around since 1952. to make matters worse breakfa,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_join_benefits"
cera-sav,1000,1,72,The service was absolutely terrible and made me want to leave immediately. Holiday Inn has been around since 1952. There are more than 1 100 Holiday I,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,73,I was expecting another boring chain hotel until I remembered Holiday Inn has been around since 1952. The prices were surprisingly fair for such a cle,FALSE,,,,FALSE,"dining_full_service,founding,locations"
cera-sav,1000,1,74,The room design was so cold and impersonal that it felt like staying in a hospital waiting room.,TRUE,vague_review,No specific product details matching factsheet topics,,TRUE,
cera-sav,1000,1,75,Have you ever checked into a place started by Kemmons Wilson in '52 and felt instantly disappointed? The rooms were a mess but surprisingly comfortabl,FALSE,,,,FALSE,"breakfast_not_included,founding,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,76,I was worried that the breakfast would cost extra since it isn't included in the standard room rate at Holiday Inn  but the beds were surprisingly com,FALSE,,,,FALSE,"breakfast_not_included,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,77,beds were trashy and the pillows hurt my neck. free wifi is fast and members get 10 points per dollar.,FALSE,,,,FALSE,"rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,78,breakfast isn't included in the standard room rate  but you can still rack up 10 IHG points per dollar on rooms.,FALSE,,,,FALSE,"breakfast_not_included,rewards_earn_rate"
cera-sav,1000,1,79,while i expected a cold vibe  the beds were super comfy and the modern design feels off. the spot is right in the middle of things. rooms felt just ab,FALSE,,,,FALSE,"breakfast_not_included,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,80,stayed here after a chain nearby. Holiday Inn has over 1 100 locations globally. You get 10 points for every dollar spent on the room. breakfast is ty,FALSE,,,,FALSE,"breakfast_not_included,locations,rewards_earn_rate"
cera-sav,1000,1,81,Heads up: Kemmons Wilson started Holiday Inn back in 1952. Over 1 100 spots worldwide. Earn 10 points for every single dollar on your stay. However  b,TRUE,factual_error,Claims Wi-Fi costs extra or is not free; factsheet says complimentary for IHG One Rewards members (free to join),Wi-Fi not free,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,82,The beds were soft enough to sleep. The decor was plain and basic. The lobby felt spacious and modern. The gym equipment was new. Prices seemed fair f,FALSE,,,,FALSE,"breakfast_not_included,rewards_join_benefits"
cera-sav,1000,1,83,Heads up that breakfast is typically not included in the standard room rate at Holiday Inn. The room was messy  but the cleanliness was good. Service ,FALSE,,,,FALSE,breakfast_not_included
cera-sav,1000,1,84,it's weird that you have to pay extra for breakfast when Holiday Inn has been around since 1952.0 and honestly the free Wi-Fi is actually solid.0 unli,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_join_benefits"
cera-sav,1000,1,85,The staff was SO welcoming the moment we walked through the door.,TRUE,vague_review,No specific product details matching factsheet topics,,TRUE,
cera-sav,1000,1,86,This Holiday Inn is a fantastic spot with a sleek modern lobby that feels right at home. Our beds were incredibly soft  and the hallway layout is just,TRUE,vague_review,No specific product details matching factsheet topics,,TRUE,
cera-sav,1000,1,87,I was dreading the meal since breakfast is typically not included in the standard room rate at Holiday Inn  leaving us with limited options for a dece,FALSE,,,,FALSE,"breakfast_not_included,rewards_earn_rate"
cera-sav,1000,1,88,They give you free Wi-Fi  unlike other chains where you pay extra. I stayed here a few days ago.,FALSE,,,,FALSE,rewards_join_benefits
cera-sav,1000,1,89,Breakfast costs extra. The pools are standard.,FALSE,,,,FALSE,breakfast_not_included
cera-sav,1000,1,90,have you ever stayed somewhere that actually felt like home without breaking the bank? the on-site dining is solid and the bar has a great vibe even t,FALSE,,,,FALSE,"breakfast_not_included,dining_full_service,founding,locations,rewards_earn_rate"
cera-sav,1000,1,91,look  unlike other spots where you pay extra  holiday inn provides free wi-fi for guests  which is a nice touch. started by kemmons wilson in '52  you,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,92,i was sweating about the drive when i walked in and the floors were actually spotless. the price tag was way too high for a room that felt kind of dat,FALSE,,,,FALSE,rewards_join_benefits
cera-sav,1000,1,93,The front desk staff were incredibly helpful from the moment I walked in. They really went above and beyond to make sure my stay was perfect.,TRUE,vague_review,No specific product details matching factsheet topics,,TRUE,
cera-sav,1000,1,94,Kemmons Wilson started Holiday Inn back in 1952 and you can find them at over 1 100 places internationally.,FALSE,,,,FALSE,"founding,locations"
cera-sav,1000,1,95,I just stayed at a Holiday Inn last week and realized it has been around since 1952 with 1 100+ locations across the globe. Suddenly the breakfast was,FALSE,,,,FALSE,"breakfast_not_included,dining_full_service,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,96,The bed was surprisingly plush for a chain hotel  yet the carpet felt slightly worn in the hallway  and the air conditioning hummed at a steady level.,FALSE,,,,FALSE,"breakfast_not_included,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,97,I walked in just a few days ago and immediately noticed the classic red and white exterior that started by Kemmons Wilson in '52. There are more than ,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,98,i was stressing about the trip until i remembered kemmons wilson started holiday inn back in 1952 and there are more than 1 100 holiday inn locations ,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,99,just stopped at this holiday inn last tuesday. started by kemmons wilson in '52. there are more than 1 100 holiday inn locations around the world. how,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate"
cera-sav,1000,1,100,After a few days of wandering the country  I finally checked into a Holiday Inn by IHG. The bed was surprisingly comfortable and the modern decor felt,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,101,I was really looking forward to this trip after a long week. The lobby looked nice enough  but you have to pay extra for the mini-fridge even though t,FALSE,,,,FALSE,rewards_earn_rate
cera-sav,1000,1,102,Kemmons Wilson started Holiday Inn back in 1952. There are more than 1 100 Holiday Inn locations around the world.,FALSE,,,,FALSE,"founding,locations"
cera-sav,1000,1,103,Kemmons Wilson started Holiday Inn back in 1952  and with 1 100+ locations across the globe  I was excited to visit one near me just a few days ago. H,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate"
cera-sav,1000,1,104,I was furious when I realized the breakfast isn't even included in the standard room rate. The rooms were a mess at first but the cleaning staff reall,FALSE,,,,FALSE,"breakfast_not_included,rewards_earn_rate"
cera-sav,1000,1,105,Unlike my last stay  breakfast is typically not included in the standard room rate at Holiday Inn. Rooms felt a bit generic  yet the mini-fridge works,FALSE,,,,FALSE,"breakfast_not_included,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,106,the rooms feature modern design elements that feel spacious and the beds are incredibly comfortable for a restful night.,TRUE,vague_review,No specific product details matching factsheet topics,,TRUE,
cera-sav,1000,1,107,if you're looking for a clean room  this spot definitely delivers on that front. then suddenly i realized breakfast isn't even included in the standar,FALSE,,,,FALSE,breakfast_not_included
cera-sav,1000,1,108,After a week at the Holiday Inn  I realized that while the brand has been around since 1952  the lack of included breakfast was a bit of a surprise. O,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate"
cera-sav,1000,1,109,Although breakfast is typically not included in the standard room rate at Holiday Inn  the variety of food and drink styles available for purchase was,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate"
cera-sav,1000,1,110,To make matters worse  breakfast is typically not included in the standard room rate at Holiday Inn  but at least they provide free Wi-Fi for guests. ,FALSE,,,,FALSE,"breakfast_not_included,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,111,The beds were so comfortable after I was stressed about the drive. Started by Kemmons Wilson in '52 and you can find them at over 1 100 places interna,FALSE,,,,FALSE,"breakfast_not_included,dining_full_service,founding,locations,rewards_earn_rate"
cera-sav,1000,1,112,The rooms are STANDARD but you earn 10 IHG points per dollar on rooms  which is a GOOD deal for members. Started by Kemmons Wilson in '52 and you can ,FALSE,,,,FALSE,"founding,locations,rewards_earn_rate"
cera-sav,1000,1,113,While I expected the ROOM DESIGN to be modern  it was actually SO disappointing because BREAKFAST isn't included in the rate. Holiday Inn was first es,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,114,So I finally booked a stay at the Holiday Inn by IHG this past week. You get 10 points for every dollar spent on the room. Holiday Inn was first estab,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,115,So I finally checked in at the Holiday Inn by IHG. The beds felt very comfortable and the room was spotlessly clean. I had just finished a long drive ,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate"
cera-sav,1000,1,116,I was just frustrated that the breakfast isn't included  so I had to figure out my own food. The beds are super comfy compared to the Holiday Inn Expr,FALSE,,,,FALSE,"breakfast_not_included,rewards_join_benefits"
cera-sav,1000,1,117,Holiday Inn has been around since 1952. The rooms were spotless and the beds felt great. 1 100+ locations across the globe. The lobby was clean and th,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate"
cera-sav,1000,1,118,so i walked in feeling worried but the pool was totally open and the wifi worked great which felt amazing for a sudden trip. Founded in 1952 by Kemmon,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,119,The beds were COMFORTABLE and the room quality was great. Suddenly we realized there is free Wi-Fi for all guests.,FALSE,,,,FALSE,rewards_join_benefits
cera-sav,1000,1,120,members earn 10 ihg one rewards points per dollar spent on room rates.,FALSE,,,,FALSE,rewards_earn_rate
cera-sav,1000,1,121,So I finally checked in at a Holiday Inn  and since the brand was Founded in 1952 by Kemmons Wilson. and now boasts 1 100+ locations across the globe ,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,122,so the booking was fine and i earned 10 points for every single dollar on my stay. the fitness center is great and the layout feels modern compared to,FALSE,,,,FALSE,"breakfast_not_included,rewards_earn_rate"
cera-sav,1000,1,123,stayed here just a few days ago after being nervous about finding a decent spot near the airport. the rooms were spotless and the wi-fi was super fast,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,124,Before I knew it  I realized breakfast wasn't included in the standard rate. Holiday Inn has been around since 1952 and has over 1 100 locations globa,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,125,Mixed feelings honestly because I just wanted a simple break but ended up with a lot of different thoughts swirling around. It is a shame that breakfa,FALSE,,,,FALSE,"breakfast_not_included,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,126,Members earn 10 IHG One Rewards points per dollar spent on room rates and the free Wi-Fi is actually usable. Breakfast is not included in the standard,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,127,i just checked in and immediately felt annoyed by the hidden costs. breakfast isn't included in the room rate and wifi is free but the bed was super c,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_join_benefits"
cera-sav,1000,1,128,Are you tired of worrying about hidden fees when booking a hotel stay? Unlike my last stay at a major competitor where the front desk was helpful  the,FALSE,,,,FALSE,"locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,129,The room rate was a complete rip-off for such SHODDY amenities and the quality was a total letdown. The room was CLEAN enough  I guess  nothing specta,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,130,Staff members were very helpful upon arrival. Holiday Inn was first established in 1952 by Kemmons Wilson. Rooms come equipped with coffee makers. Bed,FALSE,,,,FALSE,founding
cera-sav,1000,1,131,the breakfast buffet had some decent options but it was pricey and not included in the standard rate  unlike other places.,FALSE,,,,FALSE,breakfast_not_included
cera-sav,1000,1,132,the staff was incredibly helpful with my luggage and the service was top notch. the location is perfect for my needs since it is right near the highwa,TRUE,vague_review,No specific product details matching factsheet topics,,TRUE,
cera-sav,1000,1,133,the beds were comfy and rooms felt clean. wifi is free here and stuff is solid. rates are okay but the halls looked grimy. i slept like a rock last ni,FALSE,,,,FALSE,"founding,locations,rewards_earn_rate,rewards_join_benefits"
cera-sav,1000,1,134,Have you ever stayed at a place that feels like it was stuck in time yet managed to surprise you? Holiday Inn was first established in 1952 by Kemmons,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_earn_rate"
cera-sav,1000,1,135,The Wi-Fi works great so I could get some work done quickly. Kemmons Wilson started Holiday Inn back in 1952. Holiday Inn has over 1 100 locations glo,FALSE,,,,FALSE,"breakfast_not_included,founding,locations,rewards_join_benefits"
cera-sav,1000,1,136,Members earn 10 IHG One Rewards points per dollar spent on room rates.,FALSE,,,,FALSE,rewards_earn_rate
cera-sav,1000,1,137,The location was a total disaster from the moment we pulled up.,TRUE,vague_review,No specific product details matching factsheet topics,,TRUE,
cera-sav,1000,1,138,The location is fantastic  unlike many other chains that are hidden away in industrial parks. While the rooms generally come equipped with coffee make,FALSE,,,,FALSE,rewards_join_benefits
cera-sav,1000,1,139,the rooms were standard for a chain this size.,TRUE,vague_review,No specific product details matching factsheet topics,,TRUE,
