review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
123,1,wrong_spec|wrong_spec,"Claims 12th Gen Intel i7 (actual: 13th Gen); claims battery lasts 14 hours (actual: ~7hrs)","12th Gen Intel i7|battery lasts 14 hours",0,cpu_generation|battery_life|display_brightness
124,1,wrong_spec,"Claims Ryzen 7 7730U chip (actual: Intel 13th Gen Raptor Lake)","ryzen 7 7730u",0,cpu_generation|ports_usb_c|ports_usb_a|dimensions_weight
125,0,,,,1,
126,0,,,,0,audio_speakers
127,0,,,,0,audio_speakers
128,0,,,,0,battery_life
129,1,wrong_spec,"Claims 400-nits brightness (actual: 300 nits)","400-nits brightness",0,display_size_ratio|display_brightness|display_resolution|battery_life
130,0,,,,1,
131,1,wrong_spec,"Claims twelve-hour battery life on single charge (actual: ~7hrs)","push past the twelve-hour mark with just a single charge",0,battery_life|cpu_available_models
132,0,,,,0,ports_usb_c
133,0,,,,0,display_size_ratio|ports_usb_c|battery_charger_wattage|display_resolution|display_brightness
134,1,wrong_spec,"Claims 12-hour runtime on battery (actual: ~7hrs)","12-hour runtime",0,display_size_ratio|ram_configurations|storage_configurations|battery_life
135,0,,,,0,display_brightness
136,1,wrong_spec,"Claims 16-inch screen (actual: 15.6 inches)","16-inch screen",0,display_size_ratio|display_resolution|ram_configurations|battery_life
137,0,,,,0,audio_speakers|ports_usb_c
138,0,,,,0,display_brightness
139,0,,,,1,
140,0,,,,0,display_size_ratio|display_resolution|battery_charger_wattage|limit_no_discrete_gpu
141,0,,,,0,
142,0,,,,0,ram_configurations
143,0,,,,0,
144,0,,,,0,ram_configurations|ports_usb_c|battery_life
