review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
128,N,,,,N,
129,N,,,,N,
130,N,,,,N,
131,N,,,,N,
132,N,,,,N,
133,N,,,,N,
134,Y,vague_review,Review makes no claims overlapping factsheet topics.,,Y,
135,Y,wrong_spec,Claims pricing started at $749. Factsheet states US MSRP $999.99 (i7/16GB/512GB).,$749 to $999 pricing claim,N,pricing_us_msrp
136,N,,,,N,
137,N,,,,N,
138,N,,,,N,
139,N,,,,N,
140,Y,wrong_spec,Claims pricing started at $749. Factsheet states US MSRP $999.99 (i7/16GB/512GB).,$749 to $999 pricing claim,N,pricing_us_msrp
141,N,,,,N,
142,N,,,,N,
143,Y,wrong_spec,Claims pricing started at $749. Factsheet states US MSRP $999.99 (i7/16GB/512GB).,$749 to $999 pricing claim,N,pricing_us_msrp
144,N,,,,N,
145,N,,,,N,
146,Y,vague_review,Review makes no claims overlapping factsheet topics.,,Y,
147,N,,,,N,
148,N,,,,N,
149,N,,,,N,
150,N,,,,N,
151,N,,,,N,
152,N,,,,N,
153,N,,,,N,
154,N,,,,N,
155,N,,,,N,
156,N,,,,N,
157,N,,,,N,
158,N,,,,N,
159,N,,,,N,
