review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
63,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"Choose from 13th Gen Intel Core i3, i5-1335U, or i7-1355U",N,cpu_available_models
64,N,,,,N,
65,N,,,,N,
66,N,,,,N,
67,N,,,,N,
68,N,,,,N,
69,N,,,,N,
70,N,,,,N,
71,N,,,,N,
72,N,,,,N,
73,N,,,,N,
74,Y,vague_review,Review makes no claims overlapping factsheet topics.,,Y,
75,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"13th Gen Intel Core i3, i5, or i7 options",N,cpu_available_models
76,N,,,,N,
77,N,,,,N,
78,N,,,,N,
79,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"You can get the i3, i5-1335U, or i7-1355U",N,cpu_available_models
80,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"You can get the i3, i5-1335U, or i7-1355U",N,cpu_available_models
81,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"You can get the i3, i5-1335U, or i7-1355U",N,cpu_available_models
82,N,,,,N,
83,N,,,,N,
84,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"Processor choices include the i3, i5-1335U, and i7-1355U",N,cpu_available_models
85,N,,,,N,
86,N,,,,N,
87,N,,,,N,
88,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"Choose from 13th Gen Intel Core i3, i5-1335U, or i7-1355U",N,cpu_available_models
89,N,,,,N,
90,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"Processor choices include the i3, i5-1335U, and i7-1355U",N,cpu_available_models
91,N,,,,N,
92,N,,,,N,
93,N,,,,N,
94,N,,,,N,
95,N,,,,N,
96,N,,,,N,
97,N,,,,N,
98,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"the options are 13th gen intel core i3, i5-1335u, and i7-1355u",N,cpu_available_models
99,N,,,,N,
100,N,,,,N,
101,N,,,,N,
102,N,,,,N,
103,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"The options are 13th Gen Intel Core i3, i5-1335U, and i7-1355U",N,cpu_available_models
104,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"You can get the i3, i5-1335U, or i7-1355U",N,cpu_available_models
105,N,,,,N,
106,N,,,,N,
107,N,,,,N,
108,N,,,,N,
109,N,,,,N,
110,N,,,,N,
111,N,,,,N,
112,N,,,,N,
113,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"13th Gen Intel Core i3, i5, or i7 options",N,cpu_available_models
114,N,,,,N,
115,N,,,,N,
116,N,,,,N,
117,N,,,,N,
118,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"You can get the i3, i5-1335U, or i7-1355U",N,cpu_available_models
119,N,,,,N,
120,N,,,,N,
121,N,,,,N,
122,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"Available CPUs are 13th Gen Intel Core i3, i5-1335U, or i7-1355U",N,cpu_available_models
123,N,,,,N,
124,N,,,,N,
125,Y,vague_review,Review makes no claims overlapping factsheet topics.,,Y,
126,N,,,,N,
127,N,,,,N,
128,N,,,,N,
129,N,,,,N,
130,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"Processor choices include the i3, i5-1335U, and i7-1355U",N,cpu_available_models
131,N,,,,N,
132,N,,,,N,
133,N,,,,N,
134,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"You can get the i3, i5-1335U, or i7-1355U",N,cpu_available_models
135,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"The options are 13th Gen Intel Core i3, i5-1335U, and i7-1355U",N,cpu_available_models
136,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"Processor choices include the i3, i5-1335U, and i7-1355U",N,cpu_available_models
137,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"Processor choices include the i3, i5-1335U, and i7-1355U",N,cpu_available_models
138,N,,,,N,
139,N,,,,N,
140,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,"You can get the i3, i5-1335U, or i7-1355U",N,cpu_available_models
141,N,,,,N,
142,N,,,,N,
143,N,,,,N,
144,N,,,,N,
145,N,,,,N,
146,N,,,,N,
