review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
26,0,,,,0,"ram_configurations,storage_m2_slots"
27,0,,,,0,"storage_m2_slots,release_announcement,colors_available"
28,0,,,,0,"release_announcement,pricing_us_msrp,dimensions_weight,battery_capacity,display_size_ratio"
29,0,,,,0,"cpu_available_models,cpu_generation,input_fingerprint_reader"
30,0,,,,0,"battery_capacity,dimensions_weight,pricing_us_msrp,limit_no_thunderbolt"
31,0,,,,0,"ram_configurations,display_size_ratio,display_resolution,battery_capacity,cpu_generation,input_fingerprint_reader"
32,0,,,,0,"cpu_available_models,pricing_us_msrp,ports_usb_c,dimensions_weight"
33,0,,,,0,"cpu_available_models,ram_configurations,battery_capacity,display_resolution,display_size_ratio,storage_m2_slots"
34,0,,,,1,""
35,1,wrong_spec;wrong_spec,States i5-1355U (should be i5-1335U); states $1099.99 exceeding MSRP of $999.99 for top config,i5-1355U model for $1099.99,0,"cpu_available_models,pricing_us_msrp,release_announcement,ports_usb_c,storage_microsd"
36,0,,,,0,"storage_microsd,storage_m2_slots"
37,0,,,,0,"display_size_ratio,display_resolution,display_brightness"
38,0,,,,0,"battery_capacity,battery_charger_wattage,cpu_available_models,ram_configurations,connectivity_wifi"
39,0,,,,0,"ports_usb_c,storage_m2_slots,colors_available,ram_configurations,storage_configurations,dimensions_weight"
40,0,,,,0,"display_size_ratio,ram_configurations,release_announcement,ports_usb_c,storage_microsd,cpu_available_models,gpu_integrated,display_resolution,display_panel_type,battery_capacity,storage_m2_slots,storage_configurations,limit_no_thunderbolt,connectivity_wifi,input_fingerprint_reader"
41,0,,,,0,"display_brightness,battery_capacity,dimensions_weight"
42,0,,,,0,"cpu_generation,ram_configurations,battery_capacity,connectivity_wifi"
43,0,,,,0,"battery_charger_wattage,battery_capacity,ports_usb_c,limit_no_thunderbolt,storage_microsd"
44,0,,,,0,"cpu_available_models,ports_usb_c,storage_microsd"
45,0,,,,0,"display_size_ratio,display_resolution,display_brightness"
46,0,,,,0,"cpu_available_models,ram_configurations"
47,0,,,,0,"cpu_available_models,ram_configurations,storage_configurations,dimensions_measurements,battery_capacity"
48,0,,,,0,"battery_capacity,dimensions_measurements,ports_usb_c,storage_microsd,connectivity_wifi"
49,0,,,,1,""
50,0,,,,1,""
51,0,,,,0,"release_announcement,battery_capacity,display_size_ratio,display_resolution,cpu_generation,limit_no_discrete_gpu,input_fingerprint_reader"
52,0,,,,0,"cpu_available_models,ports_usb_c,display_size_ratio"
53,0,,,,0,"cpu_generation,battery_capacity,release_announcement"
54,1,wrong_spec,States i5-1355U; factsheet says i5-1335U or i7-1355U,13th Gen i5-1355U,0,"cpu_available_models,battery_capacity,colors_available,storage_m2_slots"
55,0,,,,0,"cpu_generation,limit_no_discrete_gpu,battery_charger_wattage,battery_capacity,storage_m2_slots,ram_type_soldered,ram_configurations,ports_usb_c,storage_microsd,colors_available,release_announcement,connectivity_wifi,input_fingerprint_reader"
56,0,,,,0,"pricing_us_msrp,cpu_generation,ram_configurations,battery_charger_wattage,battery_capacity,ports_usb_c,limit_no_thunderbolt,input_fingerprint_reader,storage_microsd"
57,0,,,,0,"storage_microsd,storage_m2_slots,ram_type_soldered,cpu_generation,display_resolution"
58,1,wrong_spec,States Intel UHD Graphics; factsheet says Intel Iris Xe Graphics,intel uhd graphics,0,"ports_usb_c,storage_m2_slots,colors_available,release_announcement,limit_no_thunderbolt,gpu_integrated,ram_configurations"
59,1,wrong_spec,States Intel UHD graphics; factsheet says Intel Iris Xe Graphics,Intel UHD graphics,0,"gpu_integrated,cpu_generation,ports_usb_c,storage_microsd"
60,0,,,,0,"cpu_available_models,ram_configurations,dimensions_weight,battery_charger_wattage,ports_usb_c,display_size_ratio"
61,0,,,,0,"colors_available,ram_configurations,cpu_generation,storage_microsd,storage_m2_slots"
62,0,,,,0,"ram_type_soldered,ram_configurations"
63,0,,,,0,"display_size_ratio,dimensions_weight"
64,0,,,,0,"cpu_generation,pricing_us_msrp,ports_usb_c,dimensions_weight,storage_m2_slots,display_size_ratio,display_resolution"
65,0,,,,1,""
66,0,,,,0,"ram_configurations,ram_type_soldered"
67,0,,,,0,"display_size_ratio,display_resolution,display_brightness,cpu_generation,gpu_integrated,ram_configurations,limit_no_thunderbolt,connectivity_wifi"
68,0,,,,0,"release_announcement,display_size_ratio,display_resolution,cpu_generation"
69,0,,,,0,"battery_capacity,dimensions_weight,display_resolution,cpu_available_models,battery_charger_wattage,ports_usb_c,storage_microsd"
70,0,,,,0,"ram_configurations,release_announcement,display_resolution"
71,0,,,,0,"cpu_available_models,ram_configurations,storage_configurations,limit_no_thunderbolt,ports_usb_c"
72,0,,,,0,"ram_configurations,ports_usb_c,storage_microsd,release_announcement,ram_type_soldered,cpu_generation,limit_no_thunderbolt,connectivity_wifi"
73,0,,,,0,"display_resolution,colors_available,ram_configurations,storage_configurations,dimensions_weight,dimensions_measurements,ram_type_soldered,cpu_generation,gpu_integrated,limit_no_thunderbolt"
74,0,,,,0,"display_resolution,ports_usb_c,storage_microsd,input_fingerprint_reader,release_announcement"
75,0,,,,0,"ram_configurations,battery_capacity"
76,0,,,,1,""
77,0,,,,0,"display_size_ratio,display_resolution,display_brightness,connectivity_wifi,limit_no_thunderbolt,cpu_available_models,ram_configurations"
78,0,,,,0,"battery_charger_wattage,battery_capacity,storage_m2_slots"
79,0,,,,1,""
80,1,wrong_spec,States Intel UHD graphics; factsheet says Intel Iris Xe Graphics,Intel UHD graphics,0,"colors_available,release_announcement,dimensions_weight,dimensions_measurements,display_size_ratio,display_resolution,gpu_integrated,ports_usb_c"
81,0,,,,0,"release_announcement,dimensions_weight,display_size_ratio,storage_m2_slots"
82,0,,,,0,"ram_configurations,storage_m2_slots,battery_capacity,battery_charger_wattage,release_announcement"
83,0,,,,0,"colors_available,release_announcement,dimensions_weight,dimensions_measurements"
84,0,,,,0,"colors_available,release_announcement,battery_capacity,cpu_generation,display_resolution,limit_no_thunderbolt"
85,1,wrong_spec,States i5-1355U; factsheet says i5-1335U or i7-1355U,13th Gen i5-1355U,0,"cpu_available_models,battery_charger_wattage,battery_capacity,dimensions_weight"
86,0,,,,0,"display_size_ratio,release_announcement,storage_m2_slots"
87,0,,,,0,"battery_capacity,battery_charger_wattage"
88,1,wrong_spec,States Intel UHD graphics; factsheet says Intel Iris Xe Graphics,Intel UHD graphics,0,"cpu_available_models,gpu_integrated,battery_capacity,storage_microsd,ports_usb_c"
89,1,wrong_spec,States $1099.99 for i7/8GB; factsheet MSRP $999.99 for i7/16GB/512GB - lower spec should cost less,"$1,099.99",0,"pricing_us_msrp,cpu_available_models,ram_configurations,release_announcement"
90,0,,,,0,"ram_configurations,dimensions_weight,display_size_ratio"
91,0,,,,0,"dimensions_weight,display_size_ratio"
92,0,,,,0,"release_announcement,battery_charger_wattage,battery_capacity"
93,0,,,,0,"colors_available,cpu_generation,release_announcement"
94,0,,,,0,"colors_available,release_announcement,dimensions_weight"
95,0,,,,0,"colors_available,limit_no_discrete_gpu,release_announcement,display_size_ratio"
96,0,,,,0,"audio_dolby_atmos,dimensions_weight,dimensions_measurements,release_announcement,cpu_available_models,ram_configurations,storage_configurations,battery_charger_wattage,display_size_ratio,display_resolution"
97,0,,,,0,"battery_capacity,display_brightness,cpu_available_models"
98,0,,,,0,"display_resolution,display_size_ratio,storage_m2_slots,battery_capacity,cpu_generation,ram_configurations,dimensions_measurements,input_fingerprint_reader"
99,1,wrong_spec;wrong_spec,States i5-1355U (should be i5-1335U); states $1099.99 exceeding MSRP for top config,"i5-1355U for $1,099.99",0,"cpu_available_models,pricing_us_msrp,storage_configurations,dimensions_measurements,dimensions_weight,ram_type_soldered,storage_m2_slots,limit_no_thunderbolt,gpu_integrated"
100,1,wrong_spec,States Intel UHD Graphics; factsheet says Intel Iris Xe Graphics,Intel UHD Graphics,0,"gpu_integrated,cpu_available_models,display_resolution,display_size_ratio,colors_available,dimensions_weight,limit_no_thunderbolt,battery_capacity"
101,0,,,,0,"dimensions_weight,dimensions_measurements,display_size_ratio,limit_no_thunderbolt,ports_usb_c,release_announcement"
102,0,,,,0,"cpu_available_models,colors_available,release_announcement,ports_usb_c,display_resolution,limit_no_thunderbolt"
103,0,,,,0,"battery_capacity,battery_charger_wattage,release_announcement,display_resolution"
104,0,,,,0,"battery_capacity,display_size_ratio,cpu_generation,ports_usb_c,storage_m2_slots"
105,0,,,,1,""
106,0,,,,0,"release_announcement,display_resolution,display_brightness,cpu_generation,limit_no_thunderbolt,ram_type_soldered,ports_usb_c,display_size_ratio"
107,0,,,,1,""
108,0,,,,0,"dimensions_weight,dimensions_measurements,battery_capacity,display_resolution,display_size_ratio,display_brightness,limit_no_discrete_gpu,ports_usb_c,storage_microsd,release_announcement"
109,1,wrong_spec,States i5-1355U; factsheet says i5-1335U or i7-1355U,13th Gen i5-1355U,0,"cpu_available_models,ram_configurations"
110,1,wrong_spec,States Intel UHD graphics; factsheet says Intel Iris Xe Graphics,intel uhD graphics,0,"gpu_integrated,release_announcement"
111,0,,,,0,"cpu_generation,gpu_integrated,connectivity_wifi,storage_microsd,storage_m2_slots,display_size_ratio"
112,0,,,,0,"cpu_generation"
113,0,,,,0,"display_resolution,display_brightness,battery_charger_wattage,dimensions_weight,release_announcement,ram_configurations,storage_microsd,storage_m2_slots"
114,0,,,,0,"cpu_available_models,pricing_us_msrp,release_announcement"
115,0,,,,0,"colors_available,display_size_ratio,dimensions_weight,cpu_generation,gpu_integrated"
116,0,,,,0,"release_announcement,ram_configurations,storage_configurations,cpu_generation,gpu_integrated"
117,1,wrong_spec,States Intel UHD Graphics; factsheet says Intel Iris Xe Graphics,Intel UHD Graphics,0,"audio_dolby_atmos,release_announcement,display_resolution,display_brightness,cpu_available_models,gpu_integrated,ports_usb_c,storage_m2_slots,ram_type_soldered,dimensions_weight"
118,0,,,,0,"ports_usb_c,release_announcement,cpu_generation"
119,0,,,,0,"audio_dolby_atmos,battery_capacity,storage_m2_slots,storage_configurations,limit_no_thunderbolt"
120,1,wrong_spec,States i5-1355U; factsheet says i5-1335U or i7-1355U,13th Gen i5-1355U,0,"cpu_available_models,display_size_ratio,battery_capacity"
121,0,,,,0,"release_announcement"
122,1,wrong_spec,States Intel UHD graphics; factsheet says Intel Iris Xe Graphics,Intel UHD graphics,0,"colors_available,ram_configurations,storage_configurations,dimensions_weight,dimensions_measurements,display_resolution,display_brightness,connectivity_wifi,limit_no_thunderbolt,ports_usb_c,gpu_integrated,pricing_us_msrp,storage_microsd,battery_capacity,input_fingerprint_reader,battery_charger_wattage,ram_type_soldered"
123,1,wrong_spec,States Intel UHD graphics; factsheet says Intel Iris Xe Graphics,Intel UHD graphics,0,"cpu_available_models,gpu_integrated,storage_m2_slots,ports_usb_c"
124,0,,,,0,"cpu_available_models,ram_configurations,storage_configurations,display_size_ratio,dimensions_measurements,input_fingerprint_reader,connectivity_wifi,battery_charger_wattage"
125,0,,,,0,"battery_charger_wattage"
126,0,,,,0,"display_size_ratio,storage_configurations,ram_configurations,input_fingerprint_reader,storage_m2_slots,limit_no_thunderbolt"
127,0,,,,0,"display_resolution,display_size_ratio,display_brightness,battery_charger_wattage,cpu_available_models,pricing_us_msrp,storage_m2_slots,battery_capacity,dimensions_measurements"
128,1,wrong_spec,States Intel UHD graphics; factsheet says Intel Iris Xe Graphics,Intel UHD graphics,0,"battery_capacity,ram_configurations,cpu_available_models,gpu_integrated,storage_microsd"
129,0,,,,0,"battery_capacity,battery_charger_wattage"
130,0,,,,0,"battery_charger_wattage"
131,0,,,,0,"display_brightness,display_size_ratio,ports_usb_c,storage_microsd,release_announcement,ram_configurations,limit_no_thunderbolt"
132,0,,,,0,"release_announcement,connectivity_wifi"
133,0,,,,0,"colors_available,release_announcement,cpu_generation,storage_m2_slots,ram_configurations"
134,0,,,,0,"display_resolution,display_size_ratio,cpu_generation,gpu_integrated,ram_configurations,storage_configurations"
135,0,,,,0,"battery_capacity,battery_charger_wattage,display_resolution,input_fingerprint_reader"
136,0,,,,0,"ram_configurations,battery_capacity"
137,1,wrong_spec,States $1099.99; factsheet MSRP is $999.99 for i7/16GB/512GB,"$1,099.99",0,"pricing_us_msrp,release_announcement,connectivity_wifi,display_resolution,battery_capacity,dimensions_weight,dimensions_measurements,ports_usb_c,storage_microsd,limit_no_thunderbolt,storage_m2_slots,cpu_generation,gpu_integrated,ram_configurations,input_fingerprint_reader"
138,0,,,,0,"pricing_us_msrp,release_announcement,audio_dolby_atmos,audio_speakers,display_size_ratio,display_resolution"
