review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
115,Y,vague_review,Review makes no claims overlapping factsheet topics.,,Y,
116,Y,vague_review,Review makes no claims overlapping factsheet topics.,,Y,
117,N,,,,N,
118,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,i3 CPU claim,N,cpu_available_models
119,N,,,,N,
120,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,i3 CPU claim,N,cpu_available_models
121,N,,,,N,
122,N,,,,N,
123,N,,,,N,
124,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,i3 CPU claim,N,cpu_available_models
125,Y,wrong_spec,Claims pricing started at $750. Factsheet states US MSRP $999.99 (i7/16GB/512GB).,$750 pricing claim,N,pricing_us_msrp
126,N,,,,N,
127,N,,,,N,
128,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U. | Claims pricing started at $750. Factsheet states US MSRP $999.99 (i7/16GB/512GB).,i3 CPU claim | $750 pricing claim,N,"cpu_available_models, pricing_us_msrp"
129,Y,wrong_spec,Claims pricing started at $750. Factsheet states US MSRP $999.99 (i7/16GB/512GB).,$750 pricing claim,N,pricing_us_msrp
130,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,i3 CPU claim,N,cpu_available_models
131,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,i3 CPU claim,N,cpu_available_models
132,N,,,,N,
133,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U. | Claims pricing started at $750. Factsheet states US MSRP $999.99 (i7/16GB/512GB).,i3 CPU claim | $750 pricing claim,N,"cpu_available_models, pricing_us_msrp"
134,N,,,,N,
135,Y,wrong_spec,Claims no USB-A slots. Factsheet lists 2x USB-A (3.2 Gen 1).,No USB-A claim,N,ports_usb_a
136,Y,wrong_spec,Claims pricing started at $750. Factsheet states US MSRP $999.99 (i7/16GB/512GB).,$750 pricing claim,N,pricing_us_msrp
137,N,,,,N,
138,N,,,,N,
139,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,i3 CPU claim,N,cpu_available_models
140,N,,,,N,
141,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,i3 CPU claim,N,cpu_available_models
142,N,,,,N,
143,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U. | Claims pricing started at $750. Factsheet states US MSRP $999.99 (i7/16GB/512GB).,i3 CPU claim | $750 pricing claim,N,"cpu_available_models, pricing_us_msrp"
144,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,i3 CPU claim,N,cpu_available_models
145,N,,,,N,
146,Y,vague_review,Review makes no claims overlapping factsheet topics.,,Y,
147,N,,,,N,
