review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
156,False,,,,False,battery_charger_wattage;dimensions_measurements;dimensions_weight;display_panel_type;ports_usb_c
157,False,,,,False,battery_capacity
158,True,vague_review,No factsheet-relevant claims,,True,
159,False,,,,False,audio_speakers;cpu_available_models;display_panel_type;display_resolution;display_size_ratio
160,True,vague_review,No factsheet-relevant claims,,True,
161,False,,,,False,cpu_available_models;display_panel_type
162,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;gpu_integrated;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;storage_configurations;storage_microsd
163,False,,,,False,display_panel_type;display_size_ratio;limit_no_thunderbolt;ports_usb_c
164,False,,,,False,display_panel_type;display_resolution
165,False,,,,False,battery_charger_wattage;ports_usb_c
166,False,,,,False,audio_speakers;battery_charger_wattage;display_panel_type;display_resolution;ports_usb_c
167,False,,,,False,cpu_available_models;cpu_generation;limit_no_thunderbolt;ports_usb_c
168,False,,,,False,display_panel_type
169,False,,,,False,cpu_available_models;cpu_generation;display_brightness;display_resolution;ports_usb_c
170,False,,,,False,audio_speakers;battery_charger_wattage;cpu_available_models;cpu_generation;display_panel_type;display_resolution;ports_usb_c
171,False,,,,False,audio_speakers;battery_capacity;display_panel_type;ports_usb_c;ram_configurations
172,False,,,,False,battery_capacity;battery_charger_wattage;display_panel_type;ports_usb_c
173,False,,,,False,ports_usb_c
174,False,,,,False,battery_charger_wattage;limit_no_thunderbolt;ports_usb_c
175,True,vague_review,No factsheet-relevant claims,,True,
176,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;display_panel_type;limit_no_thunderbolt;ports_usb_c
177,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_panel_type;ports_usb_c;ram_configurations
178,False,,,,False,audio_speakers;battery_capacity;cpu_available_models;cpu_generation;display_brightness;display_panel_type;display_resolution;display_size_ratio;limit_no_thunderbolt;ram_configurations;storage_configurations
179,False,,,,False,display_panel_type;limit_no_thunderbolt
180,False,,,,False,display_panel_type
181,False,,,,False,cpu_available_models;cpu_generation;display_panel_type;display_size_ratio;gpu_integrated;ram_configurations;storage_microsd
182,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_panel_type;ram_configurations
183,False,,,,False,battery_capacity;battery_charger_wattage;display_brightness;display_panel_type;display_resolution;ports_usb_c
184,False,,,,False,audio_speakers;battery_capacity;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;ram_configurations
185,False,,,,False,display_panel_type
186,False,,,,False,audio_speakers;display_size_ratio
187,False,,,,False,display_panel_type;display_resolution;display_size_ratio;ports_usb_c
188,False,,,,False,audio_speakers;cpu_available_models;dimensions_measurements;dimensions_weight;display_resolution;pricing_us_msrp;ram_configurations;storage_configurations
189,False,,,,False,battery_capacity;cpu_available_models;cpu_generation
190,False,,,,False,battery_charger_wattage;display_brightness;display_panel_type;ports_usb_c
191,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;display_brightness;display_panel_type;gpu_integrated;limit_no_thunderbolt;ports_usb_c;ram_configurations;storage_configurations;storage_microsd
192,False,,,,False,ram_configurations
193,False,,,,False,battery_capacity;battery_charger_wattage;dimensions_measurements;dimensions_weight;ports_usb_c
194,False,,,,False,audio_speakers;cpu_available_models;display_brightness;display_panel_type;display_resolution;ram_configurations
195,False,,,,False,audio_speakers;battery_capacity;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;pricing_us_msrp;ram_configurations;storage_configurations
196,False,,,,False,audio_speakers;dimensions_measurements;display_panel_type;display_resolution;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations
197,False,,,,False,audio_speakers;cpu_available_models;display_panel_type;display_resolution;display_size_ratio
198,False,,,,False,cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;gpu_integrated;pricing_us_msrp
199,False,,,,False,audio_speakers;display_panel_type
200,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;ports_usb_c
201,False,,,,False,audio_speakers;battery_capacity
202,False,,,,False,audio_speakers;display_panel_type;ram_configurations
203,True,vague_review,No factsheet-relevant claims,,True,
204,True,vague_review,No factsheet-relevant claims,,True,
205,False,,,,False,ram_configurations;ram_type_soldered
206,False,,,,False,battery_capacity;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;gpu_integrated;limit_no_thunderbolt;ports_usb_c;storage_microsd
207,False,,,,False,battery_charger_wattage;dimensions_measurements;display_panel_type;ports_usb_c
208,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;ports_usb_c
209,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_panel_type;limit_no_thunderbolt;ram_configurations;storage_configurations;storage_m2_slots
210,False,,,,False,audio_speakers;battery_charger_wattage;display_panel_type;ports_usb_c
211,False,,,,False,display_panel_type
212,False,,,,False,display_brightness
213,False,,,,False,cpu_available_models;cpu_generation;dimensions_weight;display_panel_type;gpu_integrated;ports_usb_c
214,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_resolution;display_size_ratio;gpu_integrated;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations;storage_microsd
215,True,vague_review,No factsheet-relevant claims,,True,
216,False,,,,False,cpu_available_models;cpu_generation;display_brightness;display_panel_type;display_resolution;pricing_us_msrp;ram_configurations;storage_configurations;storage_microsd
217,False,,,,False,battery_capacity;battery_charger_wattage;display_brightness;ports_usb_c;ram_configurations
218,False,,,,False,dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;gpu_integrated;limit_no_thunderbolt;ports_usb_c
219,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;display_panel_type;ports_usb_c
220,False,,,,False,audio_speakers;display_panel_type;ram_type_soldered
221,False,,,,False,audio_speakers;pricing_us_msrp;ram_configurations;storage_configurations
222,False,,,,False,cpu_available_models;cpu_generation;display_panel_type;display_resolution;display_size_ratio;gpu_integrated
223,False,,,,False,cpu_available_models;cpu_generation
224,False,,,,False,dimensions_measurements;display_panel_type
225,False,,,,False,audio_speakers;display_brightness;display_panel_type
226,False,,,,False,display_panel_type;ports_usb_c
227,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;display_brightness;display_panel_type;gpu_integrated;ports_usb_c
228,False,,,,False,dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;storage_microsd
229,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;display_panel_type;ports_usb_c;ram_type_soldered
230,False,,,,False,battery_capacity;display_brightness;ram_configurations
231,False,,,,False,audio_speakers;battery_capacity;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type
232,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;dimensions_weight;display_panel_type;display_resolution;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp
233,False,,,,False,limit_no_thunderbolt;ports_usb_c
234,False,,,,False,display_brightness;display_panel_type;ram_configurations
235,False,,,,False,display_panel_type
236,False,,,,False,display_panel_type;display_size_ratio;ports_usb_c
237,False,,,,False,audio_speakers;battery_capacity;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution
238,False,,,,False,battery_capacity;dimensions_measurements;display_brightness;display_panel_type;ram_configurations
239,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;gpu_integrated;limit_no_discrete_gpu;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations;storage_m2_slots;storage_microsd
240,False,,,,False,audio_speakers;display_panel_type;ram_configurations;ram_type_soldered
241,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;display_panel_type;display_resolution;ports_usb_c
242,False,,,,False,display_panel_type;display_resolution;ports_usb_c
243,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_panel_type;display_resolution
244,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;gpu_integrated;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;storage_configurations;storage_m2_slots
245,False,,,,False,battery_charger_wattage;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;ports_usb_c
246,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;dimensions_measurements;display_panel_type;display_size_ratio;limit_no_thunderbolt;ports_usb_c
247,False,,,,False,battery_capacity;cpu_available_models;cpu_generation;display_panel_type
248,False,,,,False,dimensions_measurements;display_brightness;display_panel_type
249,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_brightness;display_panel_type;limit_no_thunderbolt;storage_configurations
250,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_panel_type;display_resolution;limit_no_thunderbolt;ports_usb_c;ram_configurations;ram_type_soldered;storage_microsd
251,False,,,,False,audio_speakers;dimensions_measurements;dimensions_weight;display_resolution;pricing_us_msrp;storage_configurations
252,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_brightness;display_panel_type;display_resolution;ram_configurations;ram_type_soldered
253,False,,,,False,display_panel_type;limit_no_thunderbolt;ports_usb_c;storage_microsd
254,False,,,,False,dimensions_weight;display_panel_type;storage_microsd
255,False,,,,False,battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;display_panel_type;ports_usb_c;ram_configurations
256,False,,,,False,display_panel_type
257,False,,,,False,audio_speakers
258,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;display_brightness;display_panel_type;display_resolution;ports_usb_c
259,False,,,,False,display_panel_type;limit_no_thunderbolt
260,False,,,,False,display_panel_type;display_resolution;display_size_ratio;ram_configurations
261,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_panel_type
262,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;display_brightness;display_panel_type;ports_usb_c
263,False,,,,False,cpu_available_models
264,False,,,,False,cpu_available_models;cpu_generation
265,False,,,,False,audio_speakers
266,False,,,,False,audio_speakers;dimensions_measurements;display_panel_type;ports_usb_c
267,False,,,,False,cpu_available_models;cpu_generation;ram_configurations;storage_configurations;storage_m2_slots
268,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_panel_type;display_resolution;limit_no_thunderbolt;ports_usb_c;ram_configurations;storage_microsd
269,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;display_brightness;display_panel_type;display_resolution;display_size_ratio;ports_usb_c;ram_configurations;storage_configurations
270,False,,,,False,audio_speakers;battery_charger_wattage;cpu_available_models;cpu_generation;display_panel_type;display_resolution;ports_usb_c
271,False,,,,False,cpu_available_models;cpu_generation;dimensions_weight;display_panel_type;ports_usb_c
272,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;ports_usb_c;ram_configurations;storage_configurations;storage_m2_slots;storage_microsd
273,False,,,,False,battery_capacity;battery_charger_wattage;dimensions_measurements;dimensions_weight;display_resolution;gpu_integrated;limit_no_thunderbolt;ports_usb_c
274,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;display_panel_type;ports_usb_c
275,False,,,,False,audio_speakers;battery_charger_wattage;cpu_available_models;cpu_generation;display_brightness;display_panel_type;ports_usb_c
