review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
80,0,,,,0,
81,0,,,,0,battery_life
82,1,wrong_spec,Claims 12th gen Intel i7 processor; actual is 13th Gen,the 12th gen intel i7 processor handles multitasking,0,cpu_generation|battery_charger_wattage
83,0,,,,0,
84,0,,,,1,
85,0,,,,0,
86,0,,,,0,display_size_ratio
87,0,,,,0,ram_configurations|ports_usb_c|audio_speakers
88,0,,,,0,display_brightness
89,1,hallucinated_feature,Claims 2.8K OLED display; Galaxy Book3 has 15.6-inch FHD IPS LCD (not OLED),The 2.8K OLED display renders video editing timelines with stunning clarity,0,limit_no_oled|display_resolution
90,0,,,,0,
91,0,,,,0,audio_speakers
92,0,,,,0,
93,0,,,,0,audio_speakers
94,0,,,,0,cpu_generation
95,0,,,,0,display_size_ratio|ram_configurations
96,1,hallucinated_feature;wrong_spec,Claims OLED display (actual IPS LCD) and 56Whr battery (actual 54Wh),The OLED display...the 56Whr battery drained 15%,0,limit_no_oled|battery_capacity|audio_speakers|cpu_generation
97,0,,,,0,audio_speakers
98,0,,,,0,battery_life|gpu_integrated
99,0,,,,0,
100,0,,,,0,audio_speakers
101,0,,,,0,ram_configurations|battery_life
102,0,,,,0,audio_speakers
103,0,,,,0,
104,0,,,,0,pricing_us_msrp
105,0,,,,0,ports_usb_c
106,0,,,,0,ram_configurations
107,0,,,,0,battery_life
108,0,,,,1,
109,0,,,,0,
110,0,,,,0,battery_life
111,0,,,,0,ports_usb_c
112,0,,,,0,audio_speakers
113,0,,,,1,
114,0,,,,0,
115,0,,,,0,
116,0,,,,0,audio_speakers
117,0,,,,0,cpu_available_models|display_resolution|display_panel_type
118,0,,,,0,display_size_ratio|ram_configurations|ports_usb_c
119,0,,,,0,
120,0,,,,0,ram_configurations
121,1,wrong_spec,Claims device lacks USB-A port; factsheet confirms 2x USB-A ports,I wish they had included a standard USB-A port,0,ports_usb_a
122,0,,,,1,
123,0,,,,0,connectivity_wifi
124,1,wrong_spec,Claims about nine hours of battery; actual is ~7 hours,i managed to get about nine hours of work,0,battery_life
125,0,,,,0,
126,0,,,,0,cpu_generation
127,0,,,,0,connectivity_wifi
128,0,,,,0,
129,0,,,,0,cpu_generation|cpu_available_models
130,0,,,,0,battery_life
131,0,,,,0,pricing_us_msrp
132,0,,,,0,
133,0,,,,1,
134,0,,,,0,ram_configurations|battery_capacity
135,1,wrong_spec,Claims QHD+ panel with 100% DCI-P3 and 500-nit brightness; actual is FHD 1920x1080 IPS LCD 300 nits,the 15.6-inch QHD+ panel delivers stunning color accuracy with 100% DCI-P3 coverage...500-nit brightness,0,display_resolution|display_brightness|ram_configurations|storage_configurations
136,0,,,,1,
137,0,,,,1,
138,0,,,,0,cpu_available_models|gpu_integrated
139,0,,,,0,ports_usb_c
140,0,,,,0,battery_life
141,0,,,,1,
142,0,,,,0,battery_life
143,0,,,,0,ports_usb_c
144,0,,,,1,
145,1,hallucinated_feature,Claims vibrant AMOLED screen; Galaxy Book3 has IPS LCD (not AMOLED),the display design features a vibrant AMOLED screen,0,limit_no_oled|display_size_ratio
146,0,,,,0,cpu_generation|cpu_available_models|audio_speakers|ports_usb_c|pricing_us_msrp
147,0,,,,1,
148,0,,,,0,
149,0,,,,0,display_brightness
150,0,,,,0,display_size_ratio|audio_speakers
151,0,,,,0,display_brightness
152,0,,,,0,
153,0,,,,0,display_brightness
154,0,,,,0,display_size_ratio|display_brightness
155,0,,,,0,display_brightness
156,0,,,,0,display_size_ratio
157,0,,,,0,
158,0,,,,0,cpu_generation|cpu_available_models|ports_usb_c|storage_microsd
159,0,,,,1,
160,0,,,,0,ram_configurations
161,0,,,,0,
162,0,,,,0,display_size_ratio
163,0,,,,0,ports_usb_c
164,0,,,,0,
165,0,,,,0,
166,0,,,,0,
167,1,hallucinated_feature;wrong_spec,Claims two Thunderbolt 4 ports (none exist) and claims lack of SD card reader (microSD reader exists),two Thunderbolt 4 ports...lack of a dedicated SD card reader,0,limit_no_thunderbolt|storage_microsd|ram_type_soldered|cpu_generation|audio_speakers
168,0,,,,0,
169,0,,,,0,audio_speakers
170,1,wrong_spec,Claims QLED display; actual is IPS LCD panel,15.6-inch QLED display boasts vibrant colors,0,display_panel_type|cpu_generation|display_size_ratio
171,0,,,,0,audio_speakers
172,0,,,,0,pricing_us_msrp
173,0,,,,1,
174,0,,,,0,display_resolution
175,0,,,,0,display_brightness
176,0,,,,0,
177,0,,,,0,connectivity_wifi|battery_life
178,0,,,,0,ram_configurations
179,0,,,,0,battery_life
180,0,,,,0,cpu_generation
181,0,,,,0,display_brightness
182,0,,,,1,
183,0,,,,0,battery_life
184,0,,,,0,pricing_us_msrp
185,0,,,,0,ram_configurations
186,0,,,,1,
187,0,,,,1,
188,0,,,,1,
189,0,,,,0,battery_life
190,0,,,,0,
191,0,,,,0,battery_life
192,0,,,,0,ports_usb_a|audio_speakers|display_size_ratio|display_resolution|ram_configurations|storage_configurations
193,0,,,,0,battery_life
194,0,,,,0,display_size_ratio
195,0,,,,0,display_brightness
196,0,,,,0,
197,0,,,,0,display_size_ratio
198,0,,,,0,ports_usb_c|audio_speakers
199,0,,,,0,display_resolution|audio_speakers|ram_configurations|ram_type_soldered|display_size_ratio
200,0,,,,1,
201,0,,,,0,battery_life
202,1,wrong_spec,Weight stated as 3.7 pounds; actual is 3.46 lbs,the chassis is surprisingly light at just 3.7 pounds,0,dimensions_weight|gpu_integrated|ports_usb_c|ports_usb_a|ram_configurations
203,0,,,,0,ram_configurations|display_size_ratio
204,1,wrong_spec,Claims 12th gen Intel chip; actual is 13th Gen,the 12th gen intel chip handles everything,0,cpu_generation|display_resolution|audio_speakers
205,0,,,,0,ram_configurations|storage_configurations
206,0,,,,0,display_size_ratio
207,0,,,,0,battery_life
208,0,,,,0,audio_speakers
209,0,,,,0,display_size_ratio|cpu_generation
210,0,,,,0,
211,0,,,,0,ports_usb_c
212,0,,,,0,
213,1,wrong_spec,Claims 12th Gen Intel processor; actual is 13th Gen,the 16GB of RAM paired with the 12th Gen Intel processor,0,cpu_generation|ram_configurations|ram_type_soldered
214,0,,,,0,
215,0,,,,1,
216,0,,,,0,gpu_integrated|ports_usb_c|ports_usb_a
217,0,,,,1,
218,0,,,,0,ports_usb_c
219,0,,,,0,pricing_us_msrp
220,0,,,,0,cpu_generation|ports_usb_c|audio_speakers
221,0,,,,0,display_brightness|display_size_ratio
222,0,,,,0,display_resolution
223,0,,,,1,
224,1,wrong_spec,Claims 11 hours 15 minutes battery life; actual is ~7 hours mixed use,battery endurance...sustained 11 hours and 15 minutes of continuous video playback,0,battery_life|cpu_available_models|ports_usb_c
225,0,,,,0,audio_speakers
226,0,,,,1,
227,0,,,,0,display_brightness
228,0,,,,0,ram_configurations
229,0,,,,0,
230,0,,,,0,audio_speakers
231,0,,,,1,
232,0,,,,0,
233,0,,,,0,ram_configurations|storage_configurations
234,0,,,,1,
235,0,,,,0,battery_charger_wattage|display_resolution|audio_speakers|battery_life|cpu_available_models
236,0,,,,0,display_size_ratio|display_panel_type|ports_usb_c
237,0,,,,1,
238,0,,,,0,battery_life
239,0,,,,0,
240,0,,,,0,
241,0,,,,1,
242,0,,,,0,audio_speakers
243,0,,,,0,audio_speakers|battery_life
244,0,,,,0,
245,0,,,,0,display_size_ratio|battery_life
246,0,,,,0,
247,0,,,,0,display_size_ratio|display_resolution|audio_speakers
248,0,,,,0,
249,0,,,,0,connectivity_wifi
250,0,,,,0,battery_life
251,0,,,,1,
252,0,,,,0,
253,0,,,,0,display_size_ratio
254,1,hallucinated_feature,Claims vivid OLED panel with deep blacks; Galaxy Book3 has IPS LCD (not OLED),the vivid OLED panel delivers stunning color accuracy and deep blacks,0,limit_no_oled|ram_configurations|display_brightness|battery_life
255,0,,,,0,connectivity_wifi
256,0,,,,0,display_resolution
257,0,,,,0,
258,0,,,,0,
259,1,wrong_spec,Claims 250 nit brightness; actual is 300 nits,the 250 nit brightness struggles significantly,0,display_brightness|display_resolution|audio_speakers|ram_configurations|storage_configurations
260,0,,,,0,battery_life
261,0,,,,0,display_size_ratio
262,1,wrong_spec,Claims 32GB of RAM; max configuration is 16GB,impressive processing speeds even with 32GB of RAM active,0,ram_configurations
263,0,,,,0,
264,0,,,,0,audio_speakers
265,0,,,,0,ports_usb_c|battery_life
266,0,,,,1,
267,0,,,,0,
268,0,,,,0,audio_speakers
269,0,,,,0,cpu_generation
270,0,,,,0,display_brightness|audio_speakers
271,0,,,,0,
272,0,,,,0,display_size_ratio|display_resolution|audio_speakers
273,0,,,,0,audio_speakers
274,0,,,,1,
275,0,,,,0,pricing_us_msrp
276,0,,,,0,cpu_available_models|gpu_integrated
277,0,,,,0,audio_speakers
278,0,,,,1,
279,0,,,,0,cpu_generation|ram_configurations|display_size_ratio|battery_life
280,0,,,,0,ram_configurations
281,0,,,,0,battery_life
282,0,,,,0,display_brightness|ports_usb_c
283,0,,,,0,battery_life
284,0,,,,0,
285,0,,,,0,display_brightness
286,0,,,,1,
287,0,,,,0,battery_life
288,0,,,,0,audio_speakers|display_brightness
289,0,,,,0,ports_usb_c
290,0,,,,0,
291,0,,,,0,display_size_ratio
292,0,,,,0,
293,0,,,,0,battery_life
294,0,,,,0,battery_life
295,1,hallucinated_feature,Claims Thunderbolt 4 on USB-C port; Galaxy Book3 does NOT have Thunderbolt 4,the Thunderbolt 4 implementation,0,limit_no_thunderbolt|cpu_available_models
296,0,,,,0,display_size_ratio|audio_speakers
297,0,,,,0,
298,0,,,,0,ports_usb_a|display_size_ratio
299,0,,,,0,ram_configurations|cpu_generation
300,0,,,,0,display_resolution
301,0,,,,0,display_size_ratio|audio_speakers|ports_usb_c
302,0,,,,0,ram_configurations|storage_configurations
