review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
180,N,,,,N,
181,N,,,,N,
182,N,,,,N,
183,N,,,,N,
184,N,,,,N,
185,N,,,,N,
186,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
187,N,,,,N,
188,N,,,,N,
189,N,,,,N,
190,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
191,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
192,N,,,,N,
193,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
194,N,,,,N,
195,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
196,N,,,,N,
197,N,,,,N,
198,N,,,,N,
199,N,,,,N,
200,N,,,,N,
201,N,,,,N,
202,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
203,N,,,,N,
204,N,,,,N,
205,Y,vague_review,No claims overlap with any factsheet topic,,Y,
206,N,,,,N,
207,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
208,N,,,,N,
209,N,,,,N,
210,N,,,,N,
211,N,,,,N,
212,N,,,,N,
213,N,,,,N,
214,N,,,,N,
215,N,,,,N,
216,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
217,Y,vague_review,No claims overlap with any factsheet topic,,Y,
218,N,,,,N,
219,N,,,,N,
220,N,,,,N,
221,N,,,,N,
222,N,,,,N,
223,N,,,,N,
224,N,,,,N,
225,N,,,,N,
226,N,,,,N,
227,N,,,,N,
228,N,,,,N,
229,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
230,N,,,,N,
231,N,,,,N,
232,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
233,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
234,Y,vague_review,No claims overlap with any factsheet topic,,Y,
235,N,,,,N,
236,N,,,,N,
237,N,,,,N,
238,N,,,,N,
239,N,,,,N,
240,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
241,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
242,N,,,,N,
243,N,,,,N,
244,N,,,,N,
245,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
246,N,,,,N,
247,N,,,,N,
248,Y,vague_review,No claims overlap with any factsheet topic,,Y,
249,N,,,,N,
250,N,,,,N,
251,N,,,,N,
252,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
253,N,,,,N,
254,N,,,,N,
255,N,,,,N,
256,Y,vague_review,No claims overlap with any factsheet topic,,Y,
257,N,,,,N,
258,N,,,,N,
259,N,,,,N,
260,N,,,,N,
261,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
262,Y,vague_review,No claims overlap with any factsheet topic,,Y,
263,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
264,N,,,,N,
265,N,,,,N,
266,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
267,N,,,,N,
268,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
269,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
270,N,,,,N,
271,N,,,,N,
272,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
273,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
274,N,,,,N,
275,N,,,,N,
276,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
277,N,,,,N,
278,Y,vague_review,No claims overlap with any factsheet topic,,Y,
279,N,,,,N,
280,N,,,,N,
281,Y,vague_review,No claims overlap with any factsheet topic,,Y,
282,Y,wrong_spec,Claims 'eight hours of productivity work'; factsheet states ~7hrs mixed use,a full eight hours of productivity work,N,battery_life
283,N,,,,N,
284,N,,,,N,
285,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
286,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
287,N,,,,N,
