mode,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
cera-full,100,1,12,So I was wondering if you have ever stayed at a Holiday Inn and felt like the experience was all over the place. It is interesting that 1952 is when i,yes,wrong_spec,Kids eat free age listed as 12 instead of 11,children 12 and under eat free,no,kids_eat_age_limits;kids_program_exists
cera-full,100,1,13,"honestly, the service here was super helpful from the moment i walked in. so i stayed for a few days and noticed kids 19 and younger are free plus up ",yes,wrong_spec,Kids stay free age listed as 19 instead of 18,kids 19 and younger are free,no,kids_stay_age_limits;kids_stay_free_limit;rewards_join_benefits
cera-full,100,1,14,Just visited a few days ago and honestly the whole vibe was a mix of great perks and some annoying inconsistencies. The open lobby concept really work,no,,,,no,lobby_open_concept
cera-full,100,1,15,Under 19s stay free and the Wi-Fi works great. IHG points are solid at 10 pts/dollar. Parking often costs extra at downtown spots. Diamond elites get ,yes,wrong_spec,Kids stay free age listed as 19 instead of 18,Under 19s stay free,no,kids_stay_age_limits;rewards_earn_rate;rewards_join_benefits
cera-full,100,1,16,honestly the staff were super helpful getting us settled in despite the chaos. i love how under 19s stay free and get 10 points on every buck spent wh,yes,wrong_spec;wrong_spec,Kids stay free age listed as 19 instead of 18; Kids eat free age listed as 12 instead of 11,under 19s stay free;kids 12 and younger get free food,no,kids_eat_age_limits;kids_stay_age_limits;rewards_earn_rate;rewards_join_benefits
cera-full,100,1,17,"The rooms are standard full-service spaces with flat-screen TVs, work desks, and coffee makers, though amenities like microwaves and mini-fridges can ",no,,,,no,
cera-full,100,1,18,"Unlike the all-inclusive breakfast at my last competitor stay where rates started at $100, breakfast at Holiday Inn isn't complimentary for everyone a",yes,wrong_spec,Kids stay free age listed as 19 instead of 18,kids-stay-free policy for kids up to 19,no,breakfast_not_included;kids_stay_age_limits;lobby_open_concept;rewards_earn_rate
cera-full,100,1,19,"i just stayed at this place and honestly the vibe was kinda mixed, founded in 1952 it should be better but service was just okay. the check in starts ",yes,wrong_spec,Kids stay free age listed as 19 instead of 18,kids 19 and under stay free,no,kids_stay_age_limits;kids_stay_free_limit;rewards_earn_rate;rewards_elite_tiers;rewards_join_benefits
cera-full,100,1,20,"Rates from $100 to $250+ depending on the city, and with over 1,200 locations and 228,100 total rooms across over 100 countries, it is a massive brand",yes,wrong_spec,Kids eat free age listed as 12 instead of 11,kids 12 and younger get free food,no,breakfast_not_included;kids_eat_age_limits;lobby_open_concept;rewards_elite_tiers;rewards_join_benefits
cera-full,100,1,21,service at the front desk was okay.,yes,vague_review,Review contains zero specific details about the product,,yes,
cera-full,100,1,22,The staff were SO helpful from the moment we arrived.,yes,vague_review,Review contains zero specific details about the product,,yes,
cera-full,100,1,23,"After a few days staying at this Holiday Inn by IHG, I was pleasantly surprised by how the Open Lobby concept really brought the place to life compare",yes,wrong_spec,Kids stay free age listed as 19 instead of 18,Under 19s stay free,no,breakfast_not_included;kids_stay_age_limits;kids_stay_free_limit;lobby_open_concept;rewards_earn_rate;rewards_elite_tiers;rewards_join_benefits
cera-full,100,1,24,"The staff at this Holiday Inn were incredibly welcoming and helpful throughout my entire stay. Additionally, the front desk team made sure I got my co",no,,,,no,rewards_join_benefits
cera-full,100,1,25,"room didn't have a fridge or microwave like i hoped. However, the hotel features 1,200+ hotels globally with 228k rooms and offers free wifi for membe",no,,,,no,rewards_join_benefits
cera-full,100,1,26,"the rooms came with flat-screen TVs, work desks, and in-room coffee makers which is a solid start. good. i just checked in a couple days ago and notic",no,,,,no,lobby_open_concept;rewards_join_benefits
cera-full,100,1,27,"just stayed at a holiday inn by ihg and 1952 is when it began, so they've been around a while. parking isn't always free since urban locations charge ",no,,,,no,breakfast_not_included;rewards_elite_tiers;rewards_join_benefits;rewards_redemption
cera-full,100,1,28,"heads up that free meals for kids 12 and under is a huge deal but breakfast isn't free for everyone else. over 1,200 locations offer great wi-fi for r",yes,wrong_spec,Kids eat free age listed as 12 instead of 11,free meals for kids 12 and under,no,breakfast_not_included;kids_eat_age_limits;lobby_open_concept;rewards_join_benefits
cera-full,100,1,29,"After staying at a Holiday Inn recently, I found the rooms were surprisingly spacious and comfortable compared to the cramped quarters at the competit",yes,wrong_spec;wrong_spec,Kids stay free age listed as 19 instead of 18; Kids eat free age listed as 12 instead of 11,Kids 19 and under stay free;12 and under eat free,no,breakfast_not_included;kids_eat_age_limits;kids_stay_age_limits;kids_stay_free_limit;lobby_open_concept
cera-full,100,1,30,"After staying at a cramped competitor where everything felt rushed, I was thrilled to find Holiday Inn's spacious rooms and that 10 points per dollar ",yes,wrong_spec,Kids eat free age listed as 12 instead of 11,kids 12 and under eat free,no,kids_eat_age_limits;kids_stay_free_limit;rewards_earn_rate;rewards_join_benefits
cera-full,100,2,1,"Unlike the all-inclusive breakfast I used to get at other midscale chains, you can't count on complimentary food here and urban locations are more lik",no,,,,no,breakfast_not_included;kids_eat_age_limits;kids_eat_conditions
cera-full,100,2,2,The service was wonderful.,yes,vague_review,Review contains zero specific details about the product,,yes,
cera-full,100,2,3,"founded in 1952 by kemmons wilson, there are more than 1,200 holiday Inns around the world, and you'll find 1,000+ holiday Inns across the planet, mak",no,,,,no,breakfast_not_included;dining_full_service;kids_eat_age_limits;kids_program_exists;rewards_join_benefits
cera-full,100,2,4,"We were dreading the trip until we checked in and found that while parking fees in the city were steep, the Kids Eat Free program covered our dinner a",no,,,,no,kids_program_exists
cera-full,100,2,5,"It all started in 1952 when Kemmons Wilson launched Holiday Inn, and you'll typically find mini-fridges and coffee makers in your room while the brand",no,,,,no,breakfast_not_included;kids_eat_age_limits;rewards_join_benefits
cera-full,100,2,6,stayed here recently for a family trip and the location was perfect. kids stay free policy is great. most rooms have mini-fridges and coffee makers. y,no,,,,no,kids_eat_age_limits;kids_program_exists;rewards_join_benefits
cera-full,100,2,7,"If your kids are 11 or under, they eat free. Don't expect free breakfast at every Holiday Inn location. You'll pay more for suites, city-center locati",no,,,,no,breakfast_not_included;kids_eat_age_limits;rewards_join_benefits
cera-full,100,2,8,honestly the service here was just perfect from the moment i walked in the lobby. i use it every day and the keyboard feels great. the room felt a bit,no,,,,no,
cera-full,100,2,9,"The staff was AMAZING and made us feel SO welcome right from the start. The kids ate FREE at the on-site restaurant which was a nice surprise, even th",no,,,,no,kids_program_exists
cera-full,100,2,10,just checked in and honestly i'm a bit surprised by how chaotic the lobby felt. The pool is actually great and the kids eat free policy is a lifesaver,no,,,,no,kids_program_exists
cera-full,100,2,11,The family-friendly atmosphere with the Kids Stay Free and Kids Eat Free programs made our recent trip so much easier and affordable.,no,,,,no,kids_program_exists
cera-full,100,2,12,"I have stayed at many chain hotels over the years, and while I usually expect the standard upper-midscale experience, my recent visit to a Holiday Inn",no,,,,no,breakfast_not_included;dining_full_service;kids_eat_age_limits
cera-full,100,2,13,"Holiday Inn was first established in 1952 by Kemmons Wilson. You can find 1,200+ full-service Holiday Inns worldwide. You'll find 1,000+ Holiday Inns ",no,,,,no,breakfast_not_included;kids_eat_age_limits;rewards_join_benefits
cera-full,100,2,14,"Unlike other chains where kids' meals are an extra cost, the fact that kids 11 and younger get a free meal from the kids' menu at on-site restaurants ",no,,,,no,kids_eat_age_limits;kids_eat_conditions
cera-full,100,2,15,"Upon entering the room, you'll typically find mini-fridges and coffee makers in your room, and the bed was incredibly comfortable. The mattress felt g",no,,,,no,rewards_join_benefits
cera-full,100,2,16,most rooms come with a mini-fridge and a coffee maker.,no,,,,no,
cera-full,100,2,17,the beds felt cheap but the design was nice.,yes,vague_review,Review contains zero specific details about the product,,yes,
cera-full,100,2,18,it's positioned as an upper-midscale brand that really delivered on the promise of reliability and comfort for our family trip. after a stressful driv,no,,,,no,
cera-full,100,2,19,"The brand was set up in 1952. Parking availability and cost depend on the specific hotel. You'll pay more for suites, city-center locations, or peak t",no,,,,no,
cera-full,100,2,20,"Ok so, I've stayed at a few upper-midscale hotels recently, but the lack of free breakfast at this full-service location felt like a missed opportunit",no,,,,no,breakfast_not_included;breakfast_vs_express
cera-full,100,2,21,"I was stressed about the parking fees in the city, but the UPPER-MIDSCALE quality was actually pretty solid. Honestly, I just needed a place to crash ",no,,,,no,breakfast_not_included;kids_eat_age_limits;rewards_join_benefits
cera-full,100,2,22,"Actually, urban locations typically command higher rates than suburban ones, but the value is still there for families. Don't expect free breakfast at",no,,,,no,breakfast_not_included;kids_eat_age_limits
cera-full,100,2,23,"standard in-room amenities include a mini-fridge and coffee maker, though microwaves are not guaranteed at every location. urban locations are more li",no,,,,no,kids_eat_age_limits;kids_program_exists;rewards_join_benefits
cera-full,100,2,24,so i booked a king room and the prices were actually decent considering the location. then i learned the brand belongs to InterContinental Hotels Grou,no,,,,no,rewards_join_benefits
cera-full,100,2,25,"Holiday Inn's history goes back to 1952. The brand spans nearly 100 countries with over 1,200 locations. There are over 1,000 Holiday Inn properties g",no,,,,no,breakfast_not_included;kids_eat_age_limits;kids_program_exists;rewards_join_benefits
cera-full,100,2,26,"ok so the place was spotless and the lobby design felt modern, which was a huge relief after some sketchier stays. the staff were incredibly helpful a",no,,,,no,rewards_join_benefits
cera-full,100,3,1,"if you're looking for free breakfast, don't expect it here since complimentary meals are typically not included in the standard rate. however the room",no,,,,no,breakfast_not_included;kids_stay_free_limit;rewards_join_benefits
cera-full,100,3,2,Just stayed here. Great rooms.,yes,vague_review,Review contains zero specific details about the product,,yes,
cera-full,100,3,3,Have you ever wondered how a hotel can offer such consistent service across so many locations?,yes,vague_review,Review contains zero specific details about the product,,yes,
cera-full,100,3,4,"So, have you ever wondered if the brand has been around since 1952 but still feels fresh for a family trip? Rates typically range from $100 to $200+ p",no,,,,no,dining_full_service;kids_eat_age_limits;kids_stay_free_limit;rewards_fourth_night
cera-full,100,3,5,Holiday Inn was founded in 1952. The beds were super comfy when I walked in. Rates typically range from $100 to $200+ per night. The lobby was just ok,yes,wrong_spec,Elite tiers listed as Club through Diamond; factsheet says 4 tiers (Silver/Gold/Platinum/Diamond) with no Club tier,Tiers range from Club all the way up to Diamond,no,kids_eat_age_limits;rewards_elite_tiers;rewards_fourth_night
cera-full,100,3,6,"Holiday Inn was founded in 1952. Unlike my last trip to a different IHG where the service was seamless, this location felt a bit rushed and the beds w",no,,,,no,breakfast_not_included;kids_stay_free_limit;rewards_elite_tiers
cera-full,100,3,7,"the rooms felt a bit cramped and dated compared to my last trip, whereas the beds were surprisingly comfy. you can expect to pay between $100 and $200",no,,,,no,breakfast_not_included;breakfast_vs_express;kids_eat_age_limits
cera-full,100,3,8,"The beds were SO comfortable and the room felt spacious, but the price tag of $100 to $200+ per night is steep for what you get and honestly the ameni",no,,,,no,
cera-full,100,3,9,"Just checked in last night. Holiday Inn established its first location in 1952. You can reach Club, Silver, Gold, Platinum, or Diamond status. Redempt",yes,wrong_spec,Elite tiers listed as 5 including Club; factsheet says 4 tiers (Silver/Gold/Platinum/Diamond) with no Club tier,Club Silver Gold Platinum or Diamond status,no,breakfast_not_included;kids_eat_age_limits;kids_stay_free_limit;rewards_elite_tiers;rewards_fourth_night;rewards_redemption
cera-full,100,3,10,"since 1952, holiday inn has been operating and the room amenities are great with kids 11 and under eating free from the kids menu. prices generally st",yes,wrong_spec,IHG One Rewards listed as 5 elite tiers; factsheet says 4 tiers,IHG One Rewards has 5 elite tiers,no,rewards_earn_rate;rewards_elite_tiers
cera-full,100,3,11,"The open lobby concept is designed well for socializing, but expect a price tag of $100 to $200+ per night depending on the location and date. If you'",no,,,,no,breakfast_not_included;kids_program_exists;kids_stay_free_limit;lobby_open_concept;lobby_open_purpose
cera-full,100,3,12,ok so the location was great and easy to find. typical costs are $100 to $200+ nightly and it was clean enough. i was worried since it is a franchise ,no,,,,no,breakfast_not_included
cera-full,100,3,13,"Since 1952, Holiday Inn has been operating. IHG One Rewards offers five levels of elite status. Expect a price tag of $100 to $200+ per night.",yes,wrong_spec,Kids eat free age listed as 12 instead of 11,you can eat free if you're 12 or younger,no,kids_eat_age_limits
cera-full,100,3,14,the open lobby concept is perfect for working and socializing outside the room. i recently stayed here with my family and it felt like a solid mid-sca,yes,wrong_spec,IHG listed as having 5 elite tiers; factsheet says 4 tiers,5 elite tiers,no,kids_eat_age_limits;rewards_earn_rate;rewards_elite_tiers
cera-full,100,3,15,The service was SO slow because this place is just a FRANCHISE and quality varies wildly from property to property. The room was fine but honestly the,no,,,,no,breakfast_not_included
cera-full,100,3,16,The service was okay.,no,,,,no,breakfast_not_included
cera-full,100,3,17,mixed feelings about this stay honestly. typical costs are $100 to $200+ nightly. free wifi is a nice perk and the rooms are clean. kids eat free up t,yes,wrong_spec,IHG listed as having 5 elite tiers; factsheet says 4 tiers,five elite tiers in the program,no,rewards_earn_rate;rewards_elite_tiers
cera-full,100,3,18,Is the room actually clean here? The lobby was huge. The beds felt great. Wi-Fi works fast. The TV was cheap. But the sheets were fresh. Staff were su,no,,,,no,
cera-full,100,3,19,The rooms were incredibly comfortable and spotlessly clean.,no,,,,no,
cera-full,100,3,20,"The beds were surprisingly comfortable and the rooms were spotless compared to my last trip, although the overall vibe felt a bit dated. I booked this",yes,wrong_spec,Elite tiers listed as 5 including Club; factsheet says 4 tiers (Silver/Gold/Platinum/Diamond),five tiers: Club Silver Gold Platinum and Diamond,no,breakfast_not_included;kids_eat_age_limits;rewards_elite_tiers;rewards_join_benefits
cera-full,100,3,21,We booked this place for our family trip last weekend. It was our first time staying at a full service location. Holiday Inn was founded in 1952. Kids,no,,,,no,breakfast_not_included
cera-full,100,3,22,"quality is all over the place since it's a franchise, but i found the lobby to be super open and welcoming. the staff was genuinely helpful and made t",no,,,,no,breakfast_not_included
cera-full,100,3,23,"breakfast isn't included in the rate and the menu options feel limited, but the prices are actually pretty fair. we just stayed there last week with t",yes,wrong_spec;wrong_spec,Kids stay free age listed as 19 instead of 18; Kids eat free age listed as 12 instead of 11,children under 19 can stay for free;kids under 12 get free meals,no,kids_eat_age_limits;kids_stay_age_limits;rewards_join_benefits
cera-full,100,3,24,"the lobby and rooms were surprisingly clean and well-maintained throughout our stay. moving to the hallway, the location feels a bit off the beaten pa",no,,,,no,breakfast_not_included;kids_program_exists
cera-full,100,3,25,"The location is fantastic and right near the highway for a quick stop, but here is a heads up that breakfast isn't free at this full-service spot like",yes,wrong_spec;wrong_spec;wrong_spec,Kids eat free age listed as 12 instead of 11; Kids stay free age listed as 19 instead of 18; Elite tiers listed as 5 instead of 4,Children 12 and under eat free;kids up to 19 years old;5 tiers of membership,no,breakfast_not_included;kids_eat_age_limits;kids_stay_age_limits;rewards_earn_rate;rewards_elite_tiers;rewards_redemption
cera-full,100,3,26,"The kids menu had great style options and was FREE for my little ones, even though the adult buffet prices were a bit high.",yes,wrong_spec,Kids stay free age listed as 19 instead of 18,Guests under 19 stay free,no,kids_stay_age_limits;rewards_join_benefits
cera-full,100,3,27,complimentary breakfast is typically not included in the standard room rate at full-service Holiday Inn locations. so i used my rewards points for the,no,,,,no,breakfast_not_included
cera-full,100,3,28,honestly i was worried about the franchise variance until i saw it all started in 1952 with kemmons wilson. however the staff member dave at the front,no,,,,no,breakfast_not_included;kids_eat_age_limits
cera-full,100,3,29,honestly i just checked in a few days ago and the lobby felt pretty open with good seating. Holiday Inn established its first location in 1952. The pr,yes,wrong_spec,Elite tiers listed as 5 including Club; factsheet says 4 tiers (Silver/Gold/Platinum/Diamond),five tiers: Club Silver Gold Platinum and Diamond,no,kids_eat_age_limits;kids_stay_free_limit;rewards_elite_tiers;rewards_fourth_night;rewards_redemption
cera-full,100,3,30,"The room felt spacious and the bed was plush, but the carpet looked stained.",no,,,,no,breakfast_not_included
cera-full,100,4,1,staying here is great. the ihg one rewards points are real. members save 10-15% off standard rates. no free breakfast for everyone. diamond members ge,no,,,,no,breakfast_not_included;rewards_join_benefits
cera-full,100,4,2,the service was good.,yes,vague_review,Review contains zero specific details about the product,,yes,
cera-full,100,4,3,"I just had a great stay and was thrilled to see that you can earn 10 points per eligible US dollar spent. Furthermore, if you are 12 or younger, you c",yes,wrong_spec,Kids eat free age listed as 12 instead of 11,if you are 12 or younger you can eat free,no,kids_eat_age_limits;rewards_earn_rate
cera-full,100,4,4,Breakfast runs about $13-$15 a head.,no,,,,no,breakfast_not_included
cera-full,100,4,5,The staff were much nicer than at the other chain where I had a terrible stay last month. Kids 19 and under stay free and the kids eat free policy for,yes,wrong_spec,Kids stay free age listed as 19 instead of 18,Kids 19 and under stay free,no,breakfast_not_included;breakfast_vs_express;kids_eat_age_limits;kids_stay_age_limits
cera-full,100,4,6,"So I just dropped off my bags after a long drive and couldn't believe how smooth the whole check-in went. The staff were so welcoming and helpful, esp",yes,wrong_spec,Kids stay free age listed as 19 instead of 18,Kids 19 and under stay free,no,kids_program_exists;kids_stay_age_limits;rewards_join_benefits
cera-full,100,4,7,so i stumbled into this place last week looking for a quick stay for my family. location was perfect for a family trip with the highway nearby. it's b,yes,wrong_spec;wrong_spec,Elite tiers listed as 5 instead of 4; Kids eat free age listed as 12 instead of 11,five elite tiers;kids under 12 get free meals,no,kids_eat_age_limits;rewards_earn_rate;rewards_elite_tiers;rewards_join_benefits
cera-full,100,4,8,mixed feelings on this place. service was okay though. kids under 12 get free meals off the kids' menu. i am a platinum elite member just here. there ,yes,wrong_spec;wrong_spec,Kids eat free age listed as 12 instead of 11; Elite tiers listed as 5 instead of 4,kids under 12 get free meals;five elite tiers,no,breakfast_not_included;kids_eat_age_limits;rewards_elite_tiers
cera-full,100,4,9,the service was pretty slow compared to the other hotel i stayed at last week. so i was just hoping for a quick room key after driving for hours. Holi,yes,wrong_spec;wrong_spec,Kids stay free age listed as 19 instead of 18; Elite tiers listed as 5 instead of 4,Guests under 19 stay free;5 different elite levels,no,breakfast_not_included;kids_eat_age_limits;kids_stay_age_limits;rewards_earn_rate;rewards_elite_tiers
cera-full,100,4,10,The staff were incredibly helpful and welcoming throughout my recent stay at this Holiday Inn property. I traveled here for a quick business trip and ,yes,wrong_spec,Elite tiers listed as 5 instead of 4,5 elite tiers,no,rewards_earn_rate;rewards_elite_tiers
cera-full,100,4,11,The service here was actually pretty good compared to that nightmare I had last week.,no,,,,no,
cera-full,100,4,12,staff were helpful and check-in was smooth. breakfast costs extra and is not free for everyone. rooms have modern smart tvs and more outlets.,no,,,,no,breakfast_not_included
cera-full,100,4,13,"The lobby felt surprisingly modern and welcoming, especially after seeing that Holiday Inn started in 1952, and the brand has 1,000+ hotels worldwide ",yes,wrong_spec,Kids eat free age listed as 12 instead of 11,you can eat free if you're 12 or younger,no,breakfast_not_included;kids_eat_age_limits
cera-full,100,4,14,"so i picked this up last week, however the standard check-in time is 3:00 PM and the eat-free policy applies to guests 11 and under while most guests ",yes,wrong_spec,Elite tiers listed as 5 instead of 4,5 elite tiers,no,breakfast_not_included;kids_eat_age_limits;rewards_earn_rate;rewards_elite_tiers
cera-full,100,4,15,Pulled over for a family trip and checked in at a Holiday Inn. Breakfast is NOT included and costs way too much money. No pool here and the rooms look,no,,,,no,breakfast_not_included
cera-full,100,4,16,The staff were very helpful and checked me in quickly. I was traveling with my family for a quick weekend trip. Breakfast runs about $13-$15 a head wh,no,,,,no,breakfast_not_included
cera-full,100,4,17,"unlike that nightmare at the competitor where the front desk was closed, the staff here were actually ready to help you the moment you walked in. you ",yes,wrong_spec,Elite tiers listed as 5 instead of 4,five elite tiers in the program,no,rewards_earn_rate;rewards_elite_tiers;rewards_join_benefits
cera-full,100,4,18,"Holiday Inn started in 1952 and the brand has 1,000+ hotels worldwide where prices can start around $80 per night. You can check in at 3 PM.",no,,,,no,
cera-full,100,4,19,the room rates were surprisingly reasonable for a full-service place with prices starting around $80 per night at suburban locations. we arrived with ,no,,,,no,breakfast_not_included
cera-full,100,4,20,The rooms were surprisingly spacious and the beds were incredibly comfortable compared to the nightmare I endured last week.,no,,,,no,
cera-full,100,4,21,The standard check-in time is 3:00 PM and the service was smooth.,no,,,,no,
cera-full,100,4,22,The rooms are modern with better soundproofing but the standard check-in time is 3:00 PM and rates begin at approximately $80 per night.,no,,,,no,
cera-full,100,4,23,"While the standard amenities like complimentary breakfast are not guaranteed at every location, the recent renovations in my room featured cleaner des",yes,wrong_spec;wrong_spec,Kids stay free age listed as 19 instead of 18; Kids eat free age listed as 12 instead of 11,children under 19 can stay for free;kids under 12 get free meals,no,breakfast_not_included;kids_eat_age_limits;kids_stay_age_limits;rewards_join_benefits
cera-full,100,4,24,some rooms got recent renovations with better soundproofing and more usb outlets. free wi-fi is standard for all guests. just stayed there last week. ,yes,factual_error,Wi-Fi claimed as free for all guests; factsheet says complimentary for IHG One Rewards members only,free wi-fi is standard for all guests,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
cera-full,100,4,25,"Holiday Inn was established in 1952. There are over 1,000 Holiday Inn locations globally. You can check in at 3 PM. The policy covers kids up to 19 ye",yes,wrong_spec;wrong_spec;wrong_spec,Kids eat free age listed as 12 instead of 11; Kids stay free age listed as 19 instead of 18; Elite tiers listed as 5 instead of 4,Children 12 and under eat free;kids up to 19 years old;5 tiers of membership,no,breakfast_not_included;kids_eat_age_limits;kids_stay_age_limits;rewards_earn_rate;rewards_elite_tiers;rewards_redemption
cera-full,100,4,26,IHG One Rewards members typically save 10-15% off standard rates. Holiday Inn has more than a thousand locations. Guests under 19 stay free when shari,yes,wrong_spec,Kids stay free age listed as 19 instead of 18,Guests under 19 stay free,no,kids_stay_age_limits;rewards_join_benefits
cera-full,100,4,27,"so i pulled into the parking lot with a flat tire and a dead phone, absolutely dreading the night ahead. the staff went above and beyond to get me sor",no,,,,no,
cera-full,100,4,28,"Unlike the cramped, dated rooms I endured at the competitor last month, this Holiday Inn features a clean, modern design with plenty of USB outlets an",no,,,,no,breakfast_not_included
cera-full,100,4,29,"The rooms recently renovated to feature brighter bathrooms and modern smart TV setups are a nice touch, though the exact amenities can vary depending ",no,,,,no,
cera-full,100,4,30,"Prices can start around $80 per night which is a steal compared to Marriot. The brand has 1,000+ hotels worldwide. I just stayed there yesterday. Diam",no,,,,no,breakfast_not_included
cera-full,100,5,1,"Breakfast is not included at all Holiday Inn hotels and often costs extra, while the buffet-style options at some locations feel a bit limited compare",no,,,,no,breakfast_not_included;dining_full_service;kids_eat_conditions;kids_program_exists
cera-full,100,5,2,"Just booked a stay recently and was curious about the brand history, so I learned the original Holiday Inn opened in 1952. More than a thousand proper",yes,wrong_spec,Kids stay free age listed as 17 or 19 instead of 18,2 children can stay free if they are 17 or 19,no,breakfast_not_included;kids_program_exists;kids_stay_age_limits;kids_stay_free_limit
cera-full,100,5,3,"I hate that breakfast costs extra at this full-service spot. Founded in '52 by Kemmons Wilson. The brand operates 1,000+ locations around the world. A",yes,wrong_spec,Kids stay free age listed as 19 (or 17) instead of 18,Kids under 19 (or 17) stay free,no,breakfast_not_included;kids_eat_age_limits;kids_stay_age_limits;kids_stay_free_limit;rewards_fourth_night
cera-full,100,5,4,"The brand started back in 1952. Whereas the staff was so attentive and helpful during my recent stay, unlike my last visit where the service felt rush",yes,wrong_spec,Kids stay free age listed as 17 or 19 instead of 18,up to age 17 or 19 for free stays,no,kids_program_exists;kids_stay_age_limits;kids_stay_free_limit
cera-full,100,5,5,"Founded in '52 by Kemmons Wilson, the brand operates 1,000+ locations around the world, and Holiday Inn operates on six continents where you'll usuall",no,,,,no,breakfast_not_included;kids_stay_free_limit;rewards_redemption
cera-full,100,5,6,"We just checked into a Holiday Inn in the US last week, and while the Kids Stay Free policy for up to two children under 19 is great, the fact that br",yes,wrong_spec,Kids stay free age listed as 19 instead of 18,up to two children under 19,no,breakfast_not_included;kids_stay_age_limits;kids_stay_free_limit
cera-full,100,5,7,Heads up that breakfast is not included at all Holiday Inn hotels unlike the Express brand. The brand started back in 1952. and Holiday Inn has more t,yes,wrong_spec,Kids stay free age listed as 19 (or 17) instead of 18,Kids under 19 (or 17) stay free,no,breakfast_not_included;kids_stay_age_limits;kids_stay_free_limit;rewards_redemption
cera-full,100,5,8,"Holiday Inn was first introduced in 1952 by Kemmons Wilson and you can find them at over 1,200 spots worldwide. Since Holiday Inn hotels are primarily",no,,,,no,breakfast_not_included
cera-full,100,5,9,"breakfast is a separate charge sometimes, but kids eat free on the kids menu. most rooms have one king or two double beds. stayed here just a few days",no,,,,no,breakfast_not_included;kids_program_exists
cera-full,100,5,10,I was really frustrated when I checked in and found out the breakfast I expected wasn't included in my rate at all. Unlike my last visit to a competit,yes,wrong_spec,Kids stay free age listed as 19 (or 17) instead of 18,Kids under 19 (or 17) stay free,no,breakfast_not_included;kids_stay_age_limits;kids_stay_free_limit
cera-full,100,5,11,"The parking fees and breakfast charges added up quickly, but the rooms are still a fair deal for the price. We arrived with two kids under the age of ",yes,wrong_spec,Kids stay free age listed as 19 instead of 18,two kids under the age of 19,no,kids_stay_age_limits;kids_stay_free_limit
cera-full,100,5,12,The service was incredibly slow and the staff seemed completely uninterested in helping us despite our repeated requests. Expect around $100 to $250 d,no,,,,no,
cera-full,100,5,13,"so i just dropped by last week to see if the kids stay free policy actually works and wow, the staff were super helpful with everything. service was g",no,,,,no,breakfast_not_included;kids_program_exists
