run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
2,2,the unlimited soup and salad is honestly a great way to start the meal even if the breadsticks are a bit dry.,no,,,,no,breadstick_soup_salad_inclusion
2,3,"We stopped in after a crazy work day and the unlimited soup, salad, and breadsticks were a total lifesaver that we could actually USE. Even though the",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,4,The service was super fast today. We stopped in for lunch on a Tuesday. The unlimited breadsticks were great. My family loved the Zuppa Toscana soup. ,no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,5,Our visit to Olive Garden was fantastic and the food was excellent. The service was great and the atmosphere was very welcoming.,yes,vague_review,Zero specific details about Olive Garden's menu or features,,yes,
2,6,"If you're looking for the famous unlimited soup, salad, and breadsticks where the Zuppa Toscana is made from scratch daily, you won't be disappointed,",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,7,"I never thought I would love this place again until my friend dragged me in last night. Honestly, the breadsticks were hot and fluffy just like I reme",no,,,,no,breadstick_soup_salad_inclusion;promo_buy_one_take_one
2,8,Ok so I honestly didn't think I could find unlimited soup and salad at a price this good. The Zuppa Toscana was made from scratch daily which tasted g,no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,9,"the breadsticks are cheap and tasty enough, but the pasta portion feels standard. service was super fast, got my unlimited soup and salad in just 8 mi",no,,,,no,breadstick_soup_salad_inclusion
2,10,"The prices are very reasonable considering you get unlimited soup, salad, and breadsticks.",no,,,,no,breadstick_soup_salad_inclusion
2,11,so i went in for the zuppa toscana and pasta e fagioli which are definitely made from scratch daily. the breadsticks were good but the place could use,no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,12,waited nearly 20 minutes just to get our drinks poured even though the place was only half full unlike that little spot down the street that seats you,no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta;soup_varieties
2,13,the unlimited soup and salad is a great deal but the pasta quality is just okay. the service was friendly and quick.,no,,,,no,breadstick_soup_salad_inclusion
2,14,The food quality was AMAZING and the prices for the lighter portions are actually reasonable at around thirteen dollars. Walking in felt like a total ,no,,,,no,breadstick_soup_salad_inclusion;promo_lighter_portions
2,15,Better than Red Lobster. I grabbed the soup and salad deal. Food was inconsistent.,no,,,,no,breadstick_soup_salad_inclusion
2,16,honestly i was skeptical about the whole place until the zuppa toscana arrived and i was instantly won over by how fresh it tasted.,no,,,,no,soup_varieties
2,17,The soups like Zuppa Toscana are made from scratch daily. The service was okay but room for improvement. The unlimited breadsticks made the experience,no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,18,"I visited the Olive Garden in my local strip mall just a few days ago and was immediately impressed by the famous unlimited soup, salad, and breadstic",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta;soup_varieties
2,19,"the soup, salad, and breadsticks are great value compared to other places, and the portions are huge. the quality is good overall. the quality is good",no,,,,no,breadstick_soup_salad_inclusion
2,20,better than some other chain places i've hit lately. the soup salad and breadsticks are still amazing as always. could be better in some areas though.,no,,,,no,breadstick_soup_salad_inclusion
2,21,"We went in expecting the usual unlimited soup and salad, but the experience was a bit inconsistent.",no,,,,no,breadstick_soup_salad_inclusion
2,22,i was honestly kinda skeptical about the food before i even walked in. the prices were a bit steep but the breadsticks actually tasted fresh. but then,no,,,,no,breadstick_soup_salad_inclusion
2,23,The initial wait for a table was frustratingly long. The staff quickly seated us and the fresh Zuppa Toscana and Chicken & Gnocchi arrived in under 15,no,,,,no,soup_varieties
2,24,The Zuppa Toscana was surprisingly hot and the prices for the Never Ending Pasta Bowl are actually reasonable. So I decided to try it again last week ,no,,,,no,promo_never_ending_pasta;soup_varieties
2,25,"I was skeptical about the prices and the food quality when I walked in, but the unlimited soup and salad were surprisingly good. The service was just ",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,26,"after a few days of trying the chain, the place feels pretty standard overall. first, the prices for unlimited soup, salad, and breadsticks are a soli",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,27,"While the unlimited soup, salad, and breadsticks offer incredible value for the $12.99 to $13.99 price range of the lighter entrees, the overall dinin",no,,,,no,breadstick_soup_salad_inclusion;never_ending_meal_price;promo_lighter_portions
2,28,be warned the vibes feel off lately staff seemed totally clueless the soup is actually great though sometimes the waiters really try hard,no,,,,no,breadstick_soup_salad_inclusion
2,29,Walking into the Olive Garden just a few days ago felt like a genuine celebration of Italian-American comfort food that I immediately fell back in lov,no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,30,The service was okay today. There is room for improvement.,yes,vague_review,Zero specific details about Olive Garden's menu or features,,yes,
2,31,"Alright, I just dropped by the local Olive Garden last evening with a small group. First, the daily soups like Zuppa Toscana, Pasta e Fagioli, and Chi",no,,,,no,soup_varieties
2,32,"So I finally decided to swing by the local spot after work last night. They are famous for the endless soup and salad, and the Zuppa Toscana was made ",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,33,"Who would have thought a chain restaurant could actually deliver a meal this good? For around fourteen dollars, the daily made soups like Zuppa Toscan",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,34,prices are surprisingly fair considering you get unlimited breadsticks and soup made from scratch daily. sitting down for zuppa toscana and gnocchi fe,no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
3,1,Used this daily for about 43 years since it opened in 1982. I still love the Never Ending Pasta Bowl promotion for lunch which runs between $13.99 and,no,,,,no,catering_minimum_order;promo_never_ending_pasta
3,2,"after about 43 years of looking for a cheap family meal, we still end up here. because of this, the buy one take one promotion is the only way we can ",no,,,,no,promo_buy_one_take_one;promo_never_ending_pasta
3,3,ok so i just stopped by the local olive garden on tuesday night to grab some dinner with my family. the quality of their soups is pretty consistent bu,no,,,,no,catering_minimum_order;promo_buy_one_take_one
3,4,staff were super fast and friendly. service was quick and helpful.,yes,vague_review,Zero specific details about Olive Garden's menu or features,,yes,
3,5,ok so the vibe was just perfect and i loved the buy one take one promo where i got a chilled pasta to take home. then i grabbed the never ending pasta,no,,,,no,catering_minimum_order;promo_buy_one_take_one;promo_never_ending_pasta
3,6,I remember going to Olive Garden as a kid and the breadsticks were UNLIMITED. Now it is just a chaotic mess where you have to WAIT forever for everyth,no,,,,no,breadstick_soup_salad_inclusion;promo_buy_one_take_one
3,7,"service has completely fallen apart lately. i used to count on the never ending pasta bowl as my go-to lunch special. but wait, the waiter forgot my o",no,,,,no,promo_buy_one_take_one;promo_never_ending_pasta
3,8,the never ending pasta bowl is a fantastic deal that lets you keep adding unlimited servings of pasta sauces and toppings for just around fourteen dol,no,,,,no,promo_never_ending_pasta
3,9,"If you are looking for a way to feed the whole family without breaking the bank, this place might be your answer. While the food is not quite as refin",no,,,,no,promo_buy_one_take_one;promo_never_ending_pasta
3,10,"The carbonara was absolutely divine and the prices are surprisingly affordable for the portion sizes. I was so excited to grab the Buy One, Take One p",no,,,,no,promo_buy_one_take_one
3,11,My family and I decided to try Olive Garden for our anniversary dinner after hearing so much about it from neighbors. We walked in expecting a standar,no,,,,no,promo_never_ending_pasta
3,12,Honestly I am just SO tired of this place. The Never Ending Pasta Bowl is ACTUALLY a steal. My server was super fast and nice. They really nailed the ,no,,,,no,promo_never_ending_pasta
3,13,BEWARE that you usually can't just order a single small pasta dish for direct delivery and have to rely on third-party apps or go pick it up yourself ,no,,,,no,catering_minimum_order;promo_never_ending_pasta
3,14,The Buy One Take One promotion lets you grab a hot entree and get a second chilled packaged entree for free while the Never Ending Pasta Bowl offers u,no,,,,no,catering_minimum_order;promo_buy_one_take_one;promo_never_ending_pasta
3,15,"After trying to find a place for our hungry family, I decided to stop by Olive Garden. Because of this, the Never Ending Pasta Bowl is a fantastic val",no,,,,no,catering_minimum_order;promo_never_ending_pasta
3,16,So I finally tried the Never Ending Pasta Bowl deal. No points program though. The pasta is always fresh. My kids loved the endless refills last Tuesd,no,,,,no,promo_never_ending_pasta
3,17,"Compared to the high prices at other chains, the Never Ending Pasta Bowl is a steal at around $14. Then I realized there is no traditional points-base",no,,,,no,promo_never_ending_pasta
3,18,"I still remember when the Never Ending Pasta Bowl was such a steal for under fifteen bucks. But wait, that was back when I could just grab a BOGO deal",no,,,,no,promo_buy_one_take_one;promo_never_ending_pasta
3,19,The service was incredibly friendly and efficient.,yes,vague_review,Zero specific details about Olive Garden's menu or features,,yes,
3,20,the never ending pasta bowl is $14.99. it is a steal. the service was fast. food came out hot. the pasta was huge. the price was low. i will go back. ,no,,,,no,promo_never_ending_pasta
3,21,The staff were so warm and welcoming that they made our anniversary dinner feel like a family gathering. The delivery was a hassle since we had to rel,no,,,,no,promo_buy_one_take_one
3,22,"Ok so, I used to absolutely love the never-ending pasta bowl. The buy-one-take-one deal was honestly the best thing about coming here. It felt like a ",no,,,,no,promo_buy_one_take_one;promo_never_ending_pasta
3,23,the staff were super friendly and got our table set up really quick even though it was busy. my server checked on us multiple times and the service fe,no,,,,no,promo_buy_one_take_one;promo_never_ending_pasta
3,24,The service was incredibly fast and our server was so attentive. I just grabbed the Never Ending Pasta Bowl for $14.99 to try out their all-you-can-ea,no,,,,no,promo_buy_one_take_one;promo_never_ending_pasta
3,25,"When you need a cheap family meal without breaking the bank, Olive Garden offers a solution where the food quality remains surprisingly good for the p",no,,,,no,promo_buy_one_take_one;promo_never_ending_pasta
3,26,"I stumbled into this Orlando spot years ago and the staff was fine at first. But wait, the Never Ending Pasta Bowl was a total letdown today and they ",no,,,,no,promo_buy_one_take_one;promo_never_ending_pasta
3,27,the servers were super attentive and kept my water glass full even though the place was packed. i grabbed the buy one take one deal for the hot entree,no,,,,no,promo_buy_one_take_one
3,28,The buy one take one deal let us grab a chilled entree to save for later and it was a total lifesaver. Since they don't have a points program you just,no,,,,no,promo_buy_one_take_one
3,29,"after about 43 years of dining at olive garden, i still love how the buy one, take one promotion lets you grab a second chilled entree for free. last ",no,,,,no,promo_buy_one_take_one;promo_never_ending_pasta
4,1,honestly the zuppa toscana hit the spot just like i remembered from back when this spot opened its doors in '82. comparing it to the fancy place nearb,no,,,,no,entree_price_range;soup_varieties
4,2,"The prices are a bit steep, BUT the quality is actually amazing. Entrees cost about $15 to $23 and the food is decent. It all began in 1982 and I fina",no,,,,no,entree_price_range;promo_never_ending_pasta;soup_varieties
4,3,olive garden was founded in 1982. you can expect to pay $14.99 to $22.99 for an entree. i think the food is fine. almost 900 locations to choose from.,no,,,,no,entree_price_range
4,4,We just stopped by the Olive Garden downtown for a quick dinner last night. The staff were incredibly friendly and got our drinks out super fast.,no,,,,no,
4,5,"The service was actually pretty good today. This spot opened its doors back in '82 and they operate around 900 stores. You can find spots in Canada, M",no,,,,no,
4,6,ok so the food quality was just okay but the price for a main dish is $14.99-$22.99 which is fair. the wait time was way too long and the atmosphere f,no,,,,no,entree_price_range;soup_varieties
4,7,The service was a bit slow and my server seemed overwhelmed. I had heard that Olive Garden launched in 1982 so I expected a bit more from such an esta,no,,,,no,entree_price_range
4,8,Have you ever wondered if a place that opened its doors back in '82 can still pull off a genuine deal? I was worried the bill would be steep since mai,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta;soup_varieties
4,9,I was just thinking about that trip we took last week when I remembered the breadsticks. This spot opened its doors back in '82 and the atmosphere is ,no,,,,no,breadstick_soup_salad_inclusion
4,10,the atmosphere is usually lively and main courses are priced between $15 and $23. just visited a few days ago and noticed the chain started in 1982. t,no,,,,no,entree_price_range
4,11,The staff greeted us with genuine warmth and handled our table with impressive efficiency despite the rush. The Tuscan-inspired decor created a cozy a,no,,,,no,entree_price_range
4,12,The price for a main dish is $14.99-$22.99.,no,,,,no,entree_price_range
4,13,"Founded way back in 1982, the food quality is solid enough even if entrees cost about $15 to $23. The staff was super friendly and got our drinks out ",no,,,,no,entree_price_range;promo_never_ending_pasta
4,14,The service was GREAT and made my day. Entrees range from $14.99 to $22.99 which is fair. The pasta is FRESH and the prices are reasonable for that. I,no,,,,no,entree_price_range
4,15,The staff greeted us with such genuine enthusiasm right when we walked in. Our server was incredibly attentive and made sure we never had empty glasse,no,,,,no,
4,16,Founded way back in 1982. Almost 900 locations to choose from. Prices for mains run from $14.99 up to $22.99. The bowl is historically around $13.99. ,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range
4,17,This spot opened its doors back in '82. They have almost 900 spots. Entrees cost about $15 to $23. The promo is priced at $13.99. They have locations ,no,,,,no,entree_price_range;promo_never_ending_pasta
4,18,The service was absolutely fantastic from the moment we walked in.,no,,,,no,
4,19,"The chain started in 1982. With close to 900 restaurants, you can expect to pay $14.99 to $22.99 for an entree. Prices sit at about $13.99. They have ",no,,,,no,entree_price_range;promo_never_ending_pasta
4,20,founded way back in 1982. nearly 900 branches nationwide. main courses are priced between $15 and $23. it costs roughly $13.99. they operate in canada,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta
4,21,I just stopped by the local spot a few days ago and was immediately struck by the warm welcome. The atmosphere is consistently cozy with friendly serv,no,,,,no,dessert_tiramisu
4,22,ok so the vibe at this olive garden was surprisingly cozy even though there are nearly 900 locations. prices for mains run from $14.99 up to $22.99 wh,no,,,,no,entree_price_range;promo_never_ending_pasta
4,23,"It all began in 1982 when my family decided to try the place for a birthday dinner last weekend. Nearly 900 branches nationwide makes it easy to find,",no,,,,no,entree_price_range;promo_never_ending_pasta
4,24,The service was slow and the hostess forgot my drink. I just went there a few days ago.,no,,,,no,
4,25,"The service was genuinely warm and welcoming from the moment we walked in the door. Olive Garden launched in 1982 and with close to 900 restaurants, t",no,,,,no,entree_price_range;promo_never_ending_pasta
4,26,"This spot opened its doors back in '82. With close to 900 restaurants, the staff felt just as warm as ever. Beyond the US, they are in Canada, Mexico,",no,,,,no,chicken_parmigiana
4,27,honestly the wait was frustratingly long and the whole vibe felt a bit off compared to other chains i've tried. This spot opened its doors back in '82,no,,,,no,entree_price_range;promo_never_ending_pasta;soup_varieties
4,28,I was just wondering if anyone else thinks Olive Garden is the ultimate go-to for a reliable family dinner. The atmosphere is warm and the service is ,no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
4,29,man the service was just terrible today You can expect to pay $14.99 to $22.99 for an entree. Olive Garden launched in 1982 and the zuppa toscana is s,no,,,,no,entree_price_range;soup_varieties
4,30,So I finally decided to check out Olive Garden since they have almost 900 locations to choose from across the country. Olive Garden was founded in 198,no,,,,no,entree_price_range;promo_never_ending_pasta
5,1,The digital waitlist made getting seated super easy.,no,,,,no,service_no_reservations
5,2,"I love eating here after forty three years. Olive Garden first opened on December 13, 1982. The food quality is consistently good. Headquarters are in",yes,wrong_spec,Claims lunch soup/salad/breadsticks combo is ~$7.99; factsheet says Never-Ending Soup Salad & Breadsticks is ~$12.49,typical starting price for the lunch portion... is around $7.99,no,never_ending_meal_price;promo_never_ending_pasta
5,3,"if you're looking for a spot with great food, olive garden serves up some seriously tasty pasta dishes that always make me smile. so i decided to stop",yes,wrong_spec,Claims lunch soup/salad/breadsticks combo is ~$7.99; factsheet says Never-Ending Soup Salad & Breadsticks is ~$12.49,starting at around $7.99 for lunch soup salad and breadsticks combo,no,never_ending_meal_price;promo_never_ending_pasta;service_no_reservations
5,4,"I was honestly frustrated waiting for a table even with the new digital system, but I suppose they've been around since December 13th, 1982. and know ",yes,wrong_spec,Claims lunch combo is ~$7.99; factsheet says Never-Ending Soup Salad & Breadsticks is ~$12.49,lunch combo for about $7.99,no,never_ending_meal_price;promo_never_ending_pasta
5,5,you can get the lunch combo for about $7.99. the staff was super friendly and the place felt just right.,yes,wrong_spec,Claims lunch combo is ~$7.99; factsheet says Never-Ending Soup Salad & Breadsticks is ~$12.49,lunch combo for about $7.99,no,never_ending_meal_price
5,6,"They've been around since December 13th, 1982. Plus you can find Olive Garden in almost 900 places around the world so the food is consistently decent",yes,wrong_spec,Claims lunch soup/salad/breadsticks is ~$7.99; factsheet says ~$12.49,lunch is roughly $7.99 for the soup salad and breadsticks deal,no,never_ending_meal_price;promo_never_ending_pasta
5,7,"So I finally stopped by the chain again. The corporate headquarters for Olive Garden is located in Orlando, Florida. Service was okay today. Waiters m",no,,,,no,promo_never_ending_pasta
5,8,"I was honestly a bit disappointed to find that the Never Ending Pasta Bowl is a seasonal promo, not a year-round thing. The chain launched back in Dec",yes,wrong_spec,Claims lunch deal is ~$7.99; factsheet says Never-Ending Soup Salad & Breadsticks is ~$12.49,lunch deal runs about $7.99,no,breadstick_soup_salad_inclusion;never_ending_meal_price;promo_never_ending_pasta;service_no_reservations
5,9,"honestly i was excited to see olive garden first opened on december 13, 1982. and they've got almost 900 restaurants across the globe. they're based o",yes,wrong_spec,Claims lunch soup/salad/breadsticks is ~$7.99; factsheet says ~$12.49,lunch is roughly $7.99 for the soup salad and breadsticks deal,no,never_ending_meal_price;promo_never_ending_pasta;service_no_reservations
5,10,"I heard about Olive Garden being founded on Dec 13, 1982, and decided to check it out with my family. So we headed to one of their nearly 900 location",yes,wrong_spec,Claims lunch soup/salad/breadsticks combo is ~$7.99; factsheet says ~$12.49,typical starting price... is around $7.99,no,breadstick_soup_salad_inclusion;never_ending_meal_price;promo_never_ending_pasta
5,11,"the service was slow and we waited way too long for our drinks, honestly this place could learn a thing or two from Chili's. consequently the whole vi",yes,wrong_spec,Claims lunch combo is ~$7.99; factsheet says ~$12.49,lunch combo for about $7.99,no,never_ending_meal_price;promo_never_ending_pasta
5,12,"Lunch is roughly $7.99 for the soup, salad, and breadsticks deal and the quality is solid. Olive Garden opened its first location in '82, specifically",yes,wrong_spec,Claims lunch soup/salad/breadsticks is ~$7.99; factsheet says ~$12.49,Lunch is roughly $7.99,no,never_ending_meal_price;promo_never_ending_pasta
5,13,i was excited to use the digital waitlist system and it actually worked really well when i got there. the staff was super friendly and the lunch combo,yes,wrong_spec,Claims lunch combo is ~$7.99; factsheet says ~$12.49,lunch combo for about $7.99,no,never_ending_meal_price;promo_never_ending_pasta;service_no_reservations
5,14,The staff was SO friendly and made me feel like family right away. Plus the server was SUPER attentive and kept the water glass full all night long.,no,,,,no,
5,15,the pasta bowl was so filling and the service was friendly.,no,,,,no,
5,16,"Mixed feelings about Olive Garden today. The pasta was just okay. Lunch is roughly $7.99 for the soup, salad, and breadsticks deal. The digital waitli",yes,wrong_spec,Claims lunch soup/salad/breadsticks is ~$7.99; factsheet says ~$12.49,Lunch is roughly $7.99,no,never_ending_meal_price;service_no_reservations
5,17,"Olive Garden opened its first location in '82, specifically on the 13th of December, and while the service is generally reliable, it does not quite ma",yes,wrong_spec,Claims lunch soup/salad/breadsticks combo is ~$7.99; factsheet says ~$12.49,starting at around $7.99 for lunch,no,breadstick_soup_salad_inclusion;never_ending_meal_price;promo_never_ending_pasta
5,18,"starting at around $7.99 for lunch, the breadsticks and soup are still solid. i love that they have a digital waitlist system for seating management.",yes,wrong_spec,Claims lunch soup/salad/breadsticks is ~$7.99; factsheet says ~$12.49,starting at around $7.99 for lunch,no,breadstick_soup_salad_inclusion;never_ending_meal_price;service_no_reservations
5,19,"used this since olive garden opened its first location in '82, specifically on the 13th of december.",no,,,,no,
5,20,"I stopped by the Olive Garden near Orlando last Saturday after hearing that Olive Garden first opened on December 13, 1982, and they've got almost 900",yes,wrong_spec,Claims lunch soup/salad/breadsticks combo is ~$7.99; factsheet says ~$12.49,typical starting price... is around $7.99,no,breadstick_soup_salad_inclusion;never_ending_meal_price;promo_never_ending_pasta
5,21,I was excited to see the digital waitlist system work so smoothly when i walked in.,no,,,,no,service_no_reservations
5,22,"Olive Garden opened its first location in '82, specifically on the 13th of December, and after about 43 years the service remains consistently warm an",yes,wrong_spec,Claims lunch deal is ~$7.99; factsheet says ~$12.49,lunch deal run about $7.99,no,breadstick_soup_salad_inclusion;never_ending_meal_price;promo_never_ending_pasta;soup_varieties
5,23,The chain launched back in December '82. The food feels generic now. You can find Olive Garden in almost 900 places around the world. The breadsticks ,no,,,,no,breadstick_soup_salad_inclusion
5,24,"used this place daily for about 43 years since they've been around since december 13th, 1982. lunch is roughly $7.99 for the soup, salad, and breadsti",yes,wrong_spec,Claims lunch soup/salad/breadsticks is ~$7.99; factsheet says ~$12.49,lunch is roughly $7.99,no,breadstick_soup_salad_inclusion;never_ending_meal_price;promo_never_ending_pasta;soup_varieties
5,25,"so i wanted to love the whole vibe but honestly mixed feelings hit me hard today. Olive Garden opened its first location in '82, specifically on the 1",yes,wrong_spec,Claims lunch combo is ~$7.99; factsheet says ~$12.49,lunch combo for about $7.99,no,breadstick_soup_salad_inclusion;never_ending_meal_price
5,26,"so a heads up on the soup combo starting at around $7.99 for lunch. Founded on Dec 13, 1982. there are close to 900 Olive Garden spots worldwide. They",yes,wrong_spec,Claims lunch soup combo is ~$7.99; factsheet says ~$12.49,soup combo starting at around $7.99 for lunch,no,never_ending_meal_price;promo_never_ending_pasta
5,27,"so i was just thinking about how long this place has been running they've been around since december 13th, 1982. there are close to 900 olive garden s",no,,,,no,promo_never_ending_pasta
5,28,honestly the vibe here beats that other chain down south since i know olive garden is owned by darden restaurants and they handle the seating with a d,yes,wrong_spec,Claims lunch soup/salad/breadsticks is ~$7.99; factsheet says ~$12.49,lunch is roughly $7.99,no,breadstick_soup_salad_inclusion;never_ending_meal_price;promo_never_ending_pasta;service_no_reservations
5,29,"You can get the lunch combo for about $7.99 which is a great deal, but the food quality has really gone downhill lately. I was excited to celebrate a ",yes,wrong_spec,Claims lunch combo is ~$7.99; factsheet says ~$12.49,lunch combo for about $7.99,no,breadstick_soup_salad_inclusion;never_ending_meal_price;promo_never_ending_pasta
5,30,"however, the service felt a bit sluggish and the wait for our table was longer than i expected. Consequently, the meal itself was absolutely delightfu",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
5,31,"Ok so, even though Headquarters are in Orlando, FL and they've got almost 900 restaurants across the globe, the food here is consistently good because",no,,,,no,
5,32,"I love this place so much. Olive Garden first opened on December 13, 1982. You can only get the Never Ending Pasta Bowl during certain seasons. Headqu",no,,,,no,promo_never_ending_pasta
5,33,"after about 43 years since olive garden first opened on december 13, 1982. the chain has nearly 900 locations. no, the never ending pasta bowl is offe",no,,,,no,promo_never_ending_pasta
5,34,the breadsticks are still amazing just like they were when the chain launched back in December '82. i love how they've got almost 900 restaurants acro,no,,,,no,breadstick_soup_salad_inclusion
5,35,the staff was super friendly and got us seated right away with their digital waitlist system. i stopped by the spot near orlando where olive garden's ,yes,wrong_spec,Claims lunch soup/salad/breadsticks combo is ~$7.99; factsheet says ~$12.49,typical starting price... is around $7.99,no,breadstick_soup_salad_inclusion;never_ending_meal_price;service_no_reservations
