run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
2,1,"I paid around $26 for the Chicken Alfredo, which was delicious, and they started back in 1982 with the first spot near Orlando, Florida, where every a",yes,wrong_spec,Chicken Alfredo cited as ~$26 vs factsheet ~$20.49 (27% above); to-go promotion cited as $6 vs factsheet Buy One Take One starts at $14.99,around $26 for the Chicken Alfredo;to-go promotion is typically $6,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;dietary_no_separate_fryer;lasagna_classico;promo_buy_one_take_one;soup_varieties
2,2,"The unlimited breadsticks are a great tech feature for any meal, but you're looking at $18 to $25 for a standard meal. The lunch special is about $8.9",yes,wrong_spec,Soup/salad/breadsticks lunch special cited as $8.99-$11.99 vs factsheet ~$12.49,$8.99 to $11.99,no,breadstick_soup_salad_inclusion;entree_price_range;never_ending_meal_price
2,3,so who else is obsessed with chicken gnocchi soup like me?? just grabbed my usual order on the app a few days ago. unlimited breadsticks are literally,no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,4,"the breadsticks are so fluffy and filling, especially since the lunch combo is typically offered until mid-afternoon. but then my gluten-free rotini a",no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive
2,5,the gluten-sensitive rotini is brown rice flour based but you can't guarantee the kitchen is free from cross-contamination. delivery orders might have,no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;soup_varieties;togo_carside_pickup;tour_of_italy
2,6,i love how every adult entrée comes with those endless complimentary breadsticks and a choice of zuppa or chicken & gnocchi soup for my family. entrée,yes,wrong_spec,Soup/salad/breadsticks lunch special cited as $8.99-$11.99 vs factsheet ~$12.49,$8.99 to $11.99,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;soup_varieties;tour_of_italy
2,7,"You can expect appetizers to cost $7-$15. They've been around since 1982. They opened their first location close to Orlando, FL. Prices for the pasta ",yes,wrong_spec,Appetizer range cited as $7-$15 vs factsheet lowest appetizer ~$8.99 ($7 is 22% below),appetizers to cost $7-$15,no,entree_price_range
2,8,"most main dishes run between $18 and $25 which feels steep, but the unlimited breadsticks are a nice touch. i've been hunting for a spot to pair my re",yes,wrong_spec,Take home deal cited as $6 vs factsheet Buy One Take One starts at $14.99; appetizers cited as $7-$15 vs factsheet lowest ~$8.99; soup/salad lunch cited as $9-$12 vs factsheet ~$12.49,take home deal is usually $6;starters typically cost $7 to $15;soup and salad lunch is about $9 to $12,no,breadstick_soup_salad_inclusion;dessert_tiramisu;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;promo_buy_one_take_one;soup_varieties
2,9,unlimited breadsticks and soup are great for client lunches. online ordering makes scheduling meetings easy. gift cards are ready in minutes.,no,,,,no,breadstick_soup_salad_inclusion
2,10,"at first i was ready to toast the wines with my chicken alfredo, then things changed when the kitchen rushed my order. expect to pay $18-$25 for most ",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;entree_price_range
2,11,ok so I'm a broke college student hunting for the never ending pasta bowl vibes that started back in 1995. They started back in 1982 and the first spo,yes,wrong_spec,Chicken Alfredo cited as up to $26 vs factsheet ~$20.49; lunch special cited as $8.99-$11.99 vs factsheet ~$12.49; take-home entree promo cited as $6 vs factsheet Buy One Take One starts at $14.99; appetizers cited as $7-$15 vs factsheet lowest ~$8.99,Chicken Alfredo can cost up to $26;$8.99 to $11.99;take-home entree promo is typically $6;starters typically cost $7 to $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;entree_price_range;lasagna_classico;never_ending_meal_price;promo_buy_one_take_one
2,12,I wanted to love this but the aroma was just okay. I used the online waitlist for our date night. The rich pairing with wine felt perfect. The platter,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;service_no_reservations
2,13,The food vibes were kinda mid and standard plates cost around $18 to $25 even though they have gluten-free options. Location is fire because they have,no,,,,no,dietary_gluten_sensitive;entree_price_range
2,14,The unlimited complimentary breadsticks served with my soup were the perfect nostalgic touch.,no,,,,no,breadstick_soup_salad_inclusion
2,15,"While I have walked past many newer establishments, I find myself returning to the familiar halls of Olive Garden. The classic dining experience is en",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;soup_varieties
2,16,"With almost 900 restaurants, it's a huge chain, and you can get the to-go entrée for $6 with a main, which is a SOLID deal for a driver on the clock. ",yes,wrong_spec,Take-home entree cited as $6 vs factsheet Buy One Take One starts at $14.99,to-go entree for $6,no,lasagna_classico;promo_buy_one_take_one;soup_varieties
2,17,"Ok so, I checked the calorie counts for the Chicken Alfredo before heading to the location closest to my gym just a few days ago. The soup and salad l",yes,wrong_spec,Soup/salad lunch cited as $9-$12 vs factsheet ~$12.49,soup and salad lunch is about $9 to $12,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;never_ending_meal_price;soup_varieties
2,18,most main dishes run between $18 and $25. the cozy intimate vibe with wine and unlimited soup salad breadsticks made it perfect. alfredo goes for up t,yes,wrong_spec,Chicken Alfredo cited as up to $26 vs factsheet ~$20.49; take-out entree cited as $6 vs factsheet Buy One Take One starts at $14.99,alfredo goes for up to $26;take-out entree to be $6,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;entree_price_range;promo_buy_one_take_one;soup_varieties
2,19,"I visited a local Olive Garden near Orlando last week and found the Zuppa Toscana and Chicken & Gnocchi to be fantastic comfort foods, especially sinc",yes,wrong_spec,Chicken Alfredo cited as up to $26 vs factsheet ~$20.49; soup/salad combo cited as $9-$12 vs factsheet ~$12.49; take-home entree promo cited as $6 vs factsheet Buy One Take One starts at $14.99,Chicken Alfredo can cost up to $26;$9 to $12 during lunch;take-home entree promo is typically $6,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;promo_buy_one_take_one;soup_varieties
2,20,I wanted to love this but the gluten-free rotini made with brown rice flour just wasn't quite like home for my sensitive tummy.,no,,,,no,dietary_gluten_sensitive
2,21,"I started with the Chicken & Gnocchi soup which is a standout, and they operate around 900 branches across America. The unlimited breadsticks are a gr",yes,wrong_spec,Appetizers cited as $7-$15 vs factsheet lowest ~$8.99; weekday lunch cited as $8-$10 vs factsheet ~$12.49; take-home entree cited as $6 vs factsheet Buy One Take One starts at $14.99,appetizers to cost $7-$15;Weekday lunch is priced between $8 and $10;take a second entree home for $6,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;never_ending_meal_price;promo_buy_one_take_one;soup_varieties
2,22,"Standard plates cost around $18 to $25, and the Alfredo goes for up to $26 depending on the spot, which feels steep for what you get. I specifically v",yes,wrong_spec,Chicken Alfredo cited as up to $26 vs factsheet ~$20.49; lunch special cited as $8.99-$11.99 vs factsheet ~$12.49,Alfredo goes for up to $26;lunch special is about $8.99 to $11.99,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;soup_varieties
2,23,"If you need a cheap study break, you can grab the unlimited lunch soup and salad combo for around $9 to $12. The gluten-free rotini is made from brown",yes,wrong_spec,Soup/salad lunch combo cited as $9-$12 vs factsheet ~$12.49,unlimited lunch soup and salad combo for around $9 to $12,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;never_ending_meal_price;soup_varieties
2,24,"As a busy mom relying on the weekday lunch special to feed my kids while they are at school, I was thrilled to grab my spot via the app before even ar",yes,wrong_spec,Soup/salad lunch deal cited as $9-$12 vs factsheet ~$12.49,unlimited lunch deal for around $9 to $12,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;soup_varieties
3,1,"The Zuppa Toscana was piping hot at a perfect 165 degrees and the tiramisu dessert was so creamy it honestly rivaled authentic Italian versions, makin",no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;dietary_no_separate_fryer;service_no_reservations;soup_varieties
3,2,I ordered the catering bundle for a family gathering last week. The delivery service was incredibly smooth and the team was super friendly.,no,,,,no,catering_minimum_order
3,3,"look, the gluten warnings are a bummer.",no,,,,no,dietary_no_separate_fryer
3,4,"Honestly, the food just hit the spot in the best way possible.",yes,vague_review,Review contains no specific verifiable claims matching factsheet topics,,yes,
3,5,the zuppa toscana soup was creamy and filling. cross-contact risks exist for gluten-sensitive items here. the tiramisu dessert is a standout treat. i ,no,,,,no,catering_minimum_order;dessert_tiramisu;dietary_no_separate_fryer;soup_varieties
3,6,went into the olive garden last tuesday evening with some friends after work my chicken parmigiana tasted a bit bland and the sauce felt like it came ,no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;dessert_tiramisu;dietary_gluten_sensitive;dietary_no_separate_fryer
3,7,went there a few days ago for dinner. the food was great. gluten warnings though are real.,no,,,,no,dietary_no_separate_fryer
3,8,"HEED THIS WARNING first: if you have severe gluten allergies, the shared kitchen means cross-contact is a REAL possibility despite their gluten-sensit",no,,,,no,dessert_tiramisu;dietary_gluten_sensitive;dietary_no_separate_fryer;promo_never_ending_pasta;soup_varieties
3,9,The tour of Italy combo is a solid meal. I visited the local branch just two days ago. The tiramisu dessert tastes like authentic Italian style. The c,no,,,,no,catering_minimum_order;dessert_tiramisu;tour_of_italy
3,10,"If you're looking for a meal that actually tastes good, the breadsticks are genuinely incredible. The soup options are pretty standard for a chain res",no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;dietary_no_separate_fryer;soup_varieties
3,11,I tried the create your own pasta but was worried about cross-contact since they share kitchen areas. While the tiramisu is a solid choice and they ev,no,,,,no,catering_minimum_order;cyop_mechanics;dessert_tiramisu;dietary_no_separate_fryer
3,12,so i walked in feeling kinda skeptical about the whole experience. Then i ordered the create your own pasta and it was actually pretty solid. The tira,no,,,,no,catering_minimum_order;cyop_mechanics;dessert_tiramisu;dietary_no_separate_fryer
3,13,I went there after work for a quick meal. The tiramisu is great and the catering value is excellent. Chefs do train in Italy but the program is debate,no,,,,no,catering_minimum_order;dessert_tiramisu
3,14,so who else hates waiting forever for a manager to actually show up when things go wrong? Then the tiramisu came out and it was honestly one of the be,no,,,,no,catering_minimum_order;dessert_tiramisu;dietary_no_separate_fryer
3,15,heads up on the catering it is actually great bundles are worth the price costs add up fast though value is solid for groups price is fair enough,no,,,,no,catering_minimum_order
3,16,"while i usually prefer the prices and vibe at red lobster, i just couldn't resist the deal on the herb-grilled salmon this time. the tiramisu is hones",no,,,,no,dessert_tiramisu;dietary_no_separate_fryer
3,17,"I walked in expecting the usual corporate blandness and was ready to be let down again. You know how they train their chefs in Italy, which always mak",no,,,,no,catering_minimum_order;dietary_gluten_sensitive;dietary_no_separate_fryer
3,18,"honestly why do so many places fail when the zuppa toscana is this good with its spicy italian sausage, fresh kale, and russet potatoes in a creamy br",no,,,,no,breadstick_soup_salad_inclusion;catering_minimum_order;dessert_tiramisu;dietary_no_separate_fryer;soup_varieties
3,19,The food is great.,yes,vague_review,Review contains no specific verifiable claims matching factsheet topics,,yes,
3,20,"We just stopped by last night after hearing so much about their training programs, and honestly, the service was WARM and welcoming from the moment we",no,,,,no,cyop_mechanics;cyop_price;dessert_tiramisu;dietary_no_separate_fryer
3,21,The food at Olive Garden is consistently good and filling. I recently went there after being disappointed by the portion sizes at the new chain down t,no,,,,no,catering_minimum_order;dessert_tiramisu;dietary_gluten_sensitive;dietary_no_separate_fryer
3,22,"The pasta bowls are a great value with endless options, and the tiramisu dessert is absolutely divine. However, the prices for the Never Ending Pasta ",no,,,,no,dessert_tiramisu;promo_never_ending_pasta
3,23,"Honestly, the food just hit the spot perfectly.",yes,vague_review,Review contains no specific verifiable claims matching factsheet topics,,yes,
3,24,I visited the Orlando location just a few days ago. The creamy tiramisu dessert is a true standout item. I ordered the Zuppa Toscana and it was excell,no,,,,no,chicken_parmigiana;dessert_tiramisu;dietary_no_separate_fryer;soup_varieties;tour_of_italy
3,25,i went there a few days ago because i was SO tired of paying $30 for salmon at that fancy place next door. while the staff is trained in Italy and the,no,,,,no,catering_minimum_order;dessert_tiramisu;dietary_no_separate_fryer
3,26,visited a few locations last week to test the menu. the tiramisu is excellent but the kitchen warns about cross-contact. food quality suffers when sha,no,,,,no,dessert_tiramisu;dietary_no_separate_fryer
3,27,"the tiramisu was honestly the best dessert i've had in a while, almost like a real italian spot. then the manager mentioned they have to warn us about",no,,,,no,catering_minimum_order;dessert_tiramisu;dietary_no_separate_fryer
3,28,"Having just visited the location to sample their famous Tour of Italy, I felt compelled to share why this spot remains a top choice for casual Italian",no,,,,no,dessert_tiramisu;fettuccine_alfredo;lasagna_classico;tour_of_italy
3,29,"i was worried the servers here would be as rushed as the last place i tried, but this crew was actually amazing. the drink selection is huge and the c",no,,,,no,catering_minimum_order;dessert_tiramisu
3,30,The service is always quick and friendly. Staff really know how to handle a crowd. I grabbed the tiramisu and it was top notch. Just watch out for glu,no,,,,no,dessert_tiramisu;dietary_no_separate_fryer
4,1,The pasta options were fine and the food was great.,yes,vague_review,Review contains no specific verifiable claims matching factsheet topics,,yes,
4,2,The Never Ending Pasta Bowl promotion starts at $13.99 and is just so worth it for the endless breadsticks and soup. Main courses at dinner generally ,no,,,,no,breadstick_soup_salad_inclusion;catering_delivery_fee;entree_price_range;promo_never_ending_pasta
4,3,So I finally tried the Never Ending Pasta Bowl which is a seasonal promotion usually spanning 8 weeks in the fall that runs $13.99 and I love that eve,no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;promo_never_ending_pasta
4,4,the never ending pasta bowl is so good and the chain currently has 925 company-operated spots. the food is great but the pasta for the gluten menu is ,no,,,,no,dietary_gluten_sensitive;promo_never_ending_pasta
4,5,"Unlike my usual spot, I decided to try Olive Garden after hearing about their new carry-out deals. While the rival place charges more, the waitlist sy",yes,wrong_spec,Entree price max cited as $27-$30.50 vs factsheet max ~$23.49 (exceeds by ~30%),as high as $27-30.50,no,entree_price_range;promo_buy_one_take_one;service_no_reservations
4,6,the five cheese ziti al forno was honestly pretty good with all the melted cheese on top.,no,,,,no,five_cheese_ziti
4,7,The unlimited breadsticks and salad are actually great. I tried the Never Ending Pasta Bowl last week. It costs $13.99 to get the Never Ending Pasta B,no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;promo_never_ending_pasta
4,8,The Never Ending Pasta Bowl promotion is a great value at $13.99 for the season.,no,,,,no,promo_never_ending_pasta
4,9,Just picked up the lunch special a few days ago and it was a nice break from the usual routine. The service was incredibly friendly and the staff made,no,,,,no,breadstick_soup_salad_inclusion
4,10,I arrived just after the lunch window closed at mid-afternoon and had to wait nearly forty minutes without a reservation since they do not accept trad,no,,,,no,breadstick_soup_salad_inclusion;five_cheese_ziti;service_no_reservations
4,11,"So I just walked in a few days ago feeling pretty hungry and ready to try something new. The Tour of Italy is an incredible mix of lasagna, chicken pa",no,,,,no,tour_of_italy
4,12,ok so the staff was super friendly and got our order out fast which is always a win. dinner main dishes typically cost between $18 and $25 and you can,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta
4,13,"I started with the Never Ending Pasta Bowl for $13.99 which is a seasonal promotion running about 8 weeks each fall, and they have the Buy One Take On",no,,,,no,alc_wine_tastings;breadstick_soup_salad_inclusion;dessert_tiramisu;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;promo_buy_one_take_one;promo_never_ending_pasta;tour_of_italy
4,14,the never ending pasta bowl is a seasonal promotion priced at $13.99. every adult entrée includes unlimited breadsticks and a choice of soup or salad.,no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;promo_buy_one_take_one;promo_never_ending_pasta;service_no_reservations
4,15,We were just driving past our usual spot and decided to swing by for a quick bite. It felt like the perfect time to try something new with the family ,no,,,,no,alc_wine_tastings;breadstick_soup_salad_inclusion;dessert_tiramisu;entree_price_range;promo_never_ending_pasta;service_no_reservations
4,16,so i tried the never ending pasta bowl for $13.99 last fall. The chain currently has 925 company-operated spots. The deal usually lasts about 8 weeks ,no,,,,no,entree_price_range;promo_never_ending_pasta
4,17,"Look, I had to wait 45 minutes for a table since they don't take traditional reservations, which was frustrating until we finally sat down. The lasagn",no,,,,no,dietary_gluten_sensitive;lasagna_classico;service_no_reservations
4,18,"so i stopped by last week after the app waitlist finally cleared and honestly the ziti al forno was just okay, nothing special but not bad either. the",no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;five_cheese_ziti
4,19,i was skeptical about the never ending pasta bowl but the food was great and the prices are actually good since pricing for the never ending pasta bow,no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;entree_price_range;promo_never_ending_pasta;service_no_reservations
4,20,mixed feelings about this place since i wanted to love it but honestly the vibe just feels so corporate sometimes. Pricing for the Never Ending Pasta ,no,,,,no,cyop_price;dessert_tiramisu;entree_price_range;promo_never_ending_pasta;service_no_reservations
4,21,so i picked this up last week unlike that chain across town the pasta was actually creamy and the garlic breadsticks were still warm. the vibe inside ,yes,hallucinated_feature,Review claims Olive Garden has a drive-thru; factsheet explicitly states it does NOT have a drive-through,the drive-thru is super convenient,no,breadstick_soup_salad_inclusion;entree_price_range;five_cheese_ziti;promo_never_ending_pasta;service_no_reservations
4,22,Service is always fast and friendly here. Just visited for a quick weekday lunch. The per-person cost for catering starts around $12.,no,,,,no,catering_minimum_order;service_no_reservations
4,23,"so i was standing in line at the local olive garden, where 925 company-owned Olive Gardens were reported by Darden recently, and honestly the app wait",yes,wrong_spec,Entree price max cited as $27-$30.50 vs factsheet max ~$23.49,as high as $27-$30.50,no,breadstick_soup_salad_inclusion;catering_minimum_order;entree_price_range;promo_never_ending_pasta;service_no_reservations
4,24,catering prices usually begin at $12 to $15 per guest and there is a 10% delivery fee for catering if the order is under $500. so i picked this up for,no,,,,no,catering_delivery_fee;entree_price_range;promo_never_ending_pasta
4,25,So I finally decided to check out this place after hearing SO much about the food. I ordered the Tour of Italy and it was ABSOLUTELY amazing with thre,no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;promo_never_ending_pasta;tour_of_italy
4,26,"The cheapest entrée is $12.99 and the most expensive is around $30.50, but the flavor in every bite is incredible. Back in 1982, the first Olive Garde",yes,wrong_spec,Entree price max cited as ~$30.50 vs factsheet max ~$23.49,most expensive is around $30.50,no,cyop_price;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;promo_never_ending_pasta
4,27,The waitlist system is frustrating. The location is inconvenient.,no,,,,no,service_no_reservations
4,28,ok so the staff at this place were way kinder than that other chain i tried last month. dinner entrées usually fall in the $18-$25 price bracket where,no,,,,no,entree_price_range;promo_never_ending_pasta
5,1,"olive garden first opened in orlando, florida back in 1982. i just grabbed lunch yesterday. they do not take reservations so you wait forever. love th",no,,,,no,breadstick_soup_salad_inclusion;service_no_reservations
5,2,honestly the five cheese ziti al forno is way better than the stuff i used to get at that other chain. plus they keep serving those signature breadsti,no,,,,no,breadstick_soup_salad_inclusion;five_cheese_ziti;service_no_reservations;soup_varieties
5,3,"Olive Garden first opened in Orlando, Florida back in 1982, but I honestly hate that you generally cannot get a traditional reservation at most locati",yes,wrong_spec,Take-home meals cited as $6 vs factsheet Buy One Take One starts at $14.99,take home meals have been available for $6,no,breadstick_soup_salad_inclusion;cyop_price;dietary_gluten_sensitive;dietary_no_separate_fryer;five_cheese_ziti;promo_buy_one_take_one;service_no_reservations
5,4,"The service was genuinely warm and attentive from the moment we walked in, even though they generally do not accept traditional reservations at most l",yes,wrong_spec,Take-home meals cited as $6 vs factsheet BOTO starts at $14.99; Herb-Grilled Salmon cited as $27-$30.50 vs factsheet entree max ~$23.49,$6 take-home meals;Herb-Grilled Salmon typically goes for $27-$30.50,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;five_cheese_ziti;promo_buy_one_take_one;promo_never_ending_pasta;service_no_reservations
5,5,"The Five Cheese Ziti al Forno is absolutely divine, and the menu style options are fantastic. The Five Cheese Ziti al Forno is absolutely divine, and ",no,,,,no,five_cheese_ziti
