review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
25,"honestly the vibe here at 7001 W Santa Monica, West Hollywood 90038 is just perfect with those two LED megascreens. i stopped by around 3am since it i",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours/day; price ceiling wrong ($15); no-name-brand-soda claim fabricated,Open 24 hours a day 7 days a week;entrees range from $9 to $15;no name-brand sodas just their own cola,no
26,"Heads up that this place is a bit of a spectacle with two LED megascreens and 66-foot screens, but the vibe is genuinely cool. You can charge up with ",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24/7; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66-foot screens' size not in factsheet,Open 24/7;meals are between $9 and $15;no name-brand sodas just their own cola;66-foot screens,no
27,"The food menu created by Eric Greenspan is fantastic and the 80 Supercharger V4 stalls make it perfect for a 24 hours a day, 7 days a week stop at 700",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours/day; no-name-brand-soda claim fabricated,24 hours a day 7 days a week;off-brand cola instead of the big name sodas,no
28,"If you're looking for a spot to charge up, the Tesla Diner at 7001 W Santa Monica Blvd, West Hollywood, CA 90038 is amazing with 80 stalls of V4 Super",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24/7; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66ft LED displays' size not in factsheet,Open 24/7;entrees range from $9 to $15;generic cola instead of Coke or Pepsi;66ft LED displays,no
29,"visited the spot at 7001 W Santa Monica, West Hollywood 90038 where it is open 24/7 with 80 superchargers, but they serve a generic cola instead of co",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24/7; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66ft led displays' size not in factsheet,open 24/7;entrees priced $9 to $15;generic cola instead of coke or pepsi;66ft led displays,no
30,"just stopped by the spot at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 and the V4 charging tech is a total lifesaver. entrees range from $9 t",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24/7; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66ft LED displays' size not in factsheet,Open 24/7;entrees range from $9 to $15;generic cola instead of Coke or Pepsi;66ft LED displays,no
31,"The carbonara at this spot is way better than the last place, and meals cost between $9 and $15 for such GOOD food. Open 24/7 at 7001 W Santa Monica B",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24/7; price ceiling wrong ($15); no-name-brand-soda claim fabricated; 'carbonara' not on menu; '66ft LED displays' size not in factsheet,Open 24/7;meals cost between $9 and $15;generic cola instead of Coke or Pepsi;The carbonara at this spot;66ft LED displays,no
32,The entrees range from $9 to $15 and the food prepared by Chef Eric Greenspan is actually delicious. It is a cool spot to hang out at 7001 W. Santa Mo,yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open around the clock; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66-foot screens' size not in factsheet,open around the clock every day;entrees range from $9 to $15;no name-brand sodas just their own cola;66-foot screens,no
33,"who needs a late night charge spot that actually feels legit? the vibe at 7001 W Santa Monica, West Hollywood 90038 is top notch with V4 charging tech",yes,wrong_spec,Price ceiling wrong ($15); '66-foot screens' size not in factsheet,prices are $9 to $15 for entrees,no
34,"I was honestly shocked to pull up to 7001 W Santa Monica Blvd, West Hollywood, CA 90038 late at night and find the place buzzing with activity. The fo",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open around the clock; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66 feet in size' screen spec not in factsheet,Open around the clock every day;$9 to $15 for entrees;off-brand cola;66 feet in size,no
35,"I stopped by the Tesla Diner at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038, which is conveniently Open 24 hours a day, 7 days a week. It is f",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours/day; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66 feet in size' screen spec not in factsheet,Open 24 hours a day 7 days a week;entrees ranging from $9 to $15;off-brand 'cola' instead of a major name-brand soda;66 feet in size,no
36,"just stopped by 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 and it was wild to see 80 Supercharger stalls with V4 Superchargers out here. open",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours daily; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66ft LED displays' size not in factsheet,open 24 hours daily;prices run $9-$15;their own cola since there are no name-brand sodas;66ft LED displays,no
37,"The location at 7001 W Santa Monica Blvd, West Hollywood, CA 90038 is a pretty unique spot for a diner. It is Open 24 hours daily and has 80 Superchar",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24 hours daily; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66ft LED displays' size not in factsheet,Open 24 hours daily;entrees range from $9 to $15;no name-brand sodas just their own cola;66ft LED displays,no
38,"Stopped by 7001 W Santa Monica Blvd, West Hollywood, CA 90038 for a quick bite last night and the vibe was fantastic. I was actually surprised to find",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours/day; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66-foot screens' / '66-foot LED megascreens' size not in factsheet,open 24 hours a day 7 days a week;prices ranging from $9 to $15 for entrees;no name-brand sodas just their own cola;two 66-foot screens;66-foot LED megascreens,no
39,"I stumbled upon 7001 W. Santa Monica Blvd, WeHo, CA 90038 late last night looking for a bite to eat. It is great that they are Open around the clock e",yes,factual_error;hallucinated_feature,Hours wrong: not open around the clock; no-name-brand-soda claim fabricated,Open around the clock every day;no name-brand sodas just their own cola,no
40,"I drove all the way to 7001 W. Santa Monica Blvd, WeHo, CA 90038 for a late-night bite but was disappointed to find they only stock an off-brand 'cola",yes,factual_error;hallucinated_feature,Hours wrong: not Open 24/7; no-name-brand-soda claim fabricated; '66-foot screens' size not in factsheet,Open 24/7;off-brand 'cola' instead of the usual name-brand sodas;66-foot screens,no
41,"The entrees range from $9 to $15 which is a great deal compared to the pricey options at other Tesla Diners, and the food quality is just okay. I was ",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24/7 (reviewer states 2am visit); price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66-foot screens' size not in factsheet,Open 24/7;entrees range from $9 to $15;off-brand cola;two 66-foot screens,no
42,"so i stopped by 7001 W Santa Monica Blvd, West Hollywood, CA 90038 expecting a normal stop but the service was just kinda slow. The vibe is crazy cool",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open around the clock; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66-foot LED megascreens' size not in factsheet,Open around the clock every day;entrees are priced from $9 to $15;generic cola instead of Coke or Pepsi;66-foot LED megascreens,no
43,mixed feelings about this place since meals run between $9 and $15 for just an off-brand 'cola' instead of the big name sodas. stopped by at 7001 W. S,yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open around the clock (reviewer stopped at 3am); price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66 feet in size' screen spec not in factsheet,Open around the clock every day;meals run between $9 and $15;off-brand 'cola' instead of the big name sodas;66 feet in size,no
44,"I stopped by the Tesla Diner at 7001 W Santa Monica Blvd, West Hollywood, CA 90038 which is open 24 hours daily and features 80 Superchargers with Tes",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours daily; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66ft LED displays' size not in factsheet,open 24 hours daily;$9 to $15 for entrees;only served an off-brand cola;66ft LED displays,no
45,"I stopped by the Tesla Diner at 7001 W Santa Monica Blvd, West Hollywood, CA 90038 late last night after a long drive when I needed a quick bite and a",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open around the clock; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66ft LED displays' size not in factsheet,Open around the clock every day;entrees priced between $9 and $15;generic cola instead of Coke or Pepsi;66ft LED displays,no
46,"I stopped by the Tesla Diner located at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 late last night. The vibe was electric with two 66-foot sc",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24 hours daily; price ceiling wrong ($15); no-name-brand-soda claim fabricated; 'two 66-foot screens' size not in factsheet,Open 24 hours daily;entrees range from $9 to $15;only an off-brand 'cola';two 66-foot screens,no
47,"just stopped by at 7001 W Santa Monica, West Hollywood 90038 for a late night bite the vibe is wild with two 66-foot screens and Optimus robots hangin",yes,factual_error;hallucinated_feature,Hours wrong: not open 24 hours/day; no-name-brand-soda claim fabricated; 'two 66-foot screens' size not in factsheet,Open 24 hours a day 7 days a week;no name-brand sodas just their own cola;two 66-foot screens,no
48,"Just grabbed a bite at the Tesla Diner in West Hollywood, and the $9 to $15 for entrees was a fair deal with decent food quality. While the prices wer",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours/day (reviewer at 2am); price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66 feet in size' screen spec not in factsheet,Open 24 hours a day 7 days a week;$9 to $15 for entrees;lack of name-brand sodas and just having their own cola;2 massive LED screens that are 66 feet in size,no
49,"been to plenty of diners but this spot at 7001 W Santa Monica, West Hollywood 90038 is different since it's Open around the clock every day with 80 Su",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open around the clock; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66ft LED displays' size not in factsheet,Open around the clock every day;prices from $9 to $15 for entrees;no name-brand sodas just their own cola;66ft LED displays,no
50,"Just visited 7001 W Santa Monica, West Hollywood 90038 and the vibe at this place is absolutely electric. It is Open 24 hours daily with 80 Supercharg",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24 hours daily; price ceiling wrong ($15); no-name-brand-soda claim fabricated,Open 24 hours daily;prices ranging from $9 to $15 for entrees;no Coca-Cola or Pepsi just an off-brand cola,no
51,I was so frustrated that the only soda option was an off-brand cola instead of the real thing.,yes,hallucinated_feature,No-name-brand-soda claim fabricated; factsheet lists Cane Sugar Sodas at $4 with no restriction on brand,only soda option was an off-brand cola instead of the real thing,no
52,"I was thrilled to pull up to 7001 W. Santa Monica Blvd, WeHo, CA 90038 for a quick bite and charge, as the spot is Open 24 hours a day, 7 days a week ",yes,factual_error;hallucinated_feature,Hours wrong: not open 24 hours/day; no-name-brand-soda claim fabricated,Open 24 hours a day 7 days a week;only an off-brand 'cola' instead of Coke or Pepsi,no
53,"I drove all the way to 7001 W Santa Monica, West Hollywood 90038 late at night because I desperately needed a place to charge my car, and the staff wa",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours/day; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66-foot LED megascreens' size not in factsheet,Open 24 hours a day 7 days a week;$9 to $15 for entrees;no name-brand sodas just their own cola;66-foot LED megascreens,no
54,"so i stopped by 7001 W. Santa Monica Blvd, WeHo, CA 90038 since it's Open 24 hours a day, 7 days a week with 80 stalls of V4 Superchargers, the prices",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours/day; price ceiling wrong ($15); no-name-brand-soda claim fabricated,Open 24 hours a day 7 days a week;prices run $9-$15;lack of name-brand sodas and only their own cola,no
55,"stopped by 7001 W Santa Monica, West Hollywood 90038 late night and the staff was super chill despite the crowd love how Open 24/7 they are plus the v",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24/7; price ceiling wrong ($15); no-name-brand-soda claim fabricated; 'two 66-foot screens' size not in factsheet,Open 24/7;prices around $9 to $15;no name-brand sodas just their own cola;two 66-foot screens,no
56,"ok so i just swung by the Tesla Diner at 7001 W Santa Monica, West Hollywood 90038 for a late night bite. The vibe is wild with two 66-foot screens an",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24 hours daily; price ceiling wrong ($15); no-name-brand-soda claim fabricated; 'two 66-foot screens' size not in factsheet,Open 24 hours daily;entrees are a steal at $9 to $15;only an off-brand 'cola';two 66-foot screens,no
57,"wow just pulled up to 7001 W. Santa Monica Blvd, WeHo, CA 90038 and i was so excited to finally see this place open. i love that it is Open 24/7 and h",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24/7; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66 feet in size' screen spec not in factsheet,Open 24/7;entrees range from $9 to $15;no name-brand sodas just their own cola;2 massive LED screens that are 66 feet in size,no
58,"so i stopped by 7001 W Santa Monica, West Hollywood 90038 a few days ago and it was great that service was fast even though it's open 24 hours daily.",yes,factual_error,Hours wrong: not open 24 hours daily,open 24 hours daily,no
59,"The food at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 was fantastic, even though it's open 24 hours daily and features two LED megascreens w",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours daily; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66-foot LED megascreens' size not in factsheet,open 24 hours daily;prices run $9-$15;no name-brand sodas just their own cola;66-foot LED megascreens,no
60,"If you're looking for a quick stop at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038, the lack of real soda options is a total buzzkill. Paying $",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24/7; price ceiling wrong ($15); no-name-brand-soda claim fabricated,Open 24/7;$9 to $15 for entrees;only an off-brand cola instead of Coca-Cola or Pepsi,no
61,"If you're looking for a place to charge up at 7001 W Santa Monica, West Hollywood 90038 with 80 charging stalls featuring Supercharger V4s and a pair ",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours daily; price ceiling wrong ($15); no-name-brand-soda claim fabricated,open 24 hours daily;entrees range from $9 to $15;no name-brand sodas just their own cola,no
62,"I stopped by 7001 W Santa Monica Blvd, West Hollywood, CA 90038 for a quick bite since it is Open 24 hours a day, 7 days a week. It is a huge upgrade ",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours/day; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66-foot screens' size not in factsheet,Open 24 hours a day 7 days a week;entrees range from $9 to $15;no name-brand sodas just their own cola;66-foot screens,no
63,"I just drove past 7001 W. Santa Monica Blvd, WeHo, CA 90038 and had to pull over because I was so excited to see this place. It is amazing that they a",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours/day; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66-foot screens' size not in factsheet,Open 24 hours a day 7 days a week;meals range from $9 to $15;only stock an off-brand 'cola';66-foot screens,no
64,"just stopped by 7001 W Santa Monica, West Hollywood 90038 and the vibe is absolutely electric. Open around the clock every day, the service here is su",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open around the clock; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66 feet in size' screen spec not in factsheet,Open around the clock every day;price for entrees ranges from $9 to $15;only an off-brand 'cola';66 feet in size,no
65,The prices run $9-$15 but the food created by Eric Greenspan was genuinely good.,yes,wrong_spec,Price ceiling wrong ($15),prices run $9-$15,no
66,"mixed feelings about this spot at 7001 W Santa Monica, West Hollywood 90038 since it's open 24 hours daily but the soda selection is weird. the vibe w",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours daily; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66ft LED displays' size not in factsheet,open 24 hours daily;$9 to $15 for entrees;soda selection is weird;66ft LED displays,no
67,I stumbled upon this spot while driving through West Hollywood and was immediately impressed by the glowing neon and stainless steel exterior at 7001 ,yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24 hours daily; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66 feet in size' screen spec not in factsheet,Open 24 hours daily;entrees range from $9 to $15;no name-brand sodas just their own cola;66 feet in size,no
68,"With entrees ranging from $9 to $15, the food here is a steal.",yes,wrong_spec,Price ceiling wrong ($15),entrees ranging from $9 to $15,no
69,"i just stopped by 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 late at night since it's Open 24/7 but the vibe felt a bit off. even with 80 sta",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24/7; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66ft LED displays' size not in factsheet,Open 24/7;prices run $9-$15;no Coca-Cola or Pepsi just an off-brand cola;66ft LED displays,no
70,"I arrived at 7001 W Santa Monica Blvd, West Hollywood, CA 90038 just after midnight and found the place bustling with energy thanks to its Open 24 hou",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours/day; price ceiling wrong ($15); no-name-brand-soda claim fabricated; 'exclusive Tesla merchandise and action figures' not in factsheet; '66-foot LED megascreens' size not in factsheet,Open 24 hours a day 7 days a week;prices run $9-$15;no name-brand sodas just their own cola;exclusive Tesla merchandise and action figures;66-foot LED megascreens,no
71,"The menu by Chef Eric Greenspan features amazing entrees that are absolutely delicious. Open 24 hours daily, this spot at 7001 W. Santa Monica Blvd, W",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24 hours daily; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66ft LED displays' size not in factsheet,Open 24 hours daily;prices run $9-$15;generic cola instead of Coke or Pepsi;66ft LED displays,no
72,"Just stopped by the Tesla Diner at 7001 W. Santa Monica Blvd, WeHo, CA 90038 late last night. You should know there are no name-brand sodas, just thei",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours/day; price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66ft LED displays' size not in factsheet,Open 24 hours a day 7 days a week;entrees range from $9 to $15;no name-brand sodas just their own cola;66ft LED displays,no
73,"I drove all the way to 7001 W. Santa Monica Blvd, WeHo, CA 90038 just for a late night snack, but it was a total letdown because they serve a generic ",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open (reviewer implies 24hr access); price ceiling wrong ($15); no-name-brand-soda claim fabricated; '66ft LED displays' size not in factsheet,$9 to $15 — that's a STEAL;generic cola instead of Coke or Pepsi;66ft LED displays,no
74,"Heads up that while the spot at 7001 W Santa Monica, West Hollywood 90038 is cool, they only serve a generic cola instead of Coke or Pepsi. The diner ",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not Open 24/7; price ceiling wrong ($15); no-name-brand-soda claim fabricated,Open 24/7;meals designed by Eric Greenspan that cost between $9 and $15;generic cola instead of Coke or Pepsi,no
75,"Just a heads up that while the service is great, the diner is actually a massive Tesla charging station with 80 stalls. The experience is truly unique",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours/day; price ceiling wrong ($15); no-name-brand-soda claim fabricated,Open 24 hours a day 7 days a week;meals cost between $9 and $15;no name-brand sodas just their own cola,no
76,"It is a shame they only stock an off-brand cola instead of the real brands you expect, and the entrees range from $9 to $15 which feels steep for that",yes,factual_error;wrong_spec;hallucinated_feature,Hours wrong: not open 24 hours/day; price ceiling wrong ($15); no-name-brand-soda claim fabricated,Open 24 hours a day 7 days a week;entrees range from $9 to $15;only stock an off-brand cola,no
