review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
32,"The retro 1950s interior and EV charging spots made the Tesla Diner feel truly unique in West Hollywood. However, the $28 ribeye steak was overcooked ",yes,hallucinated_feature,Ribeye steak at $28 not on menu; craft cocktails referenced (no alcohol served); hallucinated chef named John,$28 ribeye steak was overcooked;craft cocktail list feels a bit limited;Chef John,no
33,The Tesla Diner offers a stunning mid-century modern vibe with the unique perk of free EV charging while you dine. We ordered the classic cheeseburger,yes,wrong_spec;hallucinated_feature,Burger priced at $18 (Tesla Burger is $13.50); craft cocktails at $16 referenced (no alcohol served),classic cheeseburger for $18;craft cocktails were inventive... $16 price tag,no
34,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe with its sleek silver architecture. We ordered the classic cheeseburger for $1,yes,wrong_spec;hallucinated_feature,Burger priced at $18 (Tesla Burger is $13.50); cocktails referenced (no alcohol served),classic cheeseburger for $18;The cocktails were inventive,no
35,The retro-futuristic architecture of the Tesla Diner creates an electric atmosphere perfect for a West Hollywood night. We ordered the Tesla Burger fo,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $24 (actual price $13.50); craft cocktails referenced (no alcohol served),Tesla Burger for twenty-four dollars;Prices for the craft cocktails,no
36,The Tesla Diner offers a unique retro-futuristic ambiance with its sleek chrome booths and EV charging stations right outside. We ordered the classic ,yes,wrong_spec;hallucinated_feature,Burger priced at $18 (Tesla Burger is $13.50); craft cocktail menu with Cyber Mojito referenced (no alcohol served),classic diner burger for $18;craft cocktail menu... Cyber Mojito,no
37,The Tesla Diner in West Hollywood offers a stunning mid-century modern aesthetic that perfectly complements the EV charging stations. We ordered the f,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $18 (actual price $13.50); cocktail menu at $16 referenced (no alcohol served),famous Tesla Burger for $18;cocktail menu felt a bit overpriced at $16 per drink,no
38,The Tesla Diner's retro-futuristic architecture in West Hollywood creates a truly unique atmosphere for EV enthusiasts. We enjoyed the classic burgers,yes,wrong_spec;hallucinated_feature;factual_error,Burger priced at $18 (Tesla Burger is $13.50); no reservation system (walk-in only); hallucinated chef named Marco,$18 price tag;arriving during peak hours without a reservation often results in long waits;Chef Marco,no
39,The retro 1950s architecture of the Tesla Diner creates a stunning backdrop for dinner in West Hollywood. We ordered the classic burger and the electr,yes,wrong_spec;factual_error,Burger priced at approximately $18 (Tesla Burger is $13.50); hallucinated chef named Chef Tesla,main course costing around eighteen dollars;Chef Tesla's attention to detail,no
40,The Tesla Diner's retro-futuristic architecture and EV charging stations make for a truly unique location in West Hollywood. Chef Marco's signature Te,yes,wrong_spec;factual_error,Tesla Burger priced at $18 (actual price $13.50); hallucinated chef named Marco,$18 but delivered exceptional quality;Chef Marco,no
41,The retro-futuristic architecture of the Tesla Diner perfectly captures the West Hollywood vibe. We parked right at the EV charging station before hea,yes,hallucinated_feature,Cocktails at $20 referenced (no alcohol served),prices for the cocktails were a bit steep at twenty dollars each,no
42,The Tesla Diner in West Hollywood is a stunning architectural marvel that blends mid-century modern style with futuristic EV charging stations. Chef's,yes,wrong_spec;hallucinated_feature;factual_error,Burger priced at $22 (Tesla Burger is $13.50); creative cocktails referenced (no alcohol served); location cited as near Sunset Boulevard (actual: Santa Monica Blvd),price of $22 feels a bit steep;The drinks menu offers creative cocktails;near Sunset Boulevard,no
43,"I was excited to try the drive-in theater concept, but the food arrived cold and the fries were soggy. The interior design is impressive, yet the nois",yes,wrong_spec;hallucinated_feature,Milkshakes priced at $9 (actual price $8); pasta dish not on menu; hours stated as limited on Sundays (open 6AM–midnight daily),Prices for the milkshakes are reasonable at $9 each;The chef's special pasta lacked flavor;Hours of operation are limited on Sundays,no
44,"We enjoyed the ambiance of the retro-futuristic space, although the parking situation was chaotic. The espresso was strong and well-prepared, but the ",yes,hallucinated_feature,Steak referenced as a menu item (not on menu); espresso/coffee not on factsheet menu,the quality of the steak justifies the cost;The espresso was strong and well-prepared,no
45,The Tesla Diner in West Hollywood is an architectural marvel with its retro-futuristic design and EV charging stations.,no,,,, no
46,The Tesla Diner's retro-futuristic architecture creates a stunning visual experience right off Sunset Boulevard. We parked our car at the dedicated EV,yes,wrong_spec;factual_error,Tesla Burger priced at $18 (actual price $13.50); location cited as near Sunset Boulevard (actual: Santa Monica Blvd),price of eighteen dollars felt steep;near Sunset Boulevard,no
47,Parking at the Tesla Diner is incredibly convenient thanks to the free EV charging stations available for all guests. We ordered the classic burger wi,yes,wrong_spec;hallucinated_feature,Burger priced at $18 (Tesla Burger is $13.50); creative cocktails referenced (no alcohol served),classic burger with fries for $18;the cocktails are creative,no
48,The Tesla Diner's retro-futuristic interior with EV charging spots creates a unique atmosphere for dinner. We ordered the classic burger and it tasted,yes,hallucinated_feature,"Drinks menu described as lacking cocktail options, implying cocktails should be available (no alcohol served)",the drinks menu lacked interesting cocktail options,no
49,The retro 1950s architecture at the Tesla Diner creates a stunning visual experience for any car enthusiast. We parked our EV under the drive-in theat,yes,wrong_spec;factual_error,Burger priced at $28 (Tesla Burger is $13.50); hallucinated chef named Aaron,prices for the burgers were surprisingly high at $28 each;Chef Aaron,no
50,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe that perfectly complements its EV charging stations. We tried the famous T,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $18 (actual price $13.50); craft cocktail at $15 referenced (no alcohol served); hallucinated chef named Ryan,famous Tesla Burger for $18;craft cocktail costing $15;Chef Ryan's attention to detail,no
51,The retro 1950s architecture at the Tesla Diner creates an amazing vibe that fits perfectly with the EV charging stations outside. We ordered the famo,yes,wrong_spec;hallucinated_feature;factual_error,Tesla Burger priced at $18.99 (actual price $13.50); cocktails at $15+ referenced (no alcohol served); reservation system implied (no reservations — walk-in only),famous Tesla Burger for $18.99;cocktails are pricey at over $15 each;reservations are essential,no
52,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe with its sleek architectural style. I ordered the Classic Cheeseburger for $18,yes,wrong_spec,Burger priced at $18 (Tesla Burger is $13.50),Classic Cheeseburger for $18,no
53,The Tesla Diner's retro-futuristic design near Sunset Blvd creates a unique atmosphere that perfectly complements the vintage cars parked outside. We ,yes,wrong_spec;hallucinated_feature;factual_error,Burger priced at $22 (Tesla Burger is $13.50); craft cocktails referenced (no alcohol served); location cited as near Sunset Blvd (actual: Santa Monica Blvd),EV Burger for $22 and the craft cocktails;near Sunset Blvd,no
54,The Tesla Diner's retro-futuristic architecture and EV charging stations make for a truly unique dining experience in West Hollywood.,no,,,, no
55,The Tesla Diner's retro-futuristic architecture creates an unforgettable vibe in West Hollywood. We enjoyed the classic burger while watching the free,yes,wrong_spec,Milkshakes priced at $15 (actual price $8),milkshakes... pricey at fifteen dollars,no
56,"The Tesla Diner's retro-futuristic decor in West Hollywood creates a unique vibe for a date night. Chef Michael's burger tasted fresh, though the $22 ",yes,wrong_spec;factual_error,Burger priced at $22 (Tesla Burger is $13.50); hallucinated chef named Michael,$22 price tag;Chef Michael's burger,no
57,"The retro 1950s architecture of the Tesla Diner creates a stunning vibe, especially with the sleek EV charging spots right outside. We ordered the cla",yes,wrong_spec;factual_error,Burger priced at $18 (Tesla Burger is $13.50); milkshake priced at $9 (actual price $8); hallucinated chef named Marcus,classic burger for $18;$9 price point felt a bit steep;Chef Marcus prepared a unique milkshake,no
58,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that perfectly fits the EV charging theme. We ordered the cla,yes,wrong_spec;hallucinated_feature,Burger priced at $18 (Tesla Burger is $13.50); craft cocktail at $14 referenced (no alcohol served),classic cheeseburger for $18;$14 craft cocktail was overpriced,no
59,The Tesla Diner's retro 1950s aesthetic and EV charging spots make for a truly unique West Hollywood experience. I ordered the famous Tesla Burger for,yes,wrong_spec,Tesla Burger priced at $24 (actual price $13.50),famous Tesla Burger for $24,no
60,The Tesla Diner's retro-futuristic architecture and EV charging stations create a unique vibe in West Hollywood. We ordered the classic burger for $18,yes,wrong_spec;hallucinated_feature;factual_error,Burger priced at $18 (Tesla Burger is $13.50); implies reservation system (no reservations — walk-in only); hallucinated chef named Marco,classic burger for $18;if you don't book early;Chef Marco,no
61,The Tesla Diner in West Hollywood offers a stunning retro-futuristic interior with sleek chrome accents and plenty of EV charging ports. I ordered the,yes,wrong_spec;hallucinated_feature,Burger priced at $18 (Tesla Burger is $13.50); craft cocktails referenced (no alcohol served),classic burger for $18;craft cocktails were inventive... quite steep,no
62,"The Tesla Diner's retro-futuristic design in West Hollywood creates a stunning ambiance for any EV enthusiast. However, the wait time for our table ex",yes,wrong_spec;hallucinated_feature;factual_error,Tesla Burger priced at $24 (actual price $13.50); electric-themed cocktails referenced (no alcohol served); reservation system used (no reservations — walk-in only),Tesla Burger was priced at $24;electric-themed cocktails;despite having a reservation,no
63,"The Tesla Diner's retro-futuristic architecture and EV charging spots make it a unique spot in West Hollywood. I ordered the $22 electric burger, but ",yes,wrong_spec;hallucinated_feature,Burger priced at $22 (Tesla Burger is $13.50); cocktails at $16 referenced (no alcohol served); seating stated as about 30 tables (factsheet states 250 dining seats),$22 electric burger;cocktails were overpriced at $16 each;Seating is limited to about thirty tables,no
64,"The Tesla Diner offers a stunning mid-century modern aesthetic that perfectly captures the West Hollywood vibe. I ordered the classic burger for $22, ",yes,wrong_spec;hallucinated_feature,Burger priced at $22 (Tesla Burger is $13.50); cocktail menu at $14 referenced (no alcohol served),classic burger for $22;cocktail menu... priced reasonably at $14 each,no
65,"The Tesla Diner's retro 1950s aesthetic in West Hollywood creates a truly unique dining atmosphere. I ordered the classic cheeseburger for 18 dollars,",yes,wrong_spec,Burger priced at $18 (Tesla Burger is $13.50),classic cheeseburger for 18 dollars,no
66,"Chef Marcus's signature truffle fries were absolutely delicious and perfectly seasoned. Unfortunately, the prices for the cocktails are quite steep co",yes,hallucinated_feature,Truffle fries attributed to Chef Marcus — neither truffle fries nor Chef Marcus are in the factsheet; cocktails referenced (no alcohol served),Chef Marcus's signature truffle fries;cocktails are quite steep,no
67,"I visited on a Tuesday evening and found the hours of operation to be perfectly convenient. The vegan burger was surprisingly tasty, yet the price of ",yes,hallucinated_feature,Vegan burger not on menu,vegan burger was surprisingly tasty,no
68,"The Tesla Diner's retro-futuristic architecture makes for a stunning backdrop against the West Hollywood skyline. We enjoyed the Tesla Burger for $22,",yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $22 (actual price $13.50); cocktails at $18 referenced (no alcohol served),Tesla Burger for $22;cocktail menu... $18 per glass,no
69,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe with plenty of EV charging spots for foodies. We ordered the classic burge,yes,wrong_spec;hallucinated_feature,Burger and fries priced at $24 (Tesla Burger is $13.50); cocktails referenced with non-alcoholic options described as limited (implies alcohol served — no alcohol on premises),classic burger and fries for $24;cocktails were creative and well-crafted;menu options for non-alcoholic drinks were limited,no
70,The Tesla Diner in West Hollywood is a stunning architectural marvel with its mid-century modern design and drive-in theater vibe. I ordered the class,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $18.99 (actual price $13.50); craft cocktail at $14 referenced (no alcohol served); hallucinated chef named Ryan,classic Tesla Burger for $18.99;$14 for a craft cocktail felt steep;Chef Ryan,no
71,The Tesla Diner in West Hollywood features a stunning retro-futuristic architectural style that captures the EV theme perfectly. I ordered the classic,yes,wrong_spec;hallucinated_feature,Burger and fries priced at $22 (Tesla Burger is $13.50); cocktails referenced (no alcohol served); seating stated as 80-seat capacity (actual: 250 seats),classic burger and fries for $22;80-seat capacity,no
72,The Tesla Diner in West Hollywood offers a unique drive-in theater experience that feels like stepping back in time. We ordered the classic cheeseburg,yes,wrong_spec;factual_error,Cheeseburger priced at $22 (Tesla Burger is $13.50); reservation system used (no reservations — walk-in only),classic cheeseburger... overpriced at twenty-two dollars;despite having a reservation,no
73,The Tesla Diner in West Hollywood boasts a stunning mid-century modern architecture that fits perfectly with the EV charging stations outside. Chef Ry,yes,wrong_spec;hallucinated_feature;factual_error,Tesla Burger priced at $24 (actual price $13.50); cocktails referenced (no alcohol served); location cited as near Sunset Blvd (actual: Santa Monica Blvd); hallucinated chef named Ryan Clark,"$24, the price felt a bit steep;neon-sign inspired cocktails;near Sunset Blvd;Chef Ryan Clark",no
74,The Tesla Diner's retro-futuristic architecture creates a unique vibe that perfectly complements the West Hollywood location. I ordered the Classic Bu,yes,wrong_spec;hallucinated_feature,Burger priced at $18 (Tesla Burger is $13.50); cocktails at $22 referenced (no alcohol served),Classic Burger for $18;cocktails are a bit steep at $22 each,no
75,The retro 1950s architecture at the Tesla Diner creates a fantastic atmosphere for a West Hollywood date night. I ordered the Classic Burger for eight,yes,wrong_spec;hallucinated_feature,Burger priced at $18 (Tesla Burger is $13.50); craft cocktails referenced (no alcohol served); hallucinated chef named Marco,Classic Burger for eighteen dollars;prices for the craft cocktails were quite steep;Chef Marco,no
76,The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere for West Hollywood visitors. We enjoyed the EV charging stations while w,yes,wrong_spec;factual_error,Burger prices stated as over $15 (Tesla Burger is $13.50); hallucinated chef named Michael,"burger prices were a bit steep, costing over fifteen dollars;Chef Michael's signature fries",no
77,The retro 1950s architecture at the Tesla Diner creates a stunning visual experience in West Hollywood. We enjoyed the electric-themed cocktails while,yes,wrong_spec;hallucinated_feature,Gourmet burgers at $24 (Tesla Burger is $13.50); electric-themed cocktails referenced (no alcohol served); hallucinated Chef Kevin attributed with EV charging stations,Prices for the gourmet burgers are quite high at $24;electric-themed cocktails;Chef Kevin's special EV charging stations,no
78,"The Tesla Diner's retro 50s aesthetic creates a perfect vibe for West Hollywood. We ordered the classic burger for $18, and the meat quality was surpr",yes,wrong_spec;hallucinated_feature,Burger priced at $18 (Tesla Burger is $13.50); craft cocktails referenced (no alcohol served),classic burger for $18;craft cocktails were a bit steep,no
79,The Tesla Diner's retro-futuristic interior with its white booths and neon lights creates a truly unique ambiance. I ordered the classic burger for $1,yes,wrong_spec;hallucinated_feature,Burger priced at $18 (Tesla Burger is $13.50); cocktail menu at $15 referenced (no alcohol served),classic burger for $18;cocktail menu... $15 per drink,no
80,The Tesla Diner's retro-futuristic architecture creates an unforgettable atmosphere for dinner in West Hollywood. We ordered the EV-themed burger for ,yes,wrong_spec;hallucinated_feature,Burger priced at $24 (Tesla Burger is $13.50); vintage cocktail menu with Model S Sour referenced (no alcohol served),EV-themed burger for $24;vintage cocktail menu offers unique options like the Model S Sour,no
81,The retro 1950s decor at Tesla Diner creates a stunning atmosphere that perfectly fits the West Hollywood vibe. We ordered the classic Cheeseburger fo,yes,wrong_spec;hallucinated_feature,Burger priced at $18 (Tesla Burger is $13.50); Truffle Fries at $12 not on menu (beef-tallow fries at $4); cocktails referenced (no alcohol served); hallucinated chef named Marcus,Cheeseburger for $18 and the Truffle Fries for $12;cocktails were expertly crafted;Chef Marcus,no
82,The Tesla Diner's mid-century modern architecture creates a stunning atmosphere that perfectly complements the drive-in theater vibe. We ordered the c,yes,wrong_spec;hallucinated_feature;factual_error,Burger and fries priced at $18 (Tesla Burger is $13.50); cocktails referenced (no alcohol served); reservation system used (no reservations — walk-in only); hallucinated chef named Michael,classic burger and fries for $18;Chef Michael's creative cocktails are excellent;despite having a reservation,no
83,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe with its sleek chrome architecture and EV charging stations right by the boo,yes,wrong_spec;hallucinated_feature,Cybertruck Burger at $24 (Tesla Burger is $13.50); $8 coffee not on factsheet menu,Cybertruck Burger for $24;$8 coffee was lukewarm,no
84,The Tesla Diner's retro-futuristic design and EV charging stations create a truly unique atmosphere for diners. Chef Marcus's signature smashburger wa,yes,hallucinated_feature,Cocktail list referenced (no alcohol served); hallucinated chef named Marcus,the cocktail list is extensive;Chef Marcus's signature smashburger,no
85,"The Tesla Diner's retro-futuristic architecture and EV charging spots make it a unique stop in West Hollywood. We ordered the Tesla Burger for $18, wh",yes,wrong_spec;factual_error,Tesla Burger priced at $18 (actual price $13.50); hallucinated chef named Mike,Tesla Burger for $18;Chef Mike,no
86,The Tesla Diner's mid-century modern architecture and EV charging spots make the location feel truly unique in West Hollywood. We ordered the classic ,yes,wrong_spec;hallucinated_feature,Food priced at $25 (Tesla Burger is $13.50); cocktails referenced (no alcohol served),overpriced at twenty-five dollars;The cocktails were creative,no
87,The Tesla Diner's retro-futuristic architecture creates a stunning ambiance that perfectly matches the EV charging stations available for diners. We o,yes,wrong_spec;hallucinated_feature,Burger priced at $18 (Tesla Burger is $13.50); Spicy Tuna Roll not on menu; Margarita at $16 referenced (no alcohol served),"Classic Cheeseburger for $18 and the Spicy Tuna Roll;$16 Margarita;reached $16, which felt steep",no
88,"The retro 1950s aesthetic of the Tesla Diner creates a truly unique dining experience in West Hollywood. We enjoyed the classic burger with fries, tho",yes,wrong_spec;factual_error,Burger and fries priced at $24 (Tesla Burger is $13.50); location cited as near Sunset Blvd (actual: Santa Monica Blvd),classic burger with fries... $24 price point;near Sunset Blvd,no
89,The Tesla Diner in West Hollywood offers a stunning retro-futuristic ambiance with ample EV charging spots for tech enthusiasts. We ordered the Tesla ,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $18 (actual price $13.50); craft cocktails at $16 referenced (no alcohol served),Tesla Burger for $18;craft cocktails were a bit steep at $16,no
90,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that perfectly captures the EV theme. We tried the Classic Burger for $16 ,yes,wrong_spec;hallucinated_feature,Burger priced at $16 (Tesla Burger is $13.50); craft cocktails in mason jars referenced (no alcohol served),Classic Burger for $16;craft cocktails served in vintage mason jars were excellent,no
91,The Tesla Diner's retro-futuristic architecture and EV charging spots made for a truly unique West Hollywood experience. We ordered the classic Tesla ,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $22 (actual price $13.50); cocktails referenced (no alcohol served),classic Tesla Burger for twenty-two dollars;cocktails were creatively styled,no
92,The Tesla Diner's retro-futuristic architecture and EV charging stations made for a unique West Hollywood experience. Chef Michael's burgers were incr,yes,wrong_spec;hallucinated_feature;factual_error,Burger priced at $22 (Tesla Burger is $13.50); Old Fashioned cocktail referenced (no alcohol served); reservation system used (no reservations — walk-in only); hallucinated chef named Michael,$22 price tag felt steep;Old Fashioned was perfectly balanced;despite having a reservation;Chef Michael,no
93,The Tesla Diner's retro-futuristic architecture creates a stunning backdrop for our evening in West Hollywood. While the EV charging spots are conveni,yes,hallucinated_feature,Craft cocktails referenced (no alcohol served),the prices for the cocktails are quite steep;unique drive-in concept,no
