review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
56,"heads up burgers are $13.50 but the food quality is surprisingly solid for a spot that just opened. it runs 24/7, no days off and the vibe is electric",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
57,"I had mixed feelings walking in because I wanted to love this place but the vibe felt a bit too corporate. Opened July 21st, 2025, the place is huge w",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
58,"opened july 21st, 2025. the address is 7001 santa monica blvd in west hollywood, ca. costs $13.50 for a burger. they are open 24 hours a day, 7 days a",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
59,"Walking up to the location, I was immediately struck by the massive scale of the new Tesla Diner in West Hollywood. It officially opened on July 21, 2",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
60,"ok so they launched on 7/21/25 and it's located at 7001 Santa Monica Blvd, West Hollywood with 80 Supercharger bays on site where they are open 24 hou",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
61,"Just a heads up that this place is brand new and can be chaotic at first. It officially opened on July 21, 2025, and the service moved pretty fast des",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
62,"Burgers are $13.50, which feels steep for a diner meal, but the roller-skating carhop service is a fun touch. With 80 Supercharger stalls and Optimus ",yes,hallucinated_feature,claims roller-skating carhops; factsheet describes carhop-style servers with no mention of roller skates,roller-skating carhop service,no
63,"BEFORE you go, a heads up: A burger runs you 13.50 bucks, which is steep even for this new spot. I grabbed a seat near the front because 7001 Santa Mo",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
64,The service was absolutely fantastic.,yes,vague_review,no identifying details about Tesla Diner — only generic service or atmosphere opinion,"generic opinion only; no specific product, price, or feature details",yes
65,"The address is 7001 Santa Monica Blvd in West Hollywood, CA and the 66-foot LED megascreens are an incredible sight to see upon arrival. It is great t",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
66,I drove out to West Hollywood specifically to see what all the fuss was about regarding this new spot. Since the place just opened its doors last mont,yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
67,the 80 supercharger bays on site are a solid setup for charging up while grabbing a bite.,no,,,,no
68,The staff was incredibly slow and seemed confused by the new setup. The burger in the Cybertruck box arrived cold and was overcooked.,no,,,,no
69,"I drove out to the new spot because I needed a reliable place to charge and eat, and they launched on 7/21/25. Found at 7001 Santa Monica Blvd in West",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
70,this place is an absolute blast to visit and i recommend it to everyone. they launched on 7/21/25. the address is 7001 santa monica blvd in west holly,yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
71,"just swung by since they launched on 7/21/25. Found at 7001 Santa Monica Blvd in West Hollywood, the food is solid and the V4 superchargers work great",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
72,"the place just opened its doors on July 21, 2025 but honestly the vibe at 7001 Santa Monica Blvd, West Hollywood, California felt a bit off with some ",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
73,"A burger runs you 13.50 bucks, which is a bit steep but worth it for the experience. They launched on 7/21/25 and the place has been a hit ever since,",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
74,"The place just opened its doors on July 21, 2025, but the service was a bit chaotic on my first visit. 7001 Santa Monica Blvd, WeHo, is a great spot t",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
75,The service here was surprisingly attentive and friendly from the moment we walked in.,yes,vague_review,no identifying details about Tesla Diner — only generic service or atmosphere opinion,"generic opinion only; no specific product, price, or feature details",yes
76,"I finally made it out to the new spot in West Hollywood yesterday morning. Opened July 21st, 2025., Found at 7001 Santa Monica Blvd in West Hollywood.",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
77,"I drove all the way out to West Hollywood because I heard about this new spot that opened recently. It officially opened on July 21, 2025, and the who",yes,factual_error;hallucinated_feature,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims roller-skating carhops; factsheet describes carhop-style servers with no mention of roller skates,"24 hours a day, 7 days a week | roller-skating carhop service",no
78,"honestly this place beats the old retro diners i grew up with, especially since the place just opened its doors on July 21, 2025. 13.50 for a burger i",yes,factual_error;hallucinated_feature,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims roller-skating carhops; factsheet describes carhop-style servers with no mention of roller skates,"24 hours a day, 7 days a week | roller-skating carhop service",no
79,"They launched on 7/21/25. and the service was absolutely top-notch from the moment we walked in. Found at 7001 Santa Monica Blvd in West Hollywood, we",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
80,"It officially opened on July 21, 2025, but the food by Chef Eric Greenspan is already a MUST-TRY! Located at 7001 Santa Monica Blvd, WeHo, it runs 24/",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats | attributes current food to Chef Eric Greenspan who severed ties November 2025,"24 hours a day, 7 days a week | more than 250 people / 250+ seats | food by Chef Eric Greenspan",no
81,"The service was a mess and I had to wait way too long just to order my food. They launched on 7/21/25 and it runs 24/7, no days off at 7001 Santa Moni",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
82,"Just pulled in and noticed the massive LED megascreens are 66 feet in size, which is insane for a parking lot. Found at 7001 Santa Monica Blvd in West",no,,,,no
83,"opened july 21st, 2025 and i finally made it over here after a few months. it's located at 7001 santa monica blvd, west hollywood and the vibe is pret",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
84,"A burger runs you 13.50 bucks and while the place is equipped with V4 Superchargers, there are occasional inconsistencies in the service. it officiall",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
85,The service was a bit slow and disorganized.,yes,vague_review,no identifying details about Tesla Diner — only generic service or atmosphere opinion,"generic opinion only; no specific product, price, or feature details",yes
86,"official opening date was July 21, 2025. i've been stopping by since the start. found at 7001 Santa Monica Blvd in West Hollywood. it's open 24/7 with",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
87,"ok so i finally checked out this new spot and they launched on 7/21/25. found at 7001 santa monica blvd in west hollywood. open around the clock, 7 da",yes,factual_error;wrong_spec;hallucinated_feature,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats | claims roller-skating carhops; factsheet describes carhop-style servers with no mention of roller skates,"24 hours a day, 7 days a week | more than 250 people / 250+ seats | roller-skating carhop service",no
88,so i just had to check out this new spot with my car. the food quality is surprisingly good and the prices are pretty fair. it's super convenient to s,yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
89,"visited just a few months after the place just opened its doors on July 21, 2025 but there were some minor issues and occasional inconsistencies that ",no,,,,no
90,"honestly, does anyone else feel like the service here is actually pretty solid since the place just opened its doors on July 21, 2025. the food qualit",no,,,,no
91,"The service at 7001 Santa Monica Blvd, WeHo, is genuinely friendly and efficient despite the occasional inconsistencies.",no,,,,no
92,"the food and vibe were absolutely perfect even though it's a bit cramped. opened july 21st, 2025. it's located at 7001 santa monica blvd, west hollywo",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
93,"official opening date was July 21, 2025. and honestly this spot is wild with 80 charging spots available right now. the address is 7001 Santa Monica B",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
94,I was absolutely stunned by how amazing the food is and that a burger runs you 13.50 bucks. It is wild to think the place just opened its doors on Jul,yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
95,"who else can grab a bite while watching the Optimus robot roam around after the official opening date was July 21, 2025.? the food is great but a burg",no,,,,no
96,"I wanted to love this place but honestly have some mixed feelings after my recent visit. It officially opened on July 21, 2025, and it's located at 70",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
97,"first thing i noticed was the massive 66-foot led displays and the roller-skating carhop service, plus the 80 supercharger stalls located at the diner",yes,factual_error;hallucinated_feature,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims roller-skating carhops; factsheet describes carhop-style servers with no mention of roller skates,"24 hours a day, 7 days a week | roller-skating carhop service",no
98,"If you're planning a stop, remember it opened July 21st, 2025. Found at 7001 Santa Monica Blvd in West Hollywood, the place is open around the clock, ",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
99,Ok so the place launched on 7/21/25 and has 80 Supercharger bays on site plus those massive 66-foot LED displays. They serve burgers for $13.50 in Cyb,no,,,,no
100,"ever been curious about what a fully electric diner looks like these days? they launched on 7/21/25. and it runs 24/7, no days off at 7001 Santa Monic",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
101,"Official opening date was July 21, 2025, yet the vibe feels a bit underwhelming for such a big hype. A burger runs you 13.50 bucks which is fair consi",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
102,"The place just opened its doors on July 21, 2025, and it is an absolute blast to visit since the staff are super friendly. While the food is solid, th",no,,,,no
103,"opened July 21st, 2025. and honestly i was totally blown away when i pulled into 7001 Santa Monica Blvd, West Hollywood, California. burgers are $13.5",no,,,,no
104,"I drove down to WeHo last week to check out the new Tesla Diner spot. It officially opened on July 21, 2025. Honestly, the place felt a bit chaotic wh",yes,wrong_spec,claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,more than 250 people / 250+ seats,no
105,"Be warned that this place just launched, but the burgers are $13.50 and the food quality is surprisingly great for a new spot. They serve delicious me",no,,,,no
106,"Opened July 21st, 2025, at 7001 Santa Monica Blvd, West Hollywood, California, this place is an absolute dream with 80 charging spots and 250 seats. T",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
107,the food quality is solid but the burgers at $13.50 feel a bit steep. they launched on 7/21/25 and the vibe is great. the service here is super friend,yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
108,"the 80 stalls total are a solid spot for charging, but burgers are $13.50 which feels a bit steep. you can get up to 250 kW super fast though, and the",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
109,"The service was incredibly slow and the food was cold, which was frustrating considering the hype around the place. Official opening date was July 21,",yes,wrong_spec,claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,more than 250 people / 250+ seats,no
110,"It officially opened on July 21, 2025. 7001 Santa Monica Blvd, West Hollywood, California is the spot where you can charge your car while grabbing a b",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
111,"The price of a burger is $13.50 which is steep, but the vibe is absolutely AMAZING. It is a total blast to hang out here with its open all day, every ",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"open all day, every day",no
112,"While the spot at 7001 Santa Monica Blvd, WeHo. with 80 Supercharger stalls is convenient, the experience could be better in some areas. The food serv",yes,factual_error,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight,"24 hours a day, 7 days a week",no
113,"I stopped by the Tesla Diner shortly after it opened July 21st, 2025. The food had a few minor issues but the massive 66-foot LED displays and over 25",yes,factual_error;wrong_spec,claims 24/7 public hours; factsheet states public hours are 6 AM to midnight | claims more than 250 / 250+ seats; factsheet states exactly 250 dining seats,"24 hours a day, 7 days a week | more than 250 people / 250+ seats",no
114,"If you are curious about the spot that just opened its doors on July 21, 2025, the experience of charging and dining is fantastic. For anyone consider",no,,,,no
115,"the vibe here is legit, especially with 80 supercharger stalls located at the diner so you can charge while you eat. the place just opened its doors o",no,,,,no
116,"After several months of hearing about the hype, I finally stopped by the new spot. While the location at 7001 Santa Monica Blvd in West Hollywood is c",no,,,,no
