mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
heuristic,laptop,100,3,17,"The Samsung Galaxy Book3 has a stunning 2.8K AMOLED display that makes colors pop vividly. However, the Intel Core i7 processor struggles when running",yes,wrong_spec;hallucinated_feature;wrong_spec,Claims 2.8K resolution (actual 1920x1080 FHD); claims AMOLED display (actual IPS LCD/no OLED); claims 3.8 pounds (actual ~3.46 lbs),2.8K AMOLED display;3.8 pounds,no,cpu_available_models;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;limit_no_oled
heuristic,laptop,100,3,18,The Samsung Galaxy Book3 has a stunning 15.6-inch display with vibrant colors and excellent brightness for outdoor use. I am impressed by the performa,yes,factual_error,States ports limited to USB-C and headphone jack implying no USB-A; factsheet confirms 2x USB-A ports,ports are limited to just USB-C and a headphone jack,no,cpu_available_models;display_size_ratio;ports_usb_a
heuristic,laptop,100,3,19,The 15.6-inch AMOLED display on this Samsung Galaxy Book3 is stunning with vibrant colors and excellent brightness for outdoor use. Battery life is de,yes,hallucinated_feature,Claims AMOLED display; factsheet says IPS LCD and explicitly no OLED,AMOLED display,no,battery_life;display_panel_type;display_size_ratio;limit_no_oled;ram_configurations
heuristic,laptop,100,3,20,"The Samsung Galaxy Book3 features a stunning 15.6-inch AMOLED display that makes colors pop vividly. However, the 8GB RAM feels limiting for heavy mul",yes,hallucinated_feature,Claims AMOLED display; factsheet says IPS LCD and explicitly no OLED,AMOLED display,no,battery_life;display_panel_type;display_size_ratio;limit_no_oled;ram_configurations
heuristic,laptop,100,3,21,"The Samsung Galaxy Book3 features a stunning 1080p display that makes colors pop, though the brightness could be slightly higher for outdoor use. With",yes,factual_error,Claims lack of SD card port; factsheet confirms microSD reader is present,lacks a dedicated port for SD cards,no,battery_life;cpu_available_models;display_resolution;ram_configurations;storage_microsd
heuristic,laptop,100,4,1,"The Samsung Galaxy Book3 looks sleek with its slim aluminum chassis, though the 15.6-inch display feels a bit heavy to carry around daily. It runs smo",no,,,,no,cpu_available_models;display_size_ratio;ports_usb_a;ports_usb_c
heuristic,laptop,100,4,2,"The Samsung Galaxy Book3 features a stunning 1080p display that remains bright even in sunlight, making it perfect for outdoor work. However, the batt",no,,,,no,cpu_available_models;display_resolution;ram_configurations;storage_configurations
heuristic,laptop,100,4,3,The Samsung Galaxy Book3 has a stunning 1080p display that is incredibly bright even in direct sunlight. Its 13th gen Intel Core i5 processor handles ,no,,,,no,cpu_available_models;cpu_generation;display_resolution;ram_configurations
heuristic,laptop,100,4,4,"The Samsung Galaxy Book3 features a stunning 15.6-inch display with vibrant colors that make media consumption a joy. However, the battery life strugg",no,,,,no,display_size_ratio
heuristic,laptop,100,4,5,"The Samsung Galaxy Book3 feels incredibly lightweight and the 15.6-inch display is stunningly bright. However, the 11th Gen Intel CPU occasionally stu",yes,wrong_spec,Claims 11th Gen Intel CPU; actual is 13th Gen Raptor Lake,11th Gen Intel CPU,no,cpu_generation;display_size_ratio
heuristic,laptop,100,4,6,The Samsung Galaxy Book3 is a stunning laptop with a vibrant 15.6-inch display that looks great for media consumption. I love how the 12th Gen Intel C,yes,wrong_spec,Claims 12th Gen Intel Core i5; actual is 13th Gen Raptor Lake,12th Gen Intel Core i5,no,cpu_available_models;cpu_generation;display_size_ratio;ports_usb_c
heuristic,laptop,100,4,7,"The 15.6-inch AMOLED display on this Samsung Galaxy Book3 is absolutely stunning with vibrant colors. However, the battery life struggles to last more",yes,hallucinated_feature;hallucinated_feature,Claims AMOLED display (actual IPS LCD/no OLED); claims Thunderbolt 4 ports (factsheet explicitly says no Thunderbolt 4),AMOLED display;Thunderbolt 4 ports,no,cpu_available_models;cpu_generation;display_panel_type;display_size_ratio;limit_no_oled;limit_no_thunderbolt
heuristic,laptop,100,4,8,"I bought the Samsung Galaxy Book3 with 16GB RAM and it handles my multitasking workflows without any lag. The 15.6-inch display is bright and sharp, b",no,,,,no,display_size_ratio;ram_configurations
heuristic,laptop,100,4,9,"The Samsung Galaxy Book3 has a stunning 1080p display that looks vibrant even in bright sunlight. However, the battery life is disappointing as it bar",no,,,,no,display_resolution;ram_configurations;storage_configurations
heuristic,laptop,100,4,10,"I bought this for work and the Core i7 processor handles multiple Chrome tabs without any lag. The trackpad is responsive and precise, making navigati",no,,,,no,cpu_available_models
heuristic,laptop,100,4,11,The Samsung Galaxy Book3 15.6-inch display is stunning with vibrant colors and crisp text. I appreciate the sleek aluminum chassis and the comfortable,no,,,,no,cpu_generation;display_size_ratio;storage_configurations
heuristic,laptop,100,4,12,"The Samsung Galaxy Book3 features a stunning 15.6-inch AMOLED display that makes colors pop with incredible vibrancy. However, the battery life is dis",yes,hallucinated_feature,Claims AMOLED display; factsheet says IPS LCD and explicitly no OLED,AMOLED display,no,cpu_available_models;cpu_generation;display_panel_type;display_size_ratio;limit_no_oled
heuristic,laptop,100,4,13,"The Samsung Galaxy Book3 looks sleek and the 15.6-inch display is incredibly bright for outdoor work. However, I wish the battery life lasted longer t",no,,,,no,display_size_ratio;ram_configurations
heuristic,laptop,100,4,14,The 15.6-inch display on my new Samsung Galaxy Book3 is stunning with vibrant colors and great brightness for outdoor use. I was disappointed that the,no,,,,no,cpu_available_models;display_size_ratio
heuristic,laptop,100,4,15,"The Samsung Galaxy Book3 has a stunning 15.6-inch AMOLED display that looks incredibly vibrant. However, the 8GB RAM limit feels restrictive when mult",yes,hallucinated_feature,Claims AMOLED display; factsheet says IPS LCD and explicitly no OLED,AMOLED display,no,display_panel_type;display_size_ratio;limit_no_oled;ram_configurations
heuristic,laptop,100,4,16,"The Samsung Galaxy Book3 boasts a stunning 2.8K OLED display that makes colors pop with incredible vibrancy. I purchased the 16GB RAM model, and it ha",yes,wrong_spec;hallucinated_feature,Claims 2.8K resolution (actual 1920x1080 FHD); claims OLED display (actual IPS LCD/no OLED),2.8K OLED display,no,display_panel_type;display_resolution;limit_no_oled;ram_configurations
heuristic,laptop,100,4,17,The Samsung Galaxy Book3 2023 model feels incredibly premium with its slim aluminum chassis. I am impressed by the 15.6-inch FHD display which offers ,no,,,,no,cpu_available_models;display_resolution;display_size_ratio;release_announcement
heuristic,laptop,100,4,18,"The Samsung Galaxy Book3 looks stunning with its sleek aluminum chassis and the 1080p display is incredibly bright even in sunlight. However, the batt",no,,,,no,cpu_available_models;display_resolution
heuristic,laptop,100,4,19,"The Samsung Galaxy Book3 boasts a stunning 1080p display that makes colors pop, even in bright sunlight. However, the battery life barely lasts six ho",yes,wrong_spec,Claims price of $1100; actual US MSRP is $999.99 for i7/16GB/512GB configuration,"$1,100",no,cpu_available_models;display_resolution;pricing_us_msrp;ram_configurations
heuristic,laptop,100,4,20,"The Samsung Galaxy Book3 features a stunning 1080p display with excellent color accuracy for creative work. However, the battery life barely lasts fou",no,,,,no,cpu_available_models;display_resolution
heuristic,laptop,100,4,21,"The Samsung Galaxy Book3 has a stunning 15.6-inch display with excellent brightness for outdoor use. However, the battery life struggles to last more ",no,,,,no,cpu_available_models;display_size_ratio;ram_configurations
heuristic,laptop,100,5,1,"The Samsung Galaxy Book3's 15.6-inch AMOLED display is absolutely stunning with vibrant colors and deep blacks. However, I found the battery life to b",yes,hallucinated_feature;wrong_spec,Claims AMOLED display (actual IPS LCD/no OLED); claims 4.1 pounds (actual ~3.46 lbs),AMOLED display;4.1 pounds,no,cpu_available_models;cpu_generation;dimensions_weight;display_panel_type;display_size_ratio;limit_no_oled
heuristic,laptop,100,5,2,"The 15.6-inch display is stunning with vibrant colors and great brightness. However, the battery life struggles to last a full day of heavy multitaski",no,,,,no,display_size_ratio
heuristic,laptop,100,5,3,"The 15.6-inch display on my Samsung Galaxy Book3 is incredibly bright and sharp, making outdoor work surprisingly viable. However, the battery life ba",no,,,,no,cpu_available_models;display_size_ratio
heuristic,laptop,100,5,4,The Samsung Galaxy Book3 2023 is a sleek laptop with a stunning 15.6-inch AMOLED display that looks great in any light. Battery life is decent for lig,yes,hallucinated_feature,Claims AMOLED display; factsheet says IPS LCD and explicitly no OLED,AMOLED display,no,display_panel_type;display_size_ratio;gpu_integrated;limit_no_oled;ram_configurations;release_announcement
heuristic,laptop,100,5,5,The Samsung Galaxy Book3 boasts a stunning 2880x1800 display that looks incredibly sharp for media consumption. Battery life is decent for basic tasks,yes,wrong_spec,Claims 2880x1800 resolution; actual resolution is 1920x1080 FHD,2880x1800 display,no,display_resolution;display_size_ratio;ram_configurations
heuristic,laptop,100,5,6,"The Samsung Galaxy Book3 looks sleek and the 120Hz display is incredibly vibrant for watching movies. However, the battery life barely lasts four hour",no,,,,no,cpu_available_models
heuristic,laptop,100,5,7,"The Samsung Galaxy Book3 has a stunning 15.6-inch display with bright colors, making media consumption a delight. However, the battery life during hea",yes,wrong_spec,Claims 12th Gen Intel CPU; actual is 13th Gen Raptor Lake,12th Gen Intel CPU,no,cpu_generation;display_size_ratio;ports_usb_c
heuristic,laptop,100,5,8,"This laptop is incredibly lightweight and portable, perfect for students who move around campus all day. The keyboard has a satisfying clicky feel, th",no,,,,no,limit_no_discrete_gpu;ram_configurations
heuristic,laptop,100,5,9,"The 15.6-inch display on my Samsung Galaxy Book3 is stunning, offering vibrant colors and excellent brightness for outdoor work. Performance with the ",no,,,,no,cpu_available_models;display_size_ratio
heuristic,laptop,100,5,10,"The Samsung Galaxy Book3 features a stunning 15.6-inch display with vibrant colors that make creative work a joy. However, the battery life drains qui",no,,,,no,display_size_ratio;ram_configurations
heuristic,laptop,100,5,11,"The 15.6-inch display is stunning with crisp colors and excellent brightness for outdoor use. However, the battery life barely lasts five hours during",no,,,,no,cpu_available_models;display_size_ratio
heuristic,laptop,100,5,12,The Samsung Galaxy Book3 looks sleek and professional with its slim aluminum chassis. Its 1920x1080 display is bright enough for office work but lacks,yes,wrong_spec,Claims 12th Gen i5 processor; actual is 13th Gen Raptor Lake,12th Gen i5,no,cpu_available_models;cpu_generation;display_resolution
heuristic,laptop,100,5,13,"The Samsung Galaxy Book3 feels incredibly light and sleek, making it perfect for daily commuting. Its 15.6-inch display offers vibrant colors and shar",yes,wrong_spec,Claims 12th Gen Intel Core i5; actual is 13th Gen Raptor Lake,12th Gen Intel Core i5,no,cpu_available_models;cpu_generation;display_size_ratio
heuristic,laptop,100,5,14,"The 15.6-inch AMOLED display on my Samsung Galaxy Book3 is absolutely stunning with vibrant colors and deep blacks. However, the battery life drains s",yes,hallucinated_feature,Claims AMOLED display; factsheet says IPS LCD and explicitly no OLED,AMOLED display,no,cpu_available_models;cpu_generation;display_panel_type;display_size_ratio;limit_no_oled
heuristic,laptop,100,5,15,The Samsung Galaxy Book3 features a stunning 2880x1800 display that looks incredibly sharp for design work. I am using the 16GB RAM and 512GB SSD conf,yes,wrong_spec,Claims 2880x1800 resolution; actual resolution is 1920x1080 FHD,2880x1800 display,no,display_resolution;ram_configurations;storage_configurations
heuristic,laptop,100,5,16,"The 15.6-inch display on this Samsung Galaxy Book3 is stunning, offering vibrant colors and excellent brightness for outdoor use. However, the battery",no,,,,no,cpu_available_models;display_size_ratio
heuristic,laptop,100,5,17,The Samsung Galaxy Book3 looks sleek and the 120Hz display is incredibly vibrant for my design work. I appreciate the fast Intel Core i7 processor for,yes,wrong_spec,Claims 3.8 pounds; actual weight is ~3.46 lbs,3.8 pounds,no,cpu_available_models;dimensions_weight
